Key,English,Simplified_Chinese
TEXTCLIENT_COUPON_ITEM_SUCCESS,The coupon has been submitted successfully. Please check your Post Box.,优惠券已成功提交，请查收你的邮箱。
TEXTCLIENT_COUPON_CASH_SUCCESS,The coupon has been submitted successfully. Please check in the Flyff Shop.,The coupon has been submitted successfully. Please check in the Flyff Shop.
TEXTCLIENT_COUPON_ALREADYUSED,Coupon has already been used.,该优惠券已被使用。
TEXTCLIENT_COUPON_LIMITREACHED,The coupon usage limit has been reached.,该优惠券的使用次数已达上限。
TEXTCLIENT_COUPON_NOTFOUND,No coupon found with this code. Please try again.,未找到使用该代码的优惠券，请重试。
TEXTCLIENT_COUPON_INVALIDCODE,Invalid coupon code. Please try again.,优惠券代码无效，请重试。
TEXTCLIENT_COUPON_LEVELTOOLOW,You need a higher level to redeem this coupon.,You need a higher level to redeem this coupon.
TEXTCLIENT_COUPONGIFT_MAIL_TITLE,Coupon Gift,优惠券礼包
TEXTCLIENT_COMBAT_NOTTRADE,You cannot trade during combat.,战斗中无法进行交易
TEXTCLIENT_EVENT_PREFIX,[Event],[活动]
TEXTCLIENT_ACCOUNTDISCONNECTED,Account %d disconnected.,账号 %d 已断开连接。
TEXTCLIENT_ACCOUNTNOTEXIST,Account %d does not exist or is offline.,账号 %d 不存在或已离线。
TEXTCLIENT_ACCOUNTDISCONNECTSELF,You cannot disconnect yourself.,无法断开你自己的连接。
TEXTCLIENT_APP_SEARCHSHOP,Search Shop,搜索商店
TEXTCLIENT_PARTY_READY_ON,There is already a ready check in progress.,已有就绪确认正在进行中。
TEXTCLIENT_PIRATESHIP_APPEARS,There is a Pirate Ship above the Madrigal!!,瑞加上空出现海盗船！！
TEXTCLIENT_PARTY_READY_LEADER,"Only the leader may start a ready check, and there is not one currently in progress.",只有队长可以发起就绪确认，且当前并未进行中。
TEXTCLIENT_THROWITEM_ERROR_15,It can only be used when the target is within 15 meters.,It can only be used when the target is within 15 meters.
TEXTCLIENT_THROWITEM_ERROR_TARGET,There is no target to use it on.,没有可使用的目标。
TEXTCLIENT_THROWITEM_ERROR_AREA,You cannot use it there.,无法在该位置使用。
TEXTCLIENT_SEARCHSHOP_TPSELF,You cannot teleport to yourself.,无法传送至自己所在位置。
TEXTCLIENT_SEARCHSHOP_CLOSED,The shop has been closed.,商店已关闭
TEXTCLIENT_PVPMATCH_TEAM,Team ,Team 
TEXTCLIENT_PVPMATCH_MATCHEND_WINNER,Match has ended! Winner is %s!,Match has ended! Winner is %s!
TEXTCLIENT_PVPMATCH_MATCHEND_NOWINNER,Match has ended! There was no winner this time!,Match has ended! There was no winner this time!
TEXTCLIENT_PVPMATCH_CANTTELEPORT,You can't teleport in the match anymore. Match has ended.,You can't teleport in the match anymore. Match has ended.
TEXTCLIENT_PVPMATCH_NOOPPONENT,"No opponent joined! Match will then end, giving you the victory!",无对手加入！比赛将结束，判你获胜！
TEXTCLIENT_PVPMATCH_NOOPPONENTWIN,No opponent was found for your match! We then considered your match as won!,No opponent was found for your match! We then considered your match as won!
TEXTCLIENT_PVPMATCH_KILLNOTIFICATION,[%s] %s killed [%s] %s!,[%s] %s killed [%s] %s!
TEXTCLIENT_PVPMATCH_KILLNOTIFICATION_KILLINGSPREE_STOP,[%s] %s killed [%s] %s and stopped his killing spree!,[%s] %s killed [%s] %s and stopped his killing spree!
TEXTCLIENT_PVPMATCH_KILLNOTIFICATION_KILLINGSPREE,[%s] %s is in a killing spree!,[%s] %s is in a killing spree!
TEXTCLIENT_PVPMATCH_PLAYERNOTJOINED_LIVES,A player has not joined or has left the match! Total guild remaining lives have been decreased by %d!,A player has not joined or has left the match! Total guild remaining lives have been decreased by %d!
TEXTCLIENT_PVPMATCH_SPECT_ERROR_2,The match you're trying to spectate is ending. Please select another one.,The match you're trying to spectate is ending. Please select another one.
TEXTCLIENT_PVPMATCH_CANNOT_FRIENDADD,You cannot add friends in a PVP Match.,You cannot add friends in a PVP Match.
TEXTCLIENT_PVPMATCH_CANNOT_PARTY,You cannot make a party in a PVP Match.,You cannot make a party in a PVP Match.
TEXTCLIENT_PVPMATCH_NO_OUTWAR,You cannot use Blinkwings to escape a PVP Match.,You cannot use Blinkwings to escape a PVP Match.
TEXTCLIENT_PVPMATCH_MANUAL_ALREADYIN,This player is already in a team.,This player is already in a team.
TEXTCLIENT_PVPMATCH_MANUAL_NOTGM,You can only add gamemasters to the observers team.,You can only add gamemasters to the observers team.
TEXTCLIENT_PVPMATCH_MANUAL_NOTONLINE,This character is needs to be online.,This character is needs to be online.
TEXTCLIENT_PVPMATCH_MANUAL_NOTYOURSELF,You can't invite yourself in a match.,You can't invite yourself in a match.
TEXTCLIENT_PVPMATCH_MANUAL_NOTALLREADY,"All players are not ready, you can't start the match yet.","All players are not ready, you can't start the match yet."
TEXTCLIENT_PVPMATCH_MANUAL_MAXPLAYERS,You can't add more than %d players in the same team!,You can't add more than %d players in the same team!
TEXTCLIENT_GAME_MATOURNAMENT_NOTUSE,In Madrigal Tournament,In Madrigal Tournament
TEXTCLIENT_MATOURNAMENT_NO_OUTWAR,You cannot use Blinkwings to escape the Madrigal Tournament.,You cannot use Blinkwings to escape the Madrigal Tournament.
TEXTCLIENT_MATOURNAMENT_NOTUSEITEM,You cannot use items in the Madrigal Tournament.,You cannot use items in the Madrigal Tournament.
TEXTCLIENT_TRANS_LOTTERY_MATOURNAMENT,You can't use the roulette in the Madrigal Tournament.,You can't use the roulette in the Madrigal Tournament.
TEXTCLIENT_MATOURNAMENT_CANNOT_TRADE,You cannot trade in the Madrigal Tournament.,You cannot trade in the Madrigal Tournament.
TEXTCLIENT_MATOURNAMENT_CANNOT_PARTY,You cannot make a party in the Madrigal Tournament.,You cannot make a party in the Madrigal Tournament.
TEXTCLIENT_MATOURNAMENT_CANNOT_FRIENDADD,You cannot add friends in the Madrigal Tournament.,You cannot add friends in the Madrigal Tournament.
TEXTCLIENT_MATOURNAMENT_HAVENOT_MASTER,party leader has to participate to the Madrigal Tournament!,party leader has to participate to the Madrigal Tournament!
TEXTCLIENT_MATOURNAMENT_CAPTION_WAITINGOPPONENT,Waiting for opponent.. ,Waiting for opponent.. 
TEXTCLIENT_MATOURNAMENT_CAPTION_PREPARE,Preparation phase. Match will start in ,Preparation phase. Match will start in 
TEXTCLIENT_MATOURNAMENT_CAPTION_FIGHT,End combat  ,End combat  
TEXTCLIENT_MATOURNAMENT_CAPTION_ENDING,Match has ended! You will be teleported on Madrigal in,Match has ended! You will be teleported on Madrigal in
TEXTCLIENT_MATOURNAMENT_NOT_REGISTRABLE_TIME,Registration is not available at this time.,Registration is not available at this time.
TEXTCLIENT_MATOURNAMENT_NOPARTY,You are not in a party.,你未处于队伍中。
TEXTCLIENT_MATOURNAMENT_NOTPARTYLEADER,You are not the party leader.,你不是队长。
TEXTCLIENT_MATOURNAMENT_INVALID_MEMBER_COUNT,Invalid number of party members.,Invalid number of party members.
TEXTCLIENT_MATOURNAMENT_ALREADY_REGISTERED,A party member is already registered.,A party member is already registered.
TEXTCLIENT_MATOURNAMENT_MEMBER_OFFLINE,Not all party members are online.,Not all party members are online.
TEXTCLIENT_MATOURNAMENT_MEMBER_MINLEVEL,A party member does not meet the minimum level requirement.,A party member does not meet the minimum level requirement.
TEXTCLIENT_MATOURNAMENT_NOGOLDS,Not enough Penya.,钱不够
TEXTCLIENT_MATOURNAMENT_REGISTRATIONSUCCESS,Registration successful.,Registration successful.
TEXTCLIENT_MATOURNAMENT_WINNER,The Madrigal Tournament has ended! The winner is: %s! Congratulations!,The Madrigal Tournament has ended! The winner is: %s! Congratulations!
TEXTCLIENT_MATOURNAMENT_NO_WINNER,The Madrigal Tournament has ended on a draw! Congratulations!,The Madrigal Tournament has ended on a draw! Congratulations!
TEXTCLIENT_MATOURNAMENT_TELEPORTNOMATCH,You can't enter because there is no match available.,You can't enter because there is no match available.
TEXTCLIENT_MATOURNAMENT_NOOPPONENT,"No opponent joined! Match will then end, giving you the victory!","No opponent joined! Match will then end, giving you the victory!"
TEXTCLIENT_MATOURNAMENT_PLAYERNOTJOINED_LIVES,A player has not joined or has left the match! Total Team remaining lives have been decreased by %d!,A player has not joined or has left the match! Total Team remaining lives have been decreased by %d!
TEXTCLIENT_MATOURNAMENT_NOOPPONENT_WIN,No opponent was found for your match! We then considered your match as won!,No opponent was found for your match! We then considered your match as won!
TEXTCLIENT_MATOURNAMENT_MATCHEND_NOWINNER,Match has ended! There was no winner this time!,Match has ended! There was no winner this time!
TEXTCLIENT_MATOURNAMENT_MATCHEND_WINNER,Match has ended! Winner is %s!,Match has ended! Winner is %s!
TEXTCLIENT_MATOURNAMENT_KILLNOTIFICATION,[%s] %s killed [%s] %s!,[%s] %s killed [%s] %s!
TEXTCLIENT_MATOURNAMENT_KILLNOTIFICATION_KILLINGSPREE_STOP,[%s] %s killed [%s] %s and stopped his killing spree!,[%s] %s killed [%s] %s and stopped his killing spree!
TEXTCLIENT_MATOURNAMENT_KILLNOTIFICATION_KILLINGSPREE,[%s] %s is in a killing spree!,[%s] %s is in a killing spree!
TEXTCLIENT_MATOURNAMENT_CANTTELEPORT,You can't teleport in the match anymore. Match has started.,You can't teleport in the match anymore. Match has started.
TEXTCLIENT_MATOURNAMENT_BETTING_RECEIVE,You have received the betting dividends.,You have received the betting dividends.
TEXTCLIENT_MATOURNAMENT_BETTING_RECEIVE_FAIL,Failed to send the dividends. Check your state.,Failed to send the dividends. Check your state.
TEXTCLIENT_MATOURNAMENT_BETTING_BET,You bet %s Penya to %s.,You bet %s Penya to %s.
TEXTCLIENT_MATOURNAMENT_BETTING_BET_OTHER,You already bet other team.,You already bet other team.
TEXTCLIENT_MATOURNAMENT_BETTING_NO_TIME,You can't bid at this time.,You can't bid at this time.
TEXTCLIENT_MATOURNAMENT_BETTING_NO_GOLD,You have no Penya to collect.,You have no Penya to collect.
TEXTCLIENT_MATOURNAMENT_REWARD_NORECORD,You have no participation or rewards to receive.,You have no participation or rewards to receive.
TEXTCLIENT_MATOURNAMENT_REWARD,You have received a reward.,You have received a reward.
TEXTCLIENT_MATOURNAMENT_REWARD_MAIL,You can't receive the reward. Check your mail.,You can't receive the reward. Check your mail.
TEXTCLIENT_MATOURNAMENT_BETTING_PAYOUT_MAIL,Madrigal Tournament Betting Payout,Madrigal Tournament Betting Payout
TEXTCLIENT_MATOURNAMENT_BETTING_PAYOUT,You receive betting's payout.,You receive betting's payout.
TEXTCLIENT_MATOURNAMENT_BETTING_FAIL,Betting failed. Please try again.,Betting failed. Please try again.
TEXTCLIENT_MATOURNAMENT_REGISTRATION_FAIL,Registration failed. Please try again.,Registration failed. Please try again.
TEXTCLIENT_MATOURNAMENT_FAIL_ENTER,Unable to enter the Madrigal Tournament.,Unable to enter the Madrigal Tournament.
TEXTCLIENT_ULTIMATE_JEWEL_POSSIBLE_ITEM,The item is not allowed to add jewel.,The item is not allowed to add jewel.
TEXTCLIENT_ERROR_NOULTIMATEJEWEL,There is no space to put a ultimate jewel.,There is no space to put a ultimate jewel.
TEXTCLIENT_REMOVE_ULTIMATE_JEWEL_ERROR,Only ultimate weapon equipped with jewel is available.,Only ultimate weapon equipped with jewel is available.
TEXTCLIENT_REMOVEULTIMATEJEWEL_NOSELECTION,You need to select a jewel to remove!,You need to select a jewel to remove!
TEXTCLIENT_REMOVEULTIMATEJEWEL_NOJEWEL,The slot you selected has no jewel in it !,The slot you selected has no jewel in it !
TEXTCLIENT_ULTIMATE_JEWEL_REMOVE_SUCCESS,Your ultimate jewel has been removed succesfully.,Your ultimate jewel has been removed succesfully.
TEXTCLIENT_COMPOSEJEWEL_SUCCESS,You received %s.,您得到了%s。
TEXTCLIENT_ERROR_SAMEKIND_JEWEL,You can only attach one of each kind of jewel or rune.,每种珠宝或符文只能镶嵌一个。
TEXTCLIENT_COMPOSEJEWEL_FAIL,Fusion failed. Returned %d %s.,Fusion failed. Returned %d %s.
TEXTCLIENT_COMPOSEJEWEL_REGISTER_SAMEKIND,Only the same jewel can be registered.,Only the same jewel can be registered.
TEXTCLIENT_MANUFACTURE_ULTIMATEJEWEL_SUCCESS,Ultimate jewel creation successful!,终极宝石制作成功！
TEXTCLIENT_MANUFACTURE_ULTIMATEJEWEL_FAIL,Ultimate jewel creation failed.,终极宝石制作失败。
TEXTCLIENT_COUPLENOTARGET,You must select a player first.,必须先选择一个玩家
TEXTCLIENT_COUPLE_REFUSE,Your proposal was refused.,你的求婚被拒绝了。
TEXTCLIENT_COUPLE_BREAKUP_REFUSE,Your request for break up was refused.,你的分手请求已被拒绝。
TEXTCLIENT_COUPLE_FORM,"You are now a couple, congratulations!",你们现在已成为伴侣，恭喜！
TEXTCLIENT_COUPLE_NOTSINGLE,Your target is already in a couple.,你的目标已在伴侣关系中。
TEXTCLIENT_COUPLE_ANNOUNCE,%s and %s have become a couple!,%s 和 %s 已成为伴侣！
TEXTCLIENT_COUPLE_SKILL,The couple skill %s has been used.,伴侣技能 %s 已被使用。
TEXTCLIENT_COUPLE_SKILL_INUSE,You already have the %s skill active.,你已激活 %s 技能。
TEXTCLIENT_COUPLE_SKILL_NOPOINTS,You do not have enough points.,你的点数不足。
TEXTCLIENT_COUPLE_SKILL_NOPARTY,You must be in the same party to use this skill.,你必须与对方处于同一队伍才能使用此技能。
TEXTCLIENT_COUPLE_REPLACE_RING,This will replace your current couple ring. Are you sure you would like to send this request to your partner?,这将替换你当前的伴侣戒指。确定要向伴侣发送此请求吗？
TEXTCLIENT_COUPLE_NEW_RING,Your ring has been replaced!,你的戒指已被替换！
TEXTCLIENT_COUPLE_SAME_RING,You are already using this ring.,你已经在佩戴这枚戒指了。
TEXTCLIENT_COUPLE_MISSING,You must be in a couple to use this item.,你必须处于伴侣关系中才能使用此物品。
TEXTCLIENT_COUPLE_QUESTEXP,Your couple has gained experience!,你的伴侣获得了经验值！
TEXTCLIENT_COUPLE_NOTITLE,You must be in a couple to use this title.,你必须处于伴侣关系中才能使用此称号。
TEXTCLIENT_COUPLE_BREAKUP_DEADLINE,The break up request was not answered. Forceful break up notification timer has begun.,分手请求未被回应，强制分手通知倒计时已开始。
TEXTCLIENT_COUPLE_MAX_POINTS,Your couple cannot exceed the maximum skill points.,你的伴侣点数不能超过上限。
TEXTCLIENT_COUPLE_CHEER_SEND,You have cheered your partner.,你鼓励了你的伴侣
TEXTCLIENT_COUPLE_CHEER_REC,You have been cheered by your partner.,你受到了伴侣的鼓励
TEXTCLIENT_COUPLE_MINLEVEL,You and your target must both be at least level %d.,你和你的目标都必须至少达到 %d 级
TEXTCLIENT_COUPLE_COOLDOWN,You need to wait %s to form a couple with this player.,你需要等待 %s 才能与该玩家结为伴侣。
TEXTCLIENT_COUPLE_PROPOSAL_SENT,You have sent a proposal!,你已发送提案！
TEXTCLIENT_COMPOSE_RAINBOWJEWEL_FAIL,Composing rainbow jewel failed.,Composing rainbow jewel failed.
TEXTCLIENT_DISMANTLE_RAINBOWJEWEL_SUCCESS,Dismantle rainbow jewel succeed.,Dismantle rainbow jewel succeed.
TEXTCLIENT_DISMANTLE_RAINBOWJEWEL_FAIL,Dismantle rainbow jewel failed.,Dismantle rainbow jewel failed.
TEXTCLIENT_HOUSINGWARDROBE_NPCNOTFOUND,The NPC you intended to edit does not exist in your house!,The NPC you intended to edit does not exist in your house!
TEXTCLIENT_HOUSINGWARDROBE_ITEMNOTFOUND,The item you intented to equip is not in your wardrobe!,The item you intented to equip is not in your wardrobe!
TEXTCLIENT_HOUSINGWARDROBE_ITEMALREADYUSED,There is already an NPC using that item!,There is already an NPC using that item!
TEXTCLIENT_HOUSINGEQUIP_NORIGHTS,You don't have permission to edit the equipment of that NPC.,You don't have permission to edit the equipment of that NPC.
TEXTCLIENT_HOUSINGINVENTORY_NORIGHTS,You don't have permission to edit the inventory of this house.,You don't have permission to edit the inventory of this house.
TEXTCLIENT_HOUSINGINVENTORY_WRONGITEM,You can only put pets or eggs in the house pet inventory.,只能将宠物或蛋放入房屋宠物栏。
TEXTCLIENT_HOUSEOBJECTS_PETEXIST,This pet already exists in the house.,该宠物已存在于房屋中。
TEXTCLIENT_HOUSINGPET_SPAWNED,You need to remove that pet before taking it out of the pet inventory!,你需要先将那只宠物移出宠物背包，才能将其取出！
TEXTCLIENT_PETTRAINING_MAXLEVEL,This pet has already reached its maximum experience!,该宠物已达到最大经验值！
TEXTCLIENT_PETTRAINING_WRONGPET,This trainer can't accept that pet.,该训练师无法接收那只宠物。
TEXTCLIENT_HOUSINGINVENTORY_FULL,Pet inventory is full!,宠物背包已满！
TEXTCLIENT_PETTRAINING_PETINUSE,You need to remove that pet from the field before training it!,你需要先将那只宠物从场上召回，才能开始训练！
TEXTCLIENT_PETTRAINING_NAME,[Training],[训练中]
TEXTCLIENT_PETTRAINING_COMPLETE,Trainer %s has completed your pet training!,训练师 %s 已完成你的宠物训练！
TEXTCLIENT_HOUSEPETSLOTS_MAX,You have already unlocked the maximum pet inventory slots!,你已经解锁了最大数量的宠物背包栏位！
TEXTCLIENT_PLAYERHOUSEPETSLOTS_SUCCESS,You have successfully unlocked a new pet inventory slot for your house!,你已成功为房屋解锁一个新的宠物背包栏位！
TEXTCLIENT_GUILDHOUSEPETSLOTS_NOGUILD,You need a guild to use this scroll!,You need a guild to use this scroll!
TEXTCLIENT_GUILDHOUSEPETSLOTS_SUCCESS,"You have successfully unlocked a new pet inventory slot for the guild ship. If you do not have a house yet, it will be applied to your future houses.","You have successfully unlocked a new pet inventory slot for the guild ship. If you do not have a house yet, it will be applied to your future houses."
TEXTCLIENT_COUPLE_MOTION,You must be in a level %d couple to use this emote.,你必须处于 %d 级伴侣关系才能使用此表情动作。
TEXTCLIENT_COUPLE_MOTION_NOTARGET,You must select your partner in order to request this emote.,你必须选中你的伴侣才能请求使用此表情动作。
TEXTCLIENT_COUPLE_MOTION_REFUSE,Your partner refused to perform the emote.,你的伴侣拒绝执行该表情动作。
TEXTCLIENT_COUPLE_MOTION_RANGE,You are too far away from each other to perform this emote.,你们彼此距离太远，无法执行此表情动作。
TEXTCLIENT_APP_LIFE,Life Skills,生活技能
TEXTCLIENT_GATHERING_EQUIP,You need to equip a(n) %s.,你需要装备一件 %s。
TEXTCLIENT_GATHERING_EQUIP_CHECK,Please check the correct tool.,请检查正确的工具。
TEXTCLIENT_GATHERING_FAIL,Gathering failed.,采集失败。
TEXTCLIENT_GATHERING_HOE,hoe,锄头
TEXTCLIENT_GATHERING_AXE,axe,斧头
TEXTCLIENT_GATHERING_PICKAXE,pickaxe,镐
TEXTCLIENT_GATHERING_FISHING_FAIL,Fishing failed.,钓鱼失败。
TEXTCLIENT_PROPINTERACTION_MAXUSE,Too many players are using this prop. Please try again later.,使用该道具的玩家过多，请稍后再试。
TEXTCLIENT_GATHERING_TOOL_REPAIR,Repaired %s for %s points.,修复 %s 花费了 %s 点数。
TEXTCLIENT_CHANGE_LIFE_MASTERY_EXPERT_TIME_FAIL,You cannot change your expertise yet.,你暂时无法变更专精。
TEXTCLIENT_CHANGE_LIFE_MASTERY_EXPERT_SUCCESS,Successfully changed your expertise.,专精变更成功。
TEXTCLIENT_PRODUCTIONREDUCTION_FAIL,Failed to use the production reduction item. Please check your production status.,生产减免道具使用失败，请检查你的生产状态。
TEXTCLIENT_PRODUCTION_FAIL_INGREDIENT_COUNT,You do not have enough ingredients.,你没有足够的材料。
TEXTCLIENT_PRODUCTION_FAIL_CHECK_ITEM,Unable to check your ingredients.,无法检查你的材料。
TEXTCLIENT_PRODUCTION_FAIL_ALREADY,You are already producing this item.,你已经在生产该物品。
TEXTCLIENT_PROUCTIONREDUCTION_SUCCESS,The production time has been reduced by %d minutes.,生产时间已减少 %d 分钟。
TEXTCLIENT_WANDERINGSHOPRENEWAL_SUCCESS,Wondering shop inventory renewed successfully.,奇迹商店库存刷新成功。
TEXTCLIENT_LIFEMASTERYRANKINGREWARD_FAIL_INVENTORY,"No space in inventory, %d empty slots needed.","No space in inventory, %d empty slots needed."
TEXTCLIENT_FISHING_FAIL_NOWATER,You can only fish near a body of water.,你只能在靠近水域的地方钓鱼。
TEXTCLIENT_FISHING_FAIL_NOROD,You need to equip a fishing rod.,你需要装备一根钓竿。
TEXTCLIENT_FISHING_FAIL_BROKENROD,Your fishing rod must be repaired.,你的钓竿需要修理。
TEXTCLIENT_FISHING_FAIL_BAIT,Not enough bait.,诱饵不足
TEXTCLIENT_FISHING_FAIL,You are unable to fish.,你无法钓鱼。
TEXTCLIENT_LIFEMASTERY_NEED_SKILL,You do not have the %s skill. You must complete the quest from [Life Master] Livi.,你没有 %s 技能。必须完成[生活大师] 莉薇的任务。
TEXTCLIENT_LIFEMASTERY_PROUDCTION_FAIL_MASTERYPOINTS,You lack enough mastery points.,你的精通点数不足。
TEXTCLIENT_LIFEMASTERY_PROUDCTION_FAIL_TITLE,You cannot produce this item without the required title.,没有所需称号，无法生产该物品。
TEXTCLIENT_LIFEMASTERY_PROUDCTION_FAIL_INGREDIENT,You need to add the correct ingredients.,你需要添加正确的材料。
TEXTCLIENT_REPAIR_FAIL_FULLDURATION,This item does not require repairing.,该物品无需修理。
TEXTCLIENT_PRODUCTUPGRADE_FAIL,Product upgrade failed.,产物升级失败。
TEXTCLIENT_PRODUCTUPGRADE_SUCCESS,Product upgrade successful!,产物升级成功！
TEXTCLIENT_PRODUCTION_RECIPE_UNLOCK,%s's recipe has been unlocked.,%s's recipe has been unlocked.
TEXTCLIENT_BUFF_ITEM_NOTUSE_STACK,You cannot stack this item anymore. This item can only be stacked %d times.,You cannot stack this item anymore. This item can only be stacked %d times.
TEXTCLIENT_FISHING_FAIL_BAIT_INDEX,Can't find bait.,未找到诱饵。
TEXTCLIENT_LIFESKILL_NOT_LEARN,You have not learned the required skill yet.,你尚未习得所需技能。
TEXTCLIENT_LIFEMASTERY_RANKING_REWARD_RECEIVE,You have received %s as a reward for your life mastery ranking.,You have received %s as a reward for your life mastery ranking.
TEXTCLIENT_LIFEMASTERY_RANKING_REWARD_FAIL,Could not send life mastery ranking reward.,Could not send life mastery ranking reward.
TEXTCLIENT_LIFESTYLE_NOGOLD,Not enough Penya.,Not enough Penya.
TEXTCLIENT_FISHING_FAIL_DIFF_POS,Fishing failed. Please move to a different spot and try again.,Fishing failed. Please move to a different spot and try again.
TEXTCLIENT_COUPLEHOUSING_BUYSUCCESS,You successfully setup your couple house.,You successfully setup your couple house.
TEXTCLIENT_COUPLEHOUSING_NOTOWN,You currently have no couple house yet.,你目前还没有情侣小屋。
TEXTCLIENT_PROPINTERACTION_TOOFAR,You are too far.,距离太远。
TEXTCLIENT_HOUSINGINVENTORY_NOPET,You need to use that pet at least once before putting it in the pet inventory.,在放入宠物背包前，你需要至少使用过该宠物一次。
TEXTCLIENT_HOUSINGINVENTORY_NOEGG,You cannot put eggs in the pet inventory.,无法将蛋放入宠物背包。
TEXTCLIENT_RAINBOWRACE_MAX_INVITEES,You have exceeded the maximum number of invitees.,You have exceeded the maximum number of invitees.
TEXTCLIENT_MATOURNAMENT_ENTRYSTART,The entrance time for the tournament match is now.,The entrance time for the tournament match is now.
TEXTCLIENT_SWITCHEQUIP_USEATTACK,You can't use an equipment preset while attacking.,攻击时无法使用装备预设。
TEXTCLIENT_RAINBOWRACE_TELEPORT_ERROR_1,There are currently no races available to enter.,当前没有可参加的彩虹竞赛。
TEXTCLIENT_RAINBOWRACE_TELEPORT_ERROR_2,You are not a registered player.,你不是已注册的玩家。
TEXTCLIENT_RAINBOWRACE_TELEPORT_ERROR_3,You cannot enter on the current channel.,当前频道无法进入。
TEXTCLIENT_MAIL_ITEM_PRODUCT_OVER,Product %s cannot be stored in the inventory or the bank if it exceeds %d items.,产物 %s 若超过 %d 个，则无法存入背包或银行。
TEXTCLIENT_HARVEST_NOTREADY,You can't harvest this now.,You can't harvest this now.
TEXTCLIENT_HARVEST_NORIGHTS,You can't harvest this here.,You can't harvest this here.
TEXTCLIENT_MOTION_REQQUEST,You must complete the quest %s to use this emote.,You must complete the quest %s to use this emote.
TEXTCLIENT_USEITEM_PVP,You cannot use this item in a PvP setting.,You cannot use this item in a PvP setting.
TEXTCLIENT_MOTION_ACTIVE,You can now use the emote %s!,You can now use the emote %s!
TEXTCLIENT_MOTION_EXPIRE,The emote %s has expired.,The emote %s has expired.
TEXTCLIENT_BLESSING_NOREMOVEFREE,You can't remove a Blessing of the Demon!,无法移除恶魔的祝福！
TEXTCLIENT_BATTLEPASS_REQUIRED2,This feature is only available with the Extended Flyff Pass.,This feature is only available with the Extended Flyff Pass.
TEXTCLIENT_SEARCHSHOP_TPLIMIT,You already used all your daily teleports.,你已用完今日所有的传送次数。
TEXTCLIENT_SEARCHSHOP_CHANNEL,You cannot teleport to this shop because it is on a different channel.,无法传送至该商店，因为它位于不同的频道。
TEXTCLIENT_HARVEST_COUNT,Harvests %d/%d,Harvests %d/%d
TEXTCLIENT_HARVEST_COUNT_INFINITE,Infinite harvests,无限采集
TEXTCLIENT_PET_REROLL_TIER_SAME,The same level was rolled. No scrolls were consumed.,The same level was rolled. No scrolls were consumed.
TEXTCLIENT_PET_REROLL_TIER_SUCCESS,The selected tier has been rerolled to a %d.,The selected tier has been rerolled to a %d.
TEXTCLIENT_STATUE_BP,"Legendary fighters, imbued with the spirit of war.","Legendary fighters, imbued with the spirit of war."
TEXTCLIENT_STATUE_RM,"Mystical leaders, channeling Rhisis' powers to command and protect their allies.","Mystical leaders, channeling Rhisis' powers to command and protect their allies."
TEXTCLIENT_STATUE_JESTER,"Cunning tricksters, weaving illusions and chaos.","Cunning tricksters, weaving illusions and chaos."
TEXTCLIENT_STATUE_RANGER,"Elusive hunters, guided by the spirits of nature.","Elusive hunters, guided by the spirits of nature."
TEXTCLIENT_STATUE_KNIGHT,"Noble defenders, bound by honor and unbreakable resolve.","Noble defenders, bound by honor and unbreakable resolve."
TEXTCLIENT_STATUE_BLADE,"Agile warriors, masters of swift, lethal strikes.","Agile warriors, masters of swift, lethal strikes."
TEXTCLIENT_STATUE_ELE,"Powerful sorcerers, commanding the raw forces of nature.",强大的术士，掌控原始的自然之力。
TEXTCLIENT_STATUE_PSY,"Enigmatic mystics, harnessing the power of the mind.",神秘的灵能者，驾驭心灵之力。
TEXTCLIENT_STATUE_VAGRANT,The start of all. You are Vagrant.,The start of all. You are Vagrant.
TEXTCLIENT_PRODUCTION_RECIPE_UNLOCK_FAIL,Failed to reveal a recipe.,Failed to reveal a recipe.
TEXTCLIENT_ARENA_LIMITED,You cannot use that in the arena.,You cannot use that in the arena.
TEXTCLIENT_CANTUSEAWAKENING,You can't use an item while it's being awakened.,觉醒期间无法使用该物品。
TEXTCLIENT_FLYERROR_NOFLY_FISHING,You can't fly when fishing.,钓鱼时无法飞行
TEXTCLIENT_COUPLEHOUSEPETSLOTS_SUCCESS,You have successfully unlocked a new pet inventory slot for your current or further couple house!,你已成功为当前房屋或情侣小屋解锁一个新的宠物背包栏位！
TEXTCLIENT_WANDERING_SHOP_TICKET_FAIL,You can only use this item when the Wandering Shop is open.,仅可在“流浪商人”开启时使用此物品。
TEXTCLIENT_VENDOR_RADIUS,"There is already a Private Shop at this position, please move a little bit.",此处已有个人商店，请稍作移动。​
TEXTCLIENT_NO_SPECTATE_WORLD,You cannot spectate in this world.,当前世界无法观战
TEXTCLIENT_NO_SPECTATE_PLAYER,You cannot spectate this player.,You cannot spectate this player.
TEXTCLIENT_NO_SPECTATE_WAR,You cannot spectate right now.,You cannot spectate right now.
TEXTCLIENT_NO_SPECTATE_SELF,You cannot spectate yourself.,You cannot spectate yourself.
TEXTCLIENT_NO_SPECTATE_POWER,You do not have permission to spectate.,You do not have permission to spectate.
TEXTCLIENT_START_SPECTATE,You are now spectating %s.,You are now spectating %s.
