Key,English,Russian
TEXTCLIENT_GUILDCOMBAT_NOTENTER_SPECIALIST,A character with third class is not eligible for Lv165 guild siege.,A character with third class is not eligible for Lv165 guild siege.
TEXTCLIENT_GUILDCOMBAT_WELCOME,Welcome to the Guild Siege.,Добро пожаловать на арену!
TEXTCLIENT_GUILDCOMBAT_ZOOM_USE,You can zoom the camera using the [Scroll Lock] key.,"Чтобы приблизить камеру, нажимайте [Scroll Lock]."
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_MASTER,You are the Guild Master! Defeating the Defender grants 1 bonus point.,You are the Guild Master! Defeating the Defender grants 1 bonus point.
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_DEFENDER,"You are the Defender! If you are defeated, the enemy gains 1 bonus point.","Вы - защитник. Если соперник одолеет вас, то получит дополнительные очки."
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_GENERAL,Defeat your opponents for the glory of your guild! Defeating the Defender grants 1 bonus point.,"Сражайтесь во славу гильдии! Если вы одолеете защитника, то получите дополнительные очки."
TEXTCLIENT_GUILDCOMBAT_MASTER_MAP,You have entered the Guild Siege combat area!,Поздравляем! Вы получаете карту гильдии!
TEXTCLIENT_GUILDCOMBAT_MAINTENANCE2,Combat will begin after the Preparation Phase. Prepare for battle!,Сражение начнется по завершении отсчета. Готовьтесь к битве!
TEXTCLIENT_GUILDCOMBAT_WAR,Start Combat,Начало поединка
TEXTCLIENT_GUILDCOMBAT_POINT_MASTER,The Guild Master has gained %d points!,Лидер гильдии получил %d!!
TEXTCLIENT_GUILDCOMBAT_POINT_GENERAL,Your guild has gained %d points!,Ваша гильдия получила %d!!
TEXTCLIENT_GUILDCOMBAT_POINT_DEFENDER,Your defender is dead! %s guild has gained an extra point!,Ваш защитник повержен! Гильдия '%s' набирает очки!
TEXTCLIENT_GUILDCOMBAT_POINT_REVIVAL,You gained %d resurrection points!,You gained %d resurrection points!
TEXTCLIENT_GUILDCOMBAT_WRONG_CHANNEL,You must be connected on Channel 1 to enter the Guild Siege.,You must be connected on Channel 1 to enter the Guild Siege.
TEXTCLIENT_GUILDCOMBAT_END,The Guild Siege has ended.,Поединок окончен.
TEXTCLIENT_GUILDCOMBAT_WINNER,This week's winning guild: %s.,Победитель этой недели - гильдия '%s'!
TEXTCLIENT_GUILDCOMBAT_WINNER1,MVP: %s.,Лучший воин - %s.
TEXTCLIENT_GUILDCOMBAT_WINNER2,Congratulations!,Мои поздравления!
TEXTCLIENT_GUILDCOMBAT_JOIN_LIMIT_TIME,Entry Phase Ends In,Необходимо быть на арене через
TEXTCLIENT_GUILDCOMBAT_NOT_INVITATION_GUILD,You can not invite someone to the guild while in Guild Siege.,Во время поединка принимать игроков в гильдию нельзя.
TEXTCLIENT_GUILDCOMBAT_NOT_DISSOLVE_GUILD,You can disband a guild that has applied for a Guild Siege.,"Гильдию, подавшую заявку на поединок, нельзя расформировать."
TEXTCLIENT_GUILDCOMBAT_NOT_LEAVE_GUILD,You can not quit from a guild while in Guild Siege.,Во время поединка выходить из гильдии нельзя.
TEXTCLIENT_GUILDCOMBAT_NO_MEMBER,Unable to use the member management function during Guild Siege.,Unable to use the member management function during Guild Siege.
TEXTCLIENT_GUILDCOMBAT_NOT_CHANGE_LOGO,You cannot change your guild logo during Guild Siege.,You cannot change your guild logo during Guild Siege.
TEXTCLIENT_GUILDCOMBAT_NOT_CHANGE_NAME,You cannot change your guild name during Guild Siege.,You cannot change your guild name during Guild Siege.
TEXTCLIENT_GUILDCOMBAT_NOT_WAR,Unable to declare war during Guild Siege.,Unable to declare war during Guild Siege.
TEXTCLIENT_EVENT_STANDS_NOTUSEITEM,You cannot use items during the event.,You cannot use items during the event.
TEXTCLIENT_EVENT_STANDS_NOTUSESKILL,You cannot use skills during the event.,You cannot use skills during the event.
TEXTCLIENT_EVENT_STANDS_NOTENCHANT,You cannot enchant during the event.,You cannot enchant during the event.
TEXTCLIENT_EVENT_STANDS_NOTSHOUT,You cannot shout during the event.,You cannot shout during the event.
TEXTCLIENT_GUILDCOMBAT_NOT_GETITEM,That is unavailable during the Guild Siege.,Действие невозможно во время поединка гильдий.
TEXTCLIENT_GC_NOTREQUEST,Guild Siege Application Refund,Отбор гильдий проигран
TEXTCLIENT_GC_NOTREQUEST1,"Hello, this is [Guild Siege Manager] Donaris.\nYour Guild Siege application was unsuccessful, and the application fee has been refunded. Please note that a 2% commission has been deducted.\nWe hope to see you at the Guild Siege again.\nHave a nice day!","Привет! Меня зовут Пенни. Я казначей арены.\nВозвращаю тебе взнос. Почти честно и почти весь. Два процента вычитаю в пользу казны.\nНадеюсь, твоя гильдия еще решится на поединок как-нибудь в будущем.\nХорошего дня!"
TEXTCLIENT_GUILDCOMBAT_NOT_MVP,"You have already claimed the MVP reward, or you are not the MVP.","Либо вы уже получили призовые деньги, либо вы не являетесь чемпионом."
TEXTCLIENT_GUILDCOMBAT_JACKPOT_LIMIT,The Penya reward could not be delivered because it would exceed your inventory limit. Please contact a GM through helpshift to receive your reward. We apologize for the inconvenience.,The Penya reward could not be delivered because it would exceed your inventory limit. Please contact a GM through helpshift to receive your reward. We apologize for the inconvenience.
TEXTCLIENT_GUILDCOMBAT_MVP_PENYA,You have received %d Penya as the MVP. Congratulations!,You have received %d Penya as the MVP. Congratulations!
TEXTCLIENT_GUILDCOMBAT_WINNER_NOT_GUILD,"You have already received the reward, or you are not eligible to reclaim the application fee.","Либо вы уже получили призовые деньги, либо вам не положено забирать вступительный взнос."
TEXTCLIENT_GUILDCOMBAT_JACKPOT,You have received %d Penya as a Guild Siege reward. Congratulations!,You have received %d Penya as a Guild Siege reward. Congratulations!
TEXTCLIENT_GUILDCOMBAT_JACKPOT_CANCEL,You received %d Penya minus the amount you paid for the application.,Вы получили %d пенни за вычетом вступительной платы.
TEXTCLIENT_BEAUTYSHOP_DISGUISE,You can't use this while a transy is in use.,Невозможно в данный момент.
TEXTCLIENT_BANNED,This account is banned. Contact FlyFF Support for assistance.,Учетная запись заблокирована. Свяжитесь с администрацией для выяснения причин.
TEXTCLIENT_FORBIDDEN_AREA,You cannot go this way.,You cannot go this way.
TEXTCLIENT_ACCOUNTNOTVERIFIED,Your account is not verified. Please check your mailbox.,Your account is not verified. Please check your mailbox.
TEXTCLIENT_ACCOUNTBLOCKED,This character is blocked and cannot be accessed. Please contact the Flyff Universe customer service for more information.,This character is blocked and cannot be accessed. Please contact the Flyff Universe customer service for more information.
TEXTCLIENT_RECONNECT_QUESTION,Do you want to try to reconnect?,Вы хотите попробовать переподключиться?
TEXTCLIENT_ROSHAMBO_STARTGUID1,You need a Rock-Paper-Scissors Coupon in order to play.,Добудешь купон на игру - и я с тобой сражусь!
TEXTCLIENT_MINIGAME_USING,You are playing a game now!,Вы заняты мини-игрой!
TEXTCLIENT_MINIGAME_ITEM_POST,Item / Penya was sent to your mailbox.,Приз выслан вам по почте.
TEXTCLIENT_ERROR_TRYLATER,Please try again later,"Пожалуйста, попробуйте позже."
TEXTCLIENT_ERROR_LACKITEM,You don't have the right item.,У вас нет нужной вещи.
TEXTCLIENT_EXCHANGE_SUCCESS,You have received %s x%d.,Вы получили %s x%d.
TEXTCLIENT_REAPITEM_EVENT,You have received %s as a reward!,Получена награда: %s!
TEXTCLIENT_DISCONNECTED_CHEAT,"You have been disconnected from server due to abnormal detected activity. A GM will analyse the report and may decide to ban your account. If you think this is an error, please fill out a bug report indicating exactly what you were doing in game before this message. Thank you.","You have been disconnected from server due to abnormal detected activity. A GM will analyse the report and may decide to ban your account. If you think this is an error, please fill out a bug report indicating exactly what you were doing in game before this message. Thank you."
TEXTCLIENT_DISCONNECTED_HACK,Your character has been banned because the system detected a cheating software. A partial copy of your client memory has been stored as legal proof. You can create a new character and stop using any external tool. Thank you.,Your character has been banned because the system detected a cheating software. A partial copy of your client memory has been stored as legal proof. You can create a new character and stop using any external tool. Thank you.
TEXTCLIENT_CASHMAP_MAPITEMUSE,"If you use the torch, you will be able to see this map. Continue?","If you use the torch, you will be able to see this map. Continue?"
TEXTCLIENT_PET_NOWUSE,You already have a pet summoned.,У вас уже есть питомец.
TEXTCLIENT_CHAOTIC_NO_FLY,A character with a bad Disposition cannot fly.,С такой кармой не полетаешь.
TEXTCLIENT_SERVERTEST,[Notice] This is a test! Server will close in %s and characters will be deleted.,"Это тестовая версия игры! Сервер будет закрыт через %s, а персонажи удалены."
TEXTCLIENT_EARLY_ACCESS,[Notice] This is the Early Access! Server stability issues and bugs can occur.,[Notice] This is the Early Access! Server stability issues and bugs can occur.
TEXTCLIENT_ALERT_NO_PK,[Notice] A GM (Game Master) will never ask for your Account or Bank Password.,[Внимание!] Гейм-мастера и модераторы никогда не требуют у игроков данные учетной записи.
TEXTCLIENT_ALERT_PK,[Notice] Do not lend or let a player borrow your items. If they do not give the item back it is lost forever.,"[Внимание!] Не одалживайте незнакомым игрокам свои вещи. Если они не захотят возвращать предмет, мы ничем не сможем вам помочь!"
TEXTCLIENT_ERROR_DISTANCE,You are too far from the target.,Вы слишком далеко от цели.
