Key,English,Vietnamese
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_MASTER,You are the Guild Master! Defeating the Defender grants 1 bonus point.,"Bạn là Bang chủ! Đánh bại được hậu vệ, bạn sẽ nhận được tiền thưởng."
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_DEFENDER,"You are the Defender! If you are defeated, the enemy gains 1 bonus point.","Bạn là hậu vệ! Nếu bạn bị kẻ thù đánh bại, họ sẽ nhận được tiền thưởng"
TEXTCLIENT_GUILDCOMBAT_JOIN_MSG_GENERAL,Defeat your opponents for the glory of your guild! Defeating the Defender grants 1 bonus point.,"Đánh bại đối thủ của bạn để giành vinh quang cho bang hội của bạn! Đánh bại được hậu vệ, bạn sẽ nhận được tiền thưởng."
TEXTCLIENT_GUILDCOMBAT_MASTER_MAP,You have entered the Guild Siege combat area!,"Xin chúc mừng, bạn đã nhận được bản đồ bang hội!"
TEXTCLIENT_GUILDCOMBAT_MAINTENANCE2,Combat will begin after the Preparation Phase. Prepare for battle!,Chiến đấu bắt đầu ngay sau khi bảo trì máy chủ. Chuẩn bị cho chiến tranh!
TEXTCLIENT_GUILDCOMBAT_WAR,Start Combat,Bắt đầu chiến đấu
TEXTCLIENT_GUILDCOMBAT_POINT_MASTER,The Guild Master has gained %d points!,Bang chủ đã tăng %d!
TEXTCLIENT_GUILDCOMBAT_POINT_GENERAL,Your guild has gained %d points!,Bang hội của bạn đã tăng %d!
TEXTCLIENT_GUILDCOMBAT_POINT_DEFENDER,Your defender is dead! %s guild has gained an extra point!,Hậu vệ của bạn đã chết! Bang hội %s đã đạt được điểm!
TEXTCLIENT_GUILDCOMBAT_POINT_REVIVAL,You gained %d resurrection points!,You gained %d resurrection points!
TEXTCLIENT_GUILDCOMBAT_WRONG_CHANNEL,You must be connected on Channel 1 to enter the Guild Siege.,Bạn phải được kết nối trên Kênh 1 để vào Bao vây bang hội
TEXTCLIENT_GUILDCOMBAT_END,The Guild Siege has ended.,Bao vây bang hội đã kết thúc
TEXTCLIENT_GUILDCOMBAT_WINNER,This week's winning guild: %s.,Bang hội chiến thắng trong tuần này: bang hội %s
TEXTCLIENT_GUILDCOMBAT_WINNER1,MVP: %s.,MVP là %s.
TEXTCLIENT_GUILDCOMBAT_WINNER2,Congratulations!,Chúc mừng!
TEXTCLIENT_GUILDCOMBAT_JOIN_LIMIT_TIME,Entry Phase Ends In,Thời gian giới hạn
TEXTCLIENT_GUILDCOMBAT_NOT_INVITATION_GUILD,You can not invite someone to the guild while in Guild Siege.,Bạn không thể mời ai đó vào bang hội khi đang trong Cuộc bao vây bang hội
TEXTCLIENT_GUILDCOMBAT_NOT_DISSOLVE_GUILD,You can disband a guild that has applied for a Guild Siege.,Bạn có thể giải tán một bang hội đã đăng ký Cuộc bao vây Bang hội.
TEXTCLIENT_GUILDCOMBAT_NOT_LEAVE_GUILD,You can not quit from a guild while in Guild Siege.,Bạn không thể thoát khỏi một bang hội khi đang ở trong Cuộc bao vây bang hội
TEXTCLIENT_GUILDCOMBAT_NO_MEMBER,Unable to use the member management function during Guild Siege.,Không thể sử dụng chức năng quản lý thành viên trong Cuộc bao vây bang hội
TEXTCLIENT_GUILDCOMBAT_NOT_CHANGE_LOGO,You cannot change your guild logo during Guild Siege.,Bạn không thể thay đổi biểu tượng Bang hội của mình trong Cuộc bao vây Bang hội.
TEXTCLIENT_GUILDCOMBAT_NOT_CHANGE_NAME,You cannot change your guild name during Guild Siege.,Bạn không thể thay đổi tên bang hội của mình trong Cuộc bao vây bang hội
TEXTCLIENT_GUILDCOMBAT_NOT_WAR,Unable to declare war during Guild Siege.,Không thể tuyên chiến trong Cuộc bao vây bang hội
TEXTCLIENT_EVENT_STANDS_NOTUSEITEM,You cannot use items during the event.,Bạn không thể sử dụng các vật phẩm trong sự kiện
TEXTCLIENT_EVENT_STANDS_NOTUSESKILL,You cannot use skills during the event.,Bạn không thể sử dụng các kỹ năng trong sự kiện
TEXTCLIENT_EVENT_STANDS_NOTENCHANT,You cannot enchant during the event.,Bạn không thể bỏ bùa trong thời gian diễn ra sự kiện.
TEXTCLIENT_EVENT_STANDS_NOTSHOUT,You cannot shout during the event.,Bạn không thể la hét trong thời gian diễn ra sự kiện.
TEXTCLIENT_GUILDCOMBAT_NOT_GETITEM,That is unavailable during the Guild Siege.,Điều đó không có sẵn trong Cuộc bao vây bang hội
TEXTCLIENT_GC_NOTREQUEST,Guild Siege Application Refund,Hoàn lại tiền khi đấu thầu không thành công cho cuộc bao vây bang hội
TEXTCLIENT_GC_NOTREQUEST1,"Hello, this is [Guild Siege Manager] Donaris.\nYour Guild Siege application was unsuccessful, and the application fee has been refunded. Please note that a 2% commission has been deducted.\nWe hope to see you at the Guild Siege again.\nHave a nice day!",Xin chào. Tôi là người quản lý bang hội tên là Donaris.\nTôi sẽ trả lại cho bạn một số tiền của bạn. Tôi đã trích 2% như một khoản hoa hồng.\nTôi hy vọng sẽ gặp lại bạn tại Cuộc bao vây bang hội.\nCảm ơn vì sự quan tâm của bạn
TEXTCLIENT_GUILDCOMBAT_NOT_MVP,"You have already claimed the MVP reward, or you are not the MVP.",Bạn đã nhận được tiền thưởng cho MVP hoặc bạn không phải là MVP.
TEXTCLIENT_GUILDCOMBAT_JACKPOT_LIMIT,The Penya reward could not be delivered because it would exceed your inventory limit. Please contact a GM through helpshift to receive your reward. We apologize for the inconvenience.,"Vì số lượng vượt quá penya trong kho sau khi thêm tiền thưởng của cuộc bao vây bang hội, vui lòng yêu cầu GM nhận tiền thưởng trên trang web. Thành thật xin lỗi về sự bất tiện."
TEXTCLIENT_GUILDCOMBAT_MVP_PENYA,You have received %d Penya as the MVP. Congratulations!,Bạn đã nhận được %d penya dưới dạng MVP. Xin chúc mừng!
TEXTCLIENT_GUILDCOMBAT_WINNER_NOT_GUILD,"You have already received the reward, or you are not eligible to reclaim the application fee.",Bạn đã nhận được tiền thưởng hoặc bạn không phải là người cần nhận lại lệ phí đăng ký.
TEXTCLIENT_GUILDCOMBAT_JACKPOT,You have received %d Penya as a Guild Siege reward. Congratulations!,Bạn đã nhận được %d penya làm tiền thưởng cho cuộc bao vây bang hội. Xin chúc mừng!
TEXTCLIENT_GUILDCOMBAT_JACKPOT_CANCEL,You received %d Penya minus the amount you paid for the application.,Bạn đã nhận được %d penya trừ đi số tiền bạn đã trả cho đơn đăng ký
TEXTCLIENT_BEAUTYSHOP_DISGUISE,You can't use this while a transy is in use.,Bạn không thể sử dụng cái này khi đang sử dụng transy.
TEXTCLIENT_BANNED,This account is banned. Contact FlyFF Support for assistance.,Tài khoản này bị cấm. Liên hệ với Bộ phận hỗ trợ FlyFF để được hỗ trợ.
TEXTCLIENT_FORBIDDEN_AREA,You cannot go this way.,Bạn không thể đi lối này
TEXTCLIENT_ACCOUNTNOTVERIFIED,Your account is not verified. Please check your mailbox.,Tài khoản của bạn không hợp lệ. Vui lòng kiểm tra hộp thư của bạn
TEXTCLIENT_ACCOUNTBLOCKED,This character is blocked and cannot be accessed. Please contact the Flyff Universe customer service for more information.,Nhân vật này tạm thời bị chặn và không thể truy cập. Vui lòng liên hệ với dịch vụ khách hàng của Flyff Universe để biết thêm thông tin.
TEXTCLIENT_RECONNECT_QUESTION,Do you want to try to reconnect?,Bạn có muốn thử kết nối lại không?
TEXTCLIENT_ROSHAMBO_STARTGUID1,You need a Rock-Paper-Scissors Coupon in order to play.,Bạn cần có Phiếu giảm giá Rock-Paper-Scissors để chơi.
TEXTCLIENT_MINIGAME_USING,You are playing a game now!,Bạn đang chơi một trò chơi bây giờ!
TEXTCLIENT_MINIGAME_ITEM_POST,Item / Penya was sent to your mailbox.,Vật phẩm/Penya đã được gửi đến hộp thư của bạn.
TEXTCLIENT_ERROR_TRYLATER,Please try again later,Xin vui lòng thử lại sau
TEXTCLIENT_ERROR_LACKITEM,You don't have the right item.,Bạn không có vật phẩm phù hợp.
TEXTCLIENT_EXCHANGE_SUCCESS,You have received %s x%d.,Bạn đã nhận được %s x%d.
TEXTCLIENT_REAPITEM_EVENT,You have received %s as a reward!,Bạn đã nhận được %s như một phần thưởng!
TEXTCLIENT_DISCONNECTED_CHEAT,"You have been disconnected from server due to abnormal detected activity. A GM will analyse the report and may decide to ban your account. If you think this is an error, please fill out a bug report indicating exactly what you were doing in game before this message. Thank you.","Bạn đã bị ngắt kết nối khỏi máy chủ do hoạt động bất thường được phát hiện. GM sẽ phân tích báo cáo và có thể quyết định cấm tài khoản của bạn. Nếu bạn cho rằng đây là lỗi, vui lòng điền vào báo cáo lỗi cho biết chính xác những gì bạn đang làm trong trò chơi trước thông báo này. Cảm ơn bạn."
TEXTCLIENT_DISCONNECTED_HACK,Your character has been banned because the system detected a cheating software. A partial copy of your client memory has been stored as legal proof. You can create a new character and stop using any external tool. Thank you.,Nhân vật của bạn đã bị cấm vì hệ thống phát hiện phần mềm gian lận. Một bản sao một phần của bộ nhớ máy khách của bạn đã được lưu trữ như bằng chứng hợp lệ. Bạn có thể tạo một nhân vật mới và ngừng sử dụng bất kỳ công cụ bên ngoài nào. Cảm ơn bạn.
TEXTCLIENT_CASHMAP_MAPITEMUSE,"If you use the torch, you will be able to see this map. Continue?","Nếu bạn sử dụng ngọn đuốc, bạn sẽ có thể nhìn thấy bản đồ này. Tiếp tục?"
TEXTCLIENT_PET_NOWUSE,You already have a pet summoned.,Bạn đã có một thú cưng được triệu hồi.
TEXTCLIENT_CHAOTIC_NO_FLY,A character with a bad Disposition cannot fly.,Một nhân vật có Định vị xấu không thể bay.
TEXTCLIENT_SERVERTEST,[Notice] This is a test! Server will close in %s and characters will be deleted.,[Thông báo] Đây là một bài kiểm tra! Máy chủ sẽ đóng sau %s và các nhân vật sẽ bị xóa.
TEXTCLIENT_EARLY_ACCESS,[Notice] This is the Early Access! Server stability issues and bugs can occur.,[Thông báo] Đây là quyền truy cập sớm! Các vấn đề về ổn định máy chủ và lỗi có thể xảy ra.
TEXTCLIENT_ALERT_NO_PK,[Notice] A GM (Game Master) will never ask for your Account or Bank Password.,[Thông báo] GM (Game Master) sẽ không bao giờ hỏi tài khoản hoặc mật khẩu ngân hàng của bạn.
TEXTCLIENT_ALERT_PK,[Notice] Do not lend or let a player borrow your items. If they do not give the item back it is lost forever.,[Thông báo] Không cho mượn hoặc cho người chơi mượn vật phẩm của bạn. Nếu họ không trả lại vật phẩm đó sẽ bị mất vĩnh viễn.
TEXTCLIENT_ERROR_DISTANCE,You are too far from the target.,Bạn đang ở quá xa mục tiêu.
TEXTCLIENT_GUILDCOMBAT_KILLING_STREAK,%s is on a killing spree!,%s đang ở trong một trận giết chóc!
TEXTCLIENT_GUILDCOMBAT_RAMPAGE,%s is on a rampage!,%s đang nổi cơn thịnh nộ!
TEXTCLIENT_GUILDCOMBAT_UNSTOPPABLE,%s is unstoppable!,%s là không thể ngăn cản!
TEXTCLIENT_GROUPQUEST_KILL_TIMER,%d minute(s) remaining to kill the boss,%d phút còn lại để tiêu diệt boss
TEXTCLIENT_GROUPQUEST_KILL,%s killed the %s!,%s đã giết %s!
TEXTCLIENT_GROUPQUEST_KILL_GUILD,%s from Guild %s killed the %s!,%s đến từ Bang %s đã giết %s!
TEXTCLIENT_GROUPQUEST_LOOT_TIMER,%d minute(s) remaining to loot the items,%d phút còn lại để cướp các vật phẩm
TEXTCLIENT_ERROR_ARENA_VAGRANT,A vagrant cannot join the Arena.,Vagrant không thể tham gia Đấu trường
TEXTCLIENT_ERROR_ARENA_LEAVE,Please move out of the Arena first.,Vui lòng chuyển ra khỏi Đấu trường trước.
TEXTCLIENT_ERROR_ARENA_COOLDOWN,You can only use the Arena teleportation every 3 minutes.,Bạn chỉ có thể sử dụng dịch chuyển Đấu trường 3 phút một lần.
TEXTCLIENT_CHANGE_FACE,Change your Appearance.,Thay đổi diện mạo của bạn.
TEXTCLIENT_CHANGE_FACE_QUESTION,Do you want to change your appearance?,Bạn có muốn thay đổi diện mạo của mình không?
TEXTCLIENT_PARTYQUEST_COOLDOWN,%s must wait %s before doing the dungeon again.,%s phải đợi %s trước khi thực hiện lại nhiệm vụ ngục tối.
TEXTCLIENT_LOSEMONEY,You lost %s Penya (Total: %s Penya).,Bạn mất %s Penya (Tổng cộng: %s Penya)
TEXTCLIENT_DUEL_NOACTION,You can't do that during a duel.,Bạn không thể làm điều đó trong một cuộc đấu tay đôi.
TEXTCLIENT_USE_CARD_MENU,You can use this item with Card Upgrade menu at Card Master.,Bạn có thể sử dụng vật phẩm này với menu Nâng cấp Thẻ tại Thẻ Master.
TEXTCLIENT_CARDUPGRADE_SUCCESS,Card upgrade successful!,Nâng cấp thẻ thành công!
TEXTCLIENT_CARDUPGRADE_FAIL,Card upgrade failed.,Nâng cấp thẻ không thành công
TEXTCLIENT_CARDUPGRADE_FAIL2,Card upgrade failed. %d of registered card will be destroyed.,Nâng cấp thẻ không thành công. %d thẻ đã đăng ký sẽ bị hủy.
TEXTCLIENT_CARDRESHUFFLE_SUCCESS,You received %s.,Bạn đã nhận được %s
TEXTCLIENT_SOULLINKCONVERT_SUCCESS,Convert Successful!,Chuyển đổi thành công!
TEXTCLIENT_GUILD_ADDSUPPM,%s increased the amount of members you can have in the guild by 5!,%s đã tăng số lượng thành viên bạn có thể có trong bang hội lên 5!
TEXTCLIENT_REPORT_SUCCESS,Successfully sent report.,Đã gửi báo cáo thành công.
TEXTCLIENT_REPORT_WAIT,You must wait before reporting the same player.,Bạn phải đợi trước khi báo cáo cùng một người chơi
TEXTCLIENT_APP_ACHIEVEMENTS,Achievements,Thành tựu
TEXTCLIENT_ACHIEVEMENT_CLAIMSUCCESS,Successfully claimed,Xác nhận thành công
TEXTCLIENT_ACHIEVEMENT_CLAIMNOTHING,You have nothing to claim,Bạn không có gì để yêu cầu
TEXTCLIENT_ACHIEVEMENT_LEVELREACH,"You reached level %d of achievement ""%s""","Bạn đã đạt đến cấp %d của thành tích ""%s"""
TEXTCLIENT_ACHIEVEMENT_COMPLETE,"You completed ""%s""","Bạn đã hoàn thành ""%s"""
TEXTCLIENT_ACHIEVEMENT_TITLEUNLOCK,You unlocked title [%s],Bạn đã mở khóa danh hiệu [%s]
TEXTCLIENT_PARTYMESSAGEERROR3,Your party is already level 40. You cannot use this item.,Nhóm của bạn đã lên cấp 40. Bạn không thể sử dụng vật phẩm này.
TEXTCLIENT_PARTYALREADYPERMANENT,The party is already permanent.,Nhóm đã tồn tại vĩnh viễn
TEXTCLIENT_PARTYPERMANENT,The party is now permanent! Members are not automatically ejected when they are offline.,Nhóm bây giờ là vĩnh viễn! Thành viên không tự động bị loại ra khi họ ngoại tuyến.
TEXTCLIENT_MOBQUEST,You can only attack this monster during the quest %s.,Bạn chỉ có thể tấn công quái vật này trong nhiệm vụ %s.
TEXTCLIENT_UPGRADESAFE_NOPROTECTSCROLL,Not enough Protection Scroll.,Không đủ Protection Scroll.
TEXTCLIENT_UPGRADESAFE_NOMATERIAL,Not enough Upgrade Material.,Không đủ nguyên liệu nâng cấp
TEXTCLIENT_UPGRADESAFE_NOGOLD,Not enough Penya.,Không đủ Penya
TEXTCLIENT_UPGRADESAFE_WRONGMATERIAL,Wrong Upgrade Material.,Sai nguyên liệu nâng cấp
TEXTCLIENT_UPGRADESAFE_NOMINERAL,You need at least #b%d#nb additional %s.,Bạn cần ít nhất #b%d#nb thêm vào %s.
TEXTCLIENT_PARTY_CHANGEEXP,Party Experience changed to %s.,Kinh nghiệm nhóm đã thay đổi thành %s.
TEXTCLIENT_PARTY_CHANGEITEM,Party Distribute Item changed to %s.,Phân phối vật phẩm nhóm đã thay đổi thành %s.
TEXTCLIENT_JOIN_GROUP_APPROVAL,Please wait for Leader Approval.,Vui lòng đợi sự chấp thuận của Trưởng nhóm
TEXTCLIENT_JOIN_GUILD_APPROVAL,Please wait for Master Approval.,Vui lòng đợi Phê duyệt chính.
TEXTCLIENT_PARTYFAILJOIN,%s refused that you join the party.,%s đã từ chối cho bạn tham gia nhóm.
TEXTCLIENT_GUILDFAILJOIN,%s refused that you join the guild.,%s đã từ chối cho bạn tham gia Bang hội
TEXTCLIENT_FLY_NOSKILL,Cannot use this skill while flying.,Không thể sử dụng kỹ năng này khi đang bay.
TEXTCLIENT_BOSS_METEONYKER_MSG1,Fools! I will melt you all!,Đồ ngốc! Tôi sẽ làm tan chảy tất cả các bạn!
TEXTCLIENT_BOSS_METEONYKER_MSG2,You will burn! You will all burn!,Bạn sẽ đốt! Tất cả các bạn sẽ bùng cháy!
TEXTCLIENT_BOSS_METEONYKER_MSG3,%s! Come closer! Face me! Burn!,%s! Tới gần hơn! Đối mặt với tôi! Đốt cháy!
TEXTCLIENT_BOSS_CLONE,You thought I was alone?!,Anh tưởng tôi chỉ có một mình sao?!
TEXTCLIENT_BUFF_CANCEL_NO,Cannot remove the Buff now.,Không thể giải trừ Buff bây giờ.
TEXTCLIENT_BUFF_CANCEL,The Buff has been removed.,Buff đã được giải trừ
TEXTCLIENT_ERROR_SNATCH,No Penya to steal from this target.,Không có Penya để đánh cắp từ mục tiêu này
TEXTCLIENT_ERROR_ITEM_ACCESSLEVEL,You don't have the required access to use this item.,Bạn không có quyền truy cập cần thiết để sử dụng vật phẩm này.
