Key,English,Portuguese
TEXTCLIENT_DISCONNECTED_CHEAT,"You have been disconnected from server due to abnormal detected activity. A GM will analyse the report and may decide to ban your account. If you think this is an error, please fill out a bug report indicating exactly what you were doing in game before this message. Thank you.","Você foi desconectado do servidor devido a uma detecção de atividade anormal. Um GM irá analisar o relatório e pode decidir banir sua conta. Se você acha que isso é um erro, preencha um relatório de bug indicando exatamente o que você estava fazendo no jogo antes desta mensagem. Obrigado."
TEXTCLIENT_DISCONNECTED_HACK,Your character has been banned because the system detected a cheating software. A partial copy of your client memory has been stored as legal proof. You can create a new character and stop using any external tool. Thank you.,Seu personagem foi banido porque o sistema detectou um software de trapaça. Uma cópia parcial da memória do seu cliente foi armazenada como prova legal. Você pode criar um novo personagem e parar de usar qualquer ferramenta externa. Obrigado.
TEXTCLIENT_CASHMAP_MAPITEMUSE,"If you use the torch, you will be able to see this map. Continue?","Se você usar a tocha, poderá ver este mapa. Prosseguir?"
TEXTCLIENT_PET_NOWUSE,You already have a pet summoned.,Você já possui um pet invocado.
TEXTCLIENT_CHAOTIC_NO_FLY,A character with a bad Disposition cannot fly.,Um personagem com Karma ruim não pode voar.
TEXTCLIENT_SERVERTEST,[Notice] This is a test! Server will close in %s and characters will be deleted.,[Aviso] Isso é um teste! O servidor será fechado em %s e os personagens serão excluídos.
TEXTCLIENT_EARLY_ACCESS,[Notice] This is the Early Access! Server stability issues and bugs can occur.,[Aviso] Este é o Acesso Antecipado! Problemas de estabilidade do servidor e bugs podem ocorrer.
TEXTCLIENT_ALERT_NO_PK,[Notice] A GM (Game Master) will never ask for your Account or Bank Password.,[Aviso] Um GM (Game Master) nunca pedirá sua senha de Conta ou Banco.
TEXTCLIENT_ALERT_PK,[Notice] Do not lend or let a player borrow your items. If they do not give the item back it is lost forever.,"[Aviso] Não empreste ou deixe um jogador pegar seus itens emprestados. Se eles não os devolverem, estará perdido para sempre."
TEXTCLIENT_ERROR_DISTANCE,You are too far from the target.,Você está muito longe do alvo.
TEXTCLIENT_GUILDCOMBAT_KILLING_STREAK,%s is on a killing spree!,%s fez uma matança!
TEXTCLIENT_GUILDCOMBAT_RAMPAGE,%s is on a rampage!,%s está enfurecido(a)!
TEXTCLIENT_GUILDCOMBAT_UNSTOPPABLE,%s is unstoppable!,%s está invencível!
TEXTCLIENT_GROUPQUEST_KILL_TIMER,%d minute(s) remaining to kill the boss,Resta %d minuto(s) para matar o chefe
TEXTCLIENT_GROUPQUEST_KILL,%s killed the %s!,%s derrotou %s!
TEXTCLIENT_GROUPQUEST_KILL_GUILD,%s from Guild %s killed the %s!,%s da Guilda %s derrotou %s!
TEXTCLIENT_GROUPQUEST_LOOT_TIMER,%d minute(s) remaining to loot the items,%d minuto(s) restante(s) para saquear os itens.
TEXTCLIENT_ERROR_ARENA_VAGRANT,A vagrant cannot join the Arena.,Vagrants não são permitidos na Arena.
TEXTCLIENT_ERROR_ARENA_LEAVE,Please move out of the Arena first.,"Por favor, saia da Arena primeiro."
TEXTCLIENT_ERROR_ARENA_COOLDOWN,You can only use the Arena teleportation every 3 minutes.,Você só pode usar o teleporte da Arena a cada 3 minutos.
TEXTCLIENT_CHANGE_FACE,Change your Appearance.,Mudar de aparência.
TEXTCLIENT_CHANGE_FACE_QUESTION,Do you want to change your appearance?,Você deseja mudar sua aparência?
TEXTCLIENT_PARTYQUEST_COOLDOWN,%s must wait %s before doing the dungeon again.,%s deve esperar %s antes de voltar à masmorra.
TEXTCLIENT_LOSEMONEY,You lost %s Penya (Total: %s Penya).,Você perdeu %s Penya(s) [Penya Total: %s].
TEXTCLIENT_DUEL_NOACTION,You can't do that during a duel.,Você não pode fazer isso durante um duelo.
TEXTCLIENT_USE_CARD_MENU,You can use this item with Card Upgrade menu at Card Master.,Você pode usar este item no menu de Aprimoramento de Carta na Mestre das Cartas.
TEXTCLIENT_CARDUPGRADE_SUCCESS,Card upgrade successful!,O aprimoramento de Carta foi bem-sucedido!
TEXTCLIENT_CARDUPGRADE_FAIL,Card upgrade failed.,O aprimoramento de Carta falhou.
TEXTCLIENT_CARDUPGRADE_FAIL2,Card upgrade failed. %d of registered card will be destroyed.,O aprimoramento de Carta falhou. %d da carta registrada serão destruídas.
TEXTCLIENT_CARDRESHUFFLE_SUCCESS,You received %s.,Você recebeu %s.
TEXTCLIENT_SOULLINKCONVERT_SUCCESS,Convert Successful!,Conversão bem-sucedida!
TEXTCLIENT_GUILD_ADDSUPPM,%s increased the amount of members you can have in the guild by 5!,%s aumentou em 5 a quantidade de membros que você pode ter na guilda!
TEXTCLIENT_REPORT_SUCCESS,Successfully sent report.,Relatório enviado com sucesso.
TEXTCLIENT_REPORT_WAIT,You must wait before reporting the same player.,Você deve esperar antes de reportar o mesmo jogador.
TEXTCLIENT_APP_ACHIEVEMENTS,Achievements,Conquistas
TEXTCLIENT_ACHIEVEMENT_CLAIMSUCCESS,Successfully claimed,Conquista adquirida com sucesso!
TEXTCLIENT_ACHIEVEMENT_CLAIMNOTHING,You have nothing to claim,Você não tem nada para ser obtido.
TEXTCLIENT_ACHIEVEMENT_LEVELREACH,"You reached level %d of achievement ""%s""","Você atingiu o nível %d da conquista ""%s"""
TEXTCLIENT_ACHIEVEMENT_COMPLETE,"You completed ""%s""","Você completou a conquista ""%s"""
TEXTCLIENT_ACHIEVEMENT_TITLEUNLOCK,You unlocked title [%s],Título [%s] conquistado!
TEXTCLIENT_PARTYMESSAGEERROR3,Your party is already level 40. You cannot use this item.,Seu grupo já está no nível 40. Você não pode usar este item.
TEXTCLIENT_PARTYALREADYPERMANENT,The party is already permanent.,O Grupo já é permanente.
TEXTCLIENT_PARTYPERMANENT,The party is now permanent! Members are not automatically ejected when they are offline.,O grupo agora é permanente! Membros não serão expulsos automaticamente quando estiverem desconectados.
TEXTCLIENT_MOBQUEST,You can only attack this monster during the quest %s.,Você só pode atacar esse monstro durante a quest %s.
TEXTCLIENT_UPGRADESAFE_NOPROTECTSCROLL,Not enough Protection Scroll.,Pergaminho de Proteção insuficiente.
TEXTCLIENT_UPGRADESAFE_NOMATERIAL,Not enough Upgrade Material.,Material para Fortalecimento insuficiente.
TEXTCLIENT_UPGRADESAFE_NOGOLD,Not enough Penya.,Penyas insuficientes.
TEXTCLIENT_UPGRADESAFE_WRONGMATERIAL,Wrong Upgrade Material.,Material para Fortalecimento incorreto.
TEXTCLIENT_UPGRADESAFE_NOMINERAL,You need at least #b%d#nb additional %s.,Materiais em falta. É necessário #b%d#nb %s adicionais.
TEXTCLIENT_PARTY_CHANGEEXP,Party Experience changed to %s.,Experiência do Grupo alterado para %s.
TEXTCLIENT_PARTY_CHANGEITEM,Party Distribute Item changed to %s.,Distribuição de Itens do grupo alterado para %s.
TEXTCLIENT_JOIN_GROUP_APPROVAL,Please wait for Leader Approval.,"Por favor, aguarde a aprovação do Líder."
TEXTCLIENT_JOIN_GUILD_APPROVAL,Please wait for Master Approval.,"Por favor, aguarde a aprovação do Mestre."
TEXTCLIENT_PARTYFAILJOIN,%s refused that you join the party.,%s recusou sua entrada ao grupo.
TEXTCLIENT_GUILDFAILJOIN,%s refused that you join the guild.,%s recusou que você se juntasse à guilda.
TEXTCLIENT_FLY_NOSKILL,Cannot use this skill while flying.,Não é possível usar essa habilidade durante o voo.
TEXTCLIENT_BOSS_METEONYKER_MSG1,Fools! I will melt you all!,Tolos! Eu derreterei todos vocês!!
TEXTCLIENT_BOSS_METEONYKER_MSG2,You will burn! You will all burn!,Vocês queimarão! Todos vocês queimarão!
TEXTCLIENT_BOSS_METEONYKER_MSG3,%s! Come closer! Face me! Burn!,%s! Chegue mais perto! Enfrente-me! Queime!
TEXTCLIENT_BOSS_CLONE,You thought I was alone?!,Pensou que eu estava sozinho?!
TEXTCLIENT_BUFF_CANCEL_NO,Cannot remove the Buff now.,Não é possível remover o Buff agora.
TEXTCLIENT_BUFF_CANCEL,The Buff has been removed.,O Buff foi removido.
TEXTCLIENT_ERROR_SNATCH,No Penya to steal from this target.,Nenhuma Penya para roubar deste alvo.
TEXTCLIENT_ERROR_ITEM_ACCESSLEVEL,You don't have the required access to use this item.,Você não tem o acesso necessário para usar este item.
TEXTCLIENT_ERROR_CATCHERPRIORITY,You can only kill and collect one Catcher at a time.,Você só pode matar e coletar um Acumulador por vez.
TEXTCLIENT_MAX_COLLECTOR_LEVEL,Collector can be upgraded up to +5.,+5 é o máximo que um Coletor pode ser fortalecido.
TEXTCLIENT_MAX_HARVEST_LEVEL,Harvesting gloves can only be upgraded up to +5.,Luvas de Colheita só podem ser fortalecidas até +5.
TEXTCLIENT_CAN_JOIN_GUILD,You can already join a guild.,Você já pode entrar em uma guilda.
TEXTCLIENT_CAN_REJOIN_GUILD,You can join a guild now.,Você pode entrar em uma guilda agora.
TEXTCLIENT_NEED_PET,You must summon a pet first.,Você deve invocar um pet primeiro.
TEXTCLIENT_CHANGENAME_PET,Pet name successfully changed.,Nome do Pet alterado com sucesso.
TEXTCLIENT_PET_SKILL_NOUSE,Your pet must have at least %d energy and a full progress bar to use the skill.,Seu pet deve ter pelo menos %d de energia e uma barra de progresso completa para usar a habilidade.
TEXTCLIENT_PET_SKILL_HASBUFF,The skill is already active.,Esta habilidade já está ativa.
TEXTCLIENT_REAPMONEY_SHORT,Received %s Penya - Total %s,Recebeu %s Penya(s) - Total %s
TEXTCLIENT_REAPITEM_SHORT,Received %s,Recebeu %s
TEXTCLIENT_TROUPEREAPITEM_SHORT,%s received %s,%s recebeu %s
TEXTCLIENT_MAINTENANCE,Server Maintenance in %s,Manutenção do Servidor em %s
TEXTCLIENT_MAINTENANCE_CANCEL,Server Maintenance is cancelled,A Manutenção do Servidor foi cancelada
TEXTCLIENT_PRIVATE_SHOP_MAXPRICE,The price of %s cannot exceed %s Penya.,O preço de %s não pode exceder %s Penyas.
TEXTCLIENT_VENDOR_SHOP_CREATE,Your Vendor Shop is now open.,Sua Loja com Lojista está aberta.
TEXTCLIENT_VENDOR_SHOP_CLOSE,Your Vendor Shop has been closed.,Sua Loja com Lojista foi fechada.
TEXTCLIENT_VENDOR_SHOP_NOTOWN,You cannot purchase items from your own Vendor.,Você não pode comprar itens de seu próprio Lojista.
TEXTCLIENT_SENDITEM_PLACE,You have %d items to receive. Please make room in your inventory and login again.,"Você tem %d itens para receber. Por favor, abra espaço em seu inventário e faça o login novamente."
TEXTCLIENT_ERROR_ITEMLOCK,This item is marked as Favorite.,Este item está marcado como Favorito.
TEXTCLIENT_EXTRABAG_INUSE,You are already using 2 Extra Bags.,Você já está usando 2 Mochilas Extras.
TEXTCLIENT_EXTRABAG_USED,Inventory is now expanded.,O Inventário agora está expandido.
TEXTCLIENT_APP_EXTRABAG,Inventory View,Visualização de Inventário
TEXTCLIENT_BOUNTYINPUT_NOMURDERER,Someone has to kill you in order to put a bounty.,Para colocar uma recompensa alguém precisa eliminar você.
TEXTCLIENT_BOUNTYINPUT_SUCCESS,Successfully registered bounty.,Recompensa registrada com sucesso.
TEXTCLIENT_BOUNTYINPUT_WAIT,You must wait before registering a bounty on this player.,Você deve esperar antes de registrar uma recompensa neste jogador.
TEXTCLIENT_BOUNTYPOS_OFFLINE,%s is currently offline.,%s neste momento está desconectado.
TEXTCLIENT_INVENTORYSPACE,Your inventory space increased by %d!,A capacidade do seu inventário expandiu em %d!
TEXTCLIENT_UPGRADEANNOUNCE,%s upgraded %s to %s+%d!,%s fortaleceu %s para %s+%d!
TEXTCLIENT_UPGRADEANNOUNCE_BOUND,%s upgraded [Soul-Bound] %s to %s+%d!,%s fortaleceu [Vínculo à Alma] %s para %s+%d!
TEXTCLIENT_LEVELUPANNOUNCE,%s reached level %d!,%s atingiu o nível %d!
TEXTCLIENT_APP_GACHA,Gacha,Gacha
TEXTCLIENT_GACHA_RESET_SUCCESS,The box has been successfully reset.,A caixa foi redefinida com sucesso.
TEXTCLIENT_APP_BOT,Bot,Bot
TEXTCLIENT_SKILL_AWAKE,Item received a bonus.,O Item recebeu um bônus.
TEXTCLIENT_SKILL_AWAKE_FAILED,No bonus is available for this item.,Nenhum bônus está disponível para este item.
TEXTCLIENT_INVALID_TARGET_ITEM,Cannot be done.,Não pode ser feito.
TEXTCLIENT_ITEM_LEVELDOWN_ALREADY,Better effect has already been activated.,Um efeito melhor já foi ativado.
TEXTCLIENT_UNBINDING,The item is now tradable.,O item agora pode ser negociado.
TEXTCLIENT_EXPSTOP_EMPTY,Reload the Experience Lock gauge first.,Recarregue o medidor da Trava de Experiência primeiro.
TEXTCLIENT_EXPSTOP_STOP,You receive experience from monsters now!,Você irá receber experiência dos monstros a partir de agora!
TEXTCLIENT_EXPSTOP_START,Your experience is now locked.,Sua experiência agora está travada.
TEXTCLIENT_EXPSTOP_ALMOST,Your Experience Lock gauge is almost empty.,O medidor da Trava de Experiência está quase vazio.
TEXTCLIENT_EXPSTOP_ACTIVE,You don't receive experience because Experience Lock is active.,Você não recebe experiência porque a Trava de Experiência está ativa.
TEXTCLIENT_EXPSTOP_RELOAD,Your Experience Lock gauge is now %d.,O medidor da Trava de Experiência está em %d.
TEXTCLIENT_ARENA_RANKING_LOADING,The arena ranking is currently loading. Please refresh in a few seconds.,"O ranking da arena está carregando. Por favor, atualize em alguns segundos."
TEXTCLIENT_ARENA_RANKING_WINNER,The best player of the Arena this week is %s!,O melhor jogador da Arena da semana é %s!
TEXTCLIENT_ARENA_RANKING_MAIL,Congratulations for your rank %d in the PvP Arena this week!,Parabéns pela sua posição %d no ranking da Arena PvP desta semana!
TEXTCLIENT_QUEST_NOTELEPORT,Blinkwings are not allowed during the quest %s.,Teleportes não são permitidos durante a quest %s.
TEXTCLIENT_SECRETBOOST_RECEIVE,You just found a %s!,Você acaba de encontrar um %s!
TEXTCLIENT_SECRETBOOST_TROUPERECEIVE,%s just found a %s!,%s acaba de encontrar um %s!
TEXTCLIENT_BLESSEDNESS_INVALID,That item cannot be Blessed.,O item não pode ser Abençoado.
TEXTCLIENT_AWAKE_SUCCESS,Item has been awakened.,O item foi despertado.
TEXTCLIENT_BLESSING_CANCELNO,This feature can only be used on blessed items.,Este recurso só pode ser usado em itens abençoados.
TEXTCLIENT_BLESSING_CANCEL,Blessing of the Goddess has been removed.,A Bênção da Deusa foi removida.
TEXTCLIENT_RETURNING_REWARD,Here is a gift since you haven't logged in for a long time!,"Aqui está um presente, já que você está de volta após muito tempo!"
TEXTCLIENT_DROPITEM_TOOMUCH,There are too many items already on the ground.,Há muitos itens no chão no momento.
TEXTCLIENT_GEM_SUCCESS,You have created %dx %s.,Você criou %dx %s.
TEXTCLIENT_GEM_FAILURE,Jewel creation failed.,A criação de joia falhou.
TEXTCLIENT_COMBATPOWER_RANKING_MAIL,Congratulations for your rank %d (%s) in the Combat Power ranking!,Parabéns pela sua posição %d (%s) no ranking de Poder de Combate desta semana!
TEXTCLIENT_PVPLIMIT,This PvP kill is not counted because you already fought together a little while ago.,Este abate PvP não foi contado porque vocês já duelaram juntos há pouco tempo.
TEXTCLIENT_GEM_WRONG,Please use the correct Jewel for the weapon.,"Por favor, use a Joia correta para a arma."
TEXTCLIENT_CONVERTUNIQUE_SUCCESS,Conversion to Unique weapon successful!,A conversão para Arma Única foi bem-sucedida!
TEXTCLIENT_CONVERTUNIQUE_FAIL,Conversion to Unique weapon failed.,A conversão para Arma Única falhou.
TEXTCLIENT_BOUNTY_OTHERCHANNEL,The player is currently in a different channel.,O jogador está atualmente em um canal diferente.
TEXTCLIENT_BOUNTY_SAFETY,The player is currently in a safety zone.,O jogador está atualmente em uma zona de segurança.
TEXTCLIENT_TELEPORT_NEAR,You are already very close to this place!,Você já está bem perto desse lugar!
TEXTCLIENT_GIANTHUNT_RANKING_MAIL,Congratulations for your rank %d in the Giant Hunt ranking!,Parabéns pela sua posição %d no ranking de Caçadores de Gigantes!
TEXTCLIENT_GIANTHUNT_RANKING_MAIL1,Congratulations for reaching %d points in the Giant Hunt ranking!,Parabéns por alcançar %d ponto(s) no ranking de Caçadores de Gigantes!
TEXTCLIENT_GIANTHUNT_RECEIVE,You received %d Giant Hunting Points (Total %d)!,Você recebeu %d Ponto(s) de Caça-Gigantes [Total: %d]!
TEXTCLIENT_CASHSHOP_MAINTENANCE,You cannot purchase because the server will have a maintenance in a few seconds.,Não é possível comprar porque o servidor terá uma manutenção em poucos segundos.
TEXTCLIENT_CTRLRECOVERY,You found a HP container!,Você encontrou um receptáculo de vida!
TEXTCLIENT_PURCHASE_CLAIMED,Rewards successfully claimed,Recompensas obtidas com sucesso!
TEXTCLIENT_REAPCASH,You received %s Bonus fCoins.,Você recebeu %s fCoins Bônus.
TEXTCLIENT_UPGRADEEFFECT_NONE,The weapon does not have any upgrade effect.,Sua arma não possui nenhum efeito de fortalecimento.
TEXTCLIENT_UPGRADEEFFECT,Upgrade effects are changed for this weapon.,Efeitos de fortalecimentos estão alterados para esta arma.
TEXTCLIENT_INVALIDOTP,Invalid Two Factor authentication code.,Código de autenticação de dois fatores inválido.
TEXTCLIENT_CAPTCHAFAILED,Failed to complete the challenge. Try again please.,"Falha ao completar o desafio. Por favor, tente novamente."
TEXTCLIENT_SERVERCLOSED,The game is in maintenance. Please wait.,"O jogo está em manutenção. Por favor, aguarde."
TEXTCLIENT_PRIVATE_SHOP_LEVEL,You must complete your 1st Job Change to open a Private Shop.,Você deve completar sua primeira mudança de classe para abrir uma Loja Pessoal.
