Key,English,Portuguese
NPC_000541,"I am Is, and I am one of the guides in Flarine City. If you need any help or information, just ask me or my twin sisters!","Me chamo Is, e sou uma das guias daqui de Flarine. Se precisar de alguma ajuda ou informação, pergunte à mim ou às minhas irmãs gêmeas!"
NPC_000542,"There are several of us throughout Flarine and we all look alike so try not to get confused, tee hee! We confuse ourselves sometimes so it's alright if you do.","Há várias de nós por Flarine e todas somos parecidas, então tente não se confundir! Nós nos confundimos às vezes, então está tudo bem se você se confundir também."
NPC_000543,"Anyway, stop by and see me anytime if you need any help or information. That's what we're all here for!","De qualquer forma, pare e me consulte a qualquer hora se precisar de alguma ajuda ou informação. É para isso que estamos aqui!"
NPC_000544,"Flarine is the most beautiful city in Madrigal, in my humble opinion. It's always spring here and I love it. Just be careful of all the Masquerpets outside the city.","Flarine é a cidade mais bonita de Madrigal, na minha humilde opinião. É sempre primavera aqui e eu adoro isso. Apenas tome cuidado com todos os Masquerpets fora da cidade."
NPC_000545,"If you're going to explore the wilds of Flaris, make sure you stock up on supplies from one of our many vendors here before you leave. ","Se você vai explorar a região selvagem de Flaris, certifique-se de estocar suprimentos de um de nossos muitos fornecedores aqui antes de partir."
NPC_000546,"There are many shops in the city that sell everything from food and drink, to weapons and armor. Have a look around to see what we have available!","Existem muitas lojas na cidade que vendem de tudo, desde comida e bebida a armas e armaduras. Dê uma olhada para ver o que temos disponível!"
NPC_000547,"You can also purchase exotic items from the many private shops in the area. These shops are usually run by other adventurers, such as yourself.","Você também pode comprar itens exóticos nas muitas lojas particulares da região. Essas lojas geralmente são administradas por outros aventureiros, como você."
NPC_000548,People from all over Madrigal visit this city every day to shop and enjoy the sights. It is so beautiful here. Is there anything else I can assist you with? ,Pessoas de todas as partes de Madrigal visitam esta cidade todos os dias para fazer compras e desfrutar dos pontos turísticos. É tudo tão lindo aqui. Posso ajudar em mais alguma coisa?
NPC_000549,"If your Health Points (HP) reach zero, you will die. Not to worry, though, you have several options when this happens.","Se seus pontos de saúde (HP) chegarem a zero, você morrerá. Não se preocupe, você tem várias opções quando isso acontecer."
NPC_000550,"If you select Lodestar, you will be summoned back to town and resurrected. Alternatively, players who've chosen the Assist Job can often resurrect you where you died.","Se você selecionar Ressurgir, você será convocado de volta à cidade e ressuscitado. Alternativamente, os jogadores que escolheram a Classe Assist muitas vezes podem ressuscitá-lo(a) onde você morreu."
NPC_000551,"In addition to this, you can also purchase a Scroll of Resurrection by selecting the Premium Item Shop icon on your task bar. This allows you to resurrect in place.","Além disso, você também pode comprar um Pergaminho da Ressurreição selecionando o ícone Loja de Itens Premium em sua barra de tarefas. Isso permite que você ressuscite no mesmo lugar."
NPC_000554,"Goodbye, adventurer. Enjoy your stay in Flarine!","Até mais, aventureiro(a). Aproveite a sua estadia em Flarine!"
NPC_000558,"I am Iske Trinity, and I am one of the guides in Flarine City. I also run a beauty shop. If you need any help or information, just ask me or my twin sisters!","Eu sou Iske Trinity e sou uma das guias em Flarine City. Também tenho um salão de beleza. Se precisar de alguma ajuda ou informação, pergunte a mim ou às minhas irmãs gêmeas!"
NPC_000564,"My name is Ismerelda Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!","Meu nome é Ismerelda Trinity e sou uma das guias da cidade de Flarine. Se precisar de ajuda ou informação, pergunte a mim ou a uma de minhas irmãs gêmeas!"
NPC_000570,"I am Ispim Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!","Eu sou Ispim Trinity e sou uma das guias da cidade de Flarine. Se precisar de ajuda ou informação, pergunte a mim ou a uma de minhas irmãs gêmeas!"
NPC_000576,"I am Isruel Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!","Eu sou Isruel Trinity e sou uma das guias da cidade de Flarine. Se precisar de ajuda ou informação, pergunte a mim ou a uma de minhas irmãs gêmeas!"
NPC_000579,*sigh* I miss Kimberly so much. I can barely focus on my duties...,*suspira* Sinto tanto a falta de Kimberly. Eu mal consigo me concentrar em minhas tarefas...
NPC_000580,"Would you do me a favor, please?",Você me faria um favor? Por favor.
NPC_000581,"Ugh, I still get so many complaints about the machines I sold to Saint City and Darken City. I may have used substandard building materials from the Dekane Mine. Ah well...","Ugh, ainda recebo tantas reclamações sobre as máquinas que vendi para a Cidade de Saint e Darken. Posso ter usado materiais de construção abaixo do padrão da Mina Dekane. Ah bem..."
NPC_000582,"My name is Jeff Prosis and I am the Machine Developer of Flarine. Kimberley, my wife, is a guide in Saint City.","Meu nome é Jeff Prosis e sou o Desenvolvedor de Máquinas de Flarine. Kimberley, minha esposa, é guia na Cidade de Saint."
NPC_000583,"Say hello to my wife, Kimberly, in Saint City if you happen to see her, will you?","Diga olá para minha esposa, Kimberly, em Saint, caso você a veja, ok?"
NPC_000584,"Iblis above! Ddukguk has disappeared! Oh, what should I do now. Please, somebody help me!!!","Iblis acima! Ddukguk desapareceu! Oh, o que devo fazer agora. Por favor, alguém me ajude!!!"
NPC_000585,"I have wanted to be a cook since I was a child and now, in my old age, I can finally live my dream. I have never been more happy.","Sempre quis ser cozinheira desde criança e agora, na minha velhice, posso finalmente viver o meu sonho. Nunca estive mais feliz."
NPC_000586,My name is Juglin Girliart and I am helping Losha cook.,Meu nome é Juglin Girliart e estou ajudando Losha a cozinhar.
NPC_000587,Happy New Year!,Feliz ano novo!
NPC_000588,Welcome to the #b#cffff0000Office#nc#nb of Flarine. How can I be of service?,Bem-vindo(a) ao #b#cffff0000Escritório#nc#nb de Flarine. Como posso te ajudar?
NPC_000589,"So what can you do for me, huh?","Então, o que você pode fazer por mim, hein?"
NPC_000590,"*Sigh* Boboku is so manly, strong and kind. But I could never date him because his belly is too big!","*Suspira* Boboku é tão viril, forte e gentil. Mas eu nunca poderia sair com ele porque a barriga dele é muito grande!"
NPC_000591,My name is Julia Trinity and I manage the Office of Flarine. How can I help you today?,Meu nome é Julia Trinity e gerencio o Escritório de Flarine. Como posso te ajudar hoje?
NPC_000592,"Spread the blessing of Rhisis throughout Madrigal! Sprinkle the tears of Rhisis upon the ground. Welcome to the club, Assist!","Espalhe a bênção de Rhisis por Madrigal! Espalhe as lágrimas de Rhisis no chão. Bem-vindo ao clube, Assist!"
NPC_000593,"An Assist should naturally have a giving heart. It's one of the fundamental teachings of Aenn, the Ringmaster Hero.","Um Assist deve naturalmente ter um coração generoso. É um dos ensinamentos fundamentais de Aenn, o Herói Ringmaster."
NPC_000594,They call me Kidmen Nicore. I'm a Sergeant at the Madrigal Job Training Center and I hope to guide brave souls as they follow the path to becoming an Assist.,Me chamam de Kidmen Nicore. Sou a Sargento do Centro de Treinamento de Classe de Madrigal e espero guiar almas corajosas no caminho para se tornarem Assists.
NPC_000595,"Be careful out there, young one. I sense great potential in you.","Tenha cuidado mundo afora, jovem. Eu sinto um grande potencial em você."
NPC_000596,"We must lead these brave adventurers on the right path, Radyon.","Devemos liderar esses bravos aventureiros para o caminho certo, Radyon."
NPC_000597,"Hello, my friend. There is something I require your assistance with. Will you help me?","Olá, amigo(a). Há algo em que preciso de sua ajuda. Poderia me ajudar?"
NPC_000598,The Heroes saved us all from certain doom. We are forever grateful for their bravery. Will you follow the path of the Heroes?,Os heróis salvaram todos nós de uma condenação certa. Somos eternamente gratos por sua bravura. Você irá seguir o caminho dos heróis? 
NPC_000599,"My name is Sage Kimel and I am here as a guide to those seeking the knowledge of the Heroes. Sage Radion is the greatest Wise Man of all of us. If you seek knowledge, go to him.","Meu nome é Sábio Kimel e estou aqui como um guia para aqueles que buscam o conhecimento dos Heróis. O sábio Radion é o maior homem sábio de todos nós. Se você busca conhecimento, vá até ele."
NPC_000600,The Heroes live on through all of us.,Os heróis vivem através de todos nós.
NPC_000601,"Hello there, traveler! This area, the plain of Bubble, was created by Bubble himself, long ago.","Olá, viajante! Esta área, a planície de Bubble, foi criada pelo próprio Bubble, há muito tempo."
NPC_000602,The earth trembled as the battle between Shade and the Heroes was fought viciously. Scars from this battle can be seen all over madrigal.,A terra tremia enquanto a batalha entre Shade e os Heróis era travada violentamente. As cicatrizes desta batalha podem ser vistas em toda madrigal.
NPC_000603,"Welcome, my name is Kurmin Hersan and I watch over the Plain of Bubble. It's an amazing area filled with life. It is a powerful place that seems to fill your soul with love and euphoria.","Bem-vindo(a), meu nome é Kurmin Hersan e eu cuido da Planície de Bubble. É uma área incrível cheia de vida. É um lugar poderoso que parece encher sua alma de amor e euforia."
NPC_000604,"Oh man! All this shoveling, all day long! Can't I have a break?!","Ah cara! Essa pá, o dia todo! Não posso fazer uma pausa?!"
NPC_000605,"*Langdrong grins at you*\nYou want me to say hello to you? Haha, never! I may live like you humans but I am nothing like you! So nyah!","*Langdrong sorri para você*\nVocê quer que eu diga olá para você? Haha, nunca! Posso viver como vocês humanos, mas não sou nada como vocês! Então naum!"
NPC_000606,Me? You want to know who I am? Hahaha! What a shame the feeling isn't mutual. I am High-Dwarpet Langdrong Clo and I'm the keeper of the Mercenaries Book of Technique. Happy?,Eu? Você quer saber quem eu sou? Hahaha! Que pena que o sentimento não é mútuo. Eu sou o Alto-Dwarpet Langdrong Clo e sou o guardião do Livro de Técnica dos Mercenários. Feliz?
NPC_000607,Steer clear of the other Dwarpets. They may not be as nice as I am.,Fique longe dos outros Dwarpets. Eles podem não ser tão legais como eu.
NPC_000608,My name is Flaris Pang. I am the oldest son of the Pang family. We have managed the Lodelights for generations.,Meu nome é Flarinho. Sou o filho mais velho da família Pang. Gerenciamos os Lodelights por gerações.
NPC_000609,Need a moment? Grab a chocolate bar from Losha's Premium Foods Shop!,Precisa de uma pausa? Coma uma barra de chocolate da Loja de Alimentos Especiais da Losha!
