Key,English,Filipino
UI_PRIVATE_SHOP_OK_TIP,Open a Personal Shop,Buksan ang Personal na Tindahan
UI_PRIVATE_SHOP_VENDOR,Vendor,Magtitinda
UI_PRIVATE_SHOP_VENDOR_TIP,Create a vendor to sell your items for you,Lumikha ng Vendor na magbebenta ng iyong mga item para sa iyo
UI_PRIVATE_SHOP_VENDOR_OPEN,Ready to create a vendor?,Gusto mo bang lumikha ng vendor?
UI_PRIVATE_SHOP_VENDOR_SKIN,Vendor Shop Skin:,Vendor Shop ng Skin:
UI_TIMEINFO_TITLE,Info,Impormasyon
UI_TIMEINFO_SERVER,Current Server,Kasalukuyang Server
UI_TIMEINFO_TIME,Current Time,Kasalukuyang Oras
UI_TIMEINFO_CONNECTION,Connection Time,Oras ng Koneksyon
UI_TIMEINFO_SESSION,Session Duration,Haba ng Sesyon
UI_CHAT_TITLE,Chat,Usap
UI_CHAT_FILTERS,Filters,Mga salaan
UI_CHAT_VIEW_LANGUAGES,View Languages,Tingnan ang mga wika
UI_CHAT_YOUR_LANGUAGE,Your Language,Ang Iyong Wika
UI_INVENTORY_CONVERT_SOULLINK,Convert to Soul-Linked,I-convert ang soul link
UI_INVENTORY_PUTCHAT,Link in Chat,Link sa Chat
UI_INVENTORY_LOCK,Mark Favorite,I-marka ang paborito
UI_INVENTORY_UNLOCK,Unmark Favorite,I-alis ang paborito
UI_APP_EXTRABAG_TIP,Open the compact inventory view.,Nagbubukas ng pangalawang view ng iyong imbentaryo.
UI_INVENTORY_TAB_ALL,All,Lahat
UI_INVENTORY_TAB_GENERAL,General,Pangkalahatan
UI_INVENTORY_TAB_PET,Pet,Alagang Hayop
UI_INVENTORY_TAB_CLOTH,Cloth,Damit
UI_INVENTORY_TAB_QUEST,Quest,Misyon
UI_INVENTORY_DROP,Drop,Ibagsak
UI_INVENTORY_DELETE_BTN,Delete,Burahin
UI_INVENTORY_ACTION_USE,Use,Gamitin
UI_INVENTORY_ACTION_EQUIP,Equip,Isuot
UI_TOOLTIP_UNSELLABLE,Cannot be sold to NPCs.,Hindi maaaring ibenta sa NPC.
UI_UPGRADE_PROB,Success: #b%s#nb,Tagumpay: #b%s#nb
UI_OPTION_ADVANCEDSHADERS,Advanced Shaders,Mga Advanced na Shader
UI_OPTION_BLOOM,Bloom,Bloom
UI_OPTION_DOF,Depth of Field,Lalim ng Field
UI_OPTION_SSAO,SSAO,SSAO
UI_OPTION_VLIGHT,Volumetric Light,Volumetric na Ilaw
UI_OPTION_WATERQUALITY,Water Quality,Kalidad ng Tubig
UI_OPTION_WATERQUALITY_TIP,Adjusts water reflection quality and resolution.,Nagbabago ang kalidad at resolusyon ng repleksyon.
UI_OPTION_BLOOMQUALITY,Bloom Quality,Kalidad ng Bloom
UI_OPTION_BLOOMQUALITY_TIP,Adjusts bloom blur size and intensity.,Nagbabago ang laki ng blur at intensity ng bloom.
UI_OPTION_COLORBLIND,Colorblind Mode,Mode ng Colorblind
UI_OPTION_COLORBLIND_TIP,Changes the colorblind filter mode.,Nagbabago ang mode ng colorblind filter.
UI_OPTION_CAMERAFOCUS,Camera Focus,Pokus ng kamera
UI_OPTION_CAMERAFOCUSINFO,Toggles automatic camera zoom and focus when interacting with objects and NPCs.,Nagbabalik-tanaw ang awtomatikong pag-zoom at pokus ng kamera kapag nakikipag-ugnayan sa mga bagay at NPC.
UI_MESSAGE_TIME,%s Ago,%s Tapos
UI_MESSAGE_CLEAR,Clear messages,Linisin ang mga mensahe
UI_INSTANTMSG_TITLE_TIP,Manage your Messages,Pamahalaan ang iyong mga Mensahe
UI_CHARINFO_PARAM_BEFORE,#b[Before Stat Changes]#nb,#b[Bago ang Pagbabago ng Stat]#nb
UI_CHARINFO_PARAM_AFTER,#b[After Stat Changes]#nb,#b[Pagkatapos ng Pagbabago ng Stat]#nb
UI_CHARINFO_PARAM_BASE,From Stats:,Mula sa Stat:
UI_CHARINFO_PARAM_CUSTOM,From Buffs and Equipment:,Mula sa Buffs at Kagamitan:
UI_WORLD_COMBO,COMBO,KOMBINASYON
UI_BOUNTYINPUT_TITLE,Register Bounty,Magrehistro ng Bounty
UI_BOUNTYINPUT_HEADER,You can register a bounty on the last player who killed you. Other players can track the target on the PK channel. The bounty is awarded to the player who kills the target. Minimum bounty: %s Penya.,"Sigurado ka bang gusto mong magrehistro ng bounty? (Makikita ito sa listahan ng bounty, min. gantimpala %s Penya)"
UI_BOUNTYINPUT_CONFIRM,"Are you sure you want to register a #b%s Penya#nb bounty on #b%s#nb? Once placed, the bounty cannot be canceled.",Sigurado ka bang gusto mong magrehistro ng #b%s Penya#nb bounty sa #b%s#nb? Hindi ito maibabalik.
UI_BOUNTYINPUT_REGISTER,Register,Magrehistro
UI_BOUNTYINPUT_FEE,+%s%% Fee,+ %s%% Bayad
UI_BOUNTYINPUT_TOTAL,%s Penya,%s Penya
UI_BOUNTYINPUT_LABEL_NAME,Target,Gantimpala
UI_BOUNTYINPUT_LABEL_DURATION,Duration,Tagal
UI_BOUNTYINPUT_LABEL_REWARD,Bounty,Premyo
UI_BOUNTYINPUT_LABEL_TOTAL,Total,Kabuuan
UI_BOUNTYINPUT_LABEL_COMMENT,Comment,Komento
UI_BOUNTYLIST_TITLE,Bounty List,Listahan ng Gantimpala
UI_BOUNTYLIST_HEADER_NAME,Target,Pangalan
UI_BOUNTYLIST_HEADER_LEVEL,Level,Antas
UI_BOUNTYLIST_HEADER_REWARD,Bounty,Gantimpala
UI_BOUNTYLIST_HEADER_TIMELEFT,Time left,Oras na Natitira
UI_BOUNTYLIST_HEADER_COMMENT,Comment,Komento
UI_BOUNTYPOS_TITLE,Get Target's Location,Posisyon ng Gantimpala
UI_BOUNTYPOS_FEE,Pay %s Penya to see %s's current location?,Sigurado ka bang gusto mong magbayad ng %s Penya para makita ang posisyon ni %s?
UI_APP_GACHA_TIP,Open the Gacha window.,Ipinapakita ang menu ng Gacha.
UI_GACHA_TITLE,Gacha,Gacha
UI_GACHA_OPEN,Open,Bukas
UI_GACHA_QUANTITY_MAX,Max,Pinakamalaki
UI_GACHA_RESET,Reset,I-reset
UI_GACHA_DESC_EMPTY,"Drag and drop an item pack, gift box, gacha box or housing pack into the item slot to view its contents.","I-drag at i-drop ang isang item pack, isang gift box, isang gacha box o isang housing pack sa item slot."
UI_GACHA_DESC_ITEMPACK,"When opening the package, you will receive #ball#nb items from the list below. You can open multiple packages in a row.",Kapag binuksan mo ang pakete matatanggap mo ang #ball#nb na mga item na nakalista sa ibaba. Maaari kang magbukas ng ilang pakete nang sunod-sunod.
UI_GACHA_DESC_GIFTBOX,"When opening the box, you will receive #bone#nb of the items listed below according to the probabilities. You can open several boxes in a row.",Kapag binuksan mo ang kahon makakatanggap ka ng #bone#nb na mga item na nakalista sa ibaba ayon sa mga posibilidad. Maaari kang magbukas ng ilang kahon nang sunod-sunod.
UI_GACHA_DESC_GACHA,"When opening the gacha, you will receive #bone#nb of the items listed below. Once an item is obtained, it is removed from the prize pool. You can open several gachas in a row. If you open enough gachas you are #bguaranteed#nb to obtain #ball#nb the items listed below. The pool is then reset.",Kapag binuksan mo ang gacha makakatanggap ka ng #bone#nb na mga item na nakalista sa ibaba. Kapag natanggap na ang isang item aalisin ito sa gacha. Maaari kang magbukas ng ilang gacha nang sunod-sunod. Kung magbubukas ka ng sapat na gacha #bguaranteed#nb kang makakakuha ng #ball#nb na mga item na nakalista sa ibaba. Pagkatapos nito muling i-i-initialize ang gacha.
UI_GACHA_DESC_RESET,If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings.,Kung nais mo - maaari mo ring #b boluntaryong i-reset ang gacha#nb simula sa %d na pagbubukas.
UI_GACHA_DESC_RESET_MAX,"If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings, for a max time of %d.","Kung nais mo, maaari mo ring #b boluntaryong i-reset ang gacha#nb simula sa %d na pagbubukas, sa pinakamataas na tagal na %d."
UI_GACHA_DESC_GLOBAL,"When opening the gacha, you will receive #bone#nb of the items listed below. Once an item is obtained, it is removed from the prize pool. You can open several gachas in a row. This pool is shared among #ball players#nb, and the last player to open it receives the item below. The pool is then reset.",Kapag binuksan mo ang gacha makakatanggap ka ng #bone#nb ng mga item na nakalista sa ibaba. Kapag natanggap na ang isang item aalisin ito sa gacha. Maaari kang magbukas ng ilang gacha nang sunod-sunod. Ang kahon na ito ay pinaghahatian ng #ball ang mga manlalaro#nb at ang huling magbukas nito ang makakakuha ng item sa ibaba. Pagkatapos ay muling ini-initialize ang gacha.
UI_GACHA_DESC_INFO,For more information please check our General Sales Conditions in the Flyff Shop.,Para sa karagdagang impormasyon pakitingnan ang aming Pangkalahatang Kundisyon ng Pagbebenta sa Cash Shop.
UI_GACHA_LASTITEM,Last item,Huling item
UI_GACHA_PREVIEW,PREVIEW,PAUNANG SULYAP
UI_GACHA_SOLDOUT,Sold out,Naubos na
UI_WELCOME_MSG,Welcome to the world of		\nFlyff Online!,Maligayang pagdating sa mundo ng		\nFlyff Online!
UI_WELCOME_BTN,Let's go!,Tara na!
UI_TUTORIAL_MSG,Do you want the tutorial?,Gusto mo ba ng tutorial?
UI_TOOLTIP_DST_INCOMINGDMG,Incoming Damage,Papapasok na pinsala
UI_TOOLTIP_DST_DMGOFFLOADING,Damage Redirection,Paglilipat ng Pinsala
UI_TOOLTIP_DST_INCOMINGHEALING,Incoming Healing,Papapasok na Pagpapagaling
UI_TOOLTIP_ELEMENT,Element: %s,Elemento: %s
UI_APP_BOT_TIP,Bot Simulation,Simulasyon ng Bot
UI_TOOLTIP_DST_EXP,Monster EXP,Monster EXP
UI_TOOLTIP_DST_ITEM_DROPRATE,Item Drop Rate,Item Drop Rate
UI_TOOLTIP_DST_AUTO_RECOVERY_FP,Auto Attack FP Recovery,Awtomatikong Pag-atake: Pagbawi ng FP
UI_TOOLTIP_DST_AUTOHP,Recover %d%% HP When HP Falls Below %d%%,HP Pagbawi %d%% Nasa ibaba ng %d%%
UI_OPTION_MYNAME,Show My Name,Aking Pangalan
UI_OPTION_OTHERNAME,Show Other Players' Names,Ibang Pangalan
UI_OPTION_NPCNAME,Show NPC Names,Pangalan ng NPC
UI_TOOLTIP_DST_RECOVERY_EXP,EXP Lost,Nawalang Exp
UI_GUILD_NAME_COLOR,Guild Name Color,Kulay ng Pangalan ng Guild
UI_TOOLTIP_DST_SPIRIT_STRIKE,Spirit Strike,Pagsalakay ng Espiritu
UI_TOOLTIP_DST_STEAL_FP_DMG,Steal FP,Magnakaw ng FP
UI_OPTION_PROVISIONAL_HP,HP Bar Damage History,Kasaysayan ng Pinsala sa HP Bar
UI_TOOLTIP_DST_SKILL_AWAKE,%s Damage+%d%%,%s Pinsala+%d%%
UI_LEVELDOWN_CANCEL_TITLE,Remove Level Reduction,Alisin ang Pagbaba ng Antas
UI_MSGBOX_CONFIRM,Confirm,Kumpirmahin
UI_CHANGECHAR_TITLE,Change Character,Palitan ang Character
UI_CHANGECHAR_MSG,Select character and channel:,Pumili ng character at channel:
UI_CHARINFO_EXPRATE,EXP Rate,Rate ng Karanasan
UI_CHARINFO_EXPRATE_TIP,Your personal EXP rate. Does not include server and event rates.,Ang iyong personal na rate ng karanasan. Hindi kasama ang mga rate ng server at ng kaganapan.
UI_TOOLTIP_ITEM_BINDING,Binding,Pagbubuklod
UI_TOOLTIP_ITEM_BINDING_DESC,This material makes the target item Soul-Bound.,Ang materyal na ito ay ginagawang Soul-Bound ang target na item.
UI_BINDING_NOTICE,#cffff0000This will bind the item to your character. You can undo this with a Scroll of Unbinding.#nc,#cffff0000Ang operasyong ito ay ikakabit ang bagay sa iyong karakter. Maaari mong kanselahin ito gamit ang Scroll of Unbinding.#nc
UI_BINDING_MESSAGE,This item is now bound to your character.,Ang item na ito ay ngayon ay nakakabit sa iyong karakter.
UI_TOOLTIP_ITEM_BOUND,[Soul-Bound],[Nakatalaga sa kaluluwa]
UI_TOOLTIP_ITEM_BOUND_DESC,Can be unbound.,Maaaring pakawalan.
UI_BINDING_TITLE,Binding,Pagbubuklod
UI_BINDING_CONFIRM,Do you want to continue?,Gusto mo bang magpatuloy?
UI_UNBINDING_TITLE,Unbinding,Pagpapakawala
UI_UNBINDING_MSG_TITLE,Confirm Unbinding,Kumpirmahin ang Pagpapakawala
UI_UNBINDING_MSG,Unbind this item? This will remove #ball of its upgrades#nb!,Kumpirmahin mo ba ang pagtanggal ng #ball item improvements#nb upang pakawalan ang item?
UI_UNBINDING_LABEL,Insert an item in the slot below:,Ilagay ang isang item sa slot sa ibaba:
UI_ELEMENT_CHANGE_SLOT,Insert an item here to change its elemental attribute.,Ilagay ang isang item dito upang baguhin ang katangian ng elemento nito.
UI_ELEMENT_CHANGE_TIP,Change to %s Element,Baguhin sa %s Elemento
UI_EXPSTOP_RELOAD,Reload,Mag-reload
UI_EXPSTOP_BTN,Lock EXP,I-lock ang Exp
UI_EXPSTOP_BTN_TIP,Stop gaining EXP from monsters you kill. You will still gain EXP from quests.,Itigil ang pagkuha ng karanasan mula sa mga napatay na halimaw. Makakakuha ka pa rin ng karanasan mula sa mga quest.
UI_EXPSTOP_RELOAD_TITLE,Recharge EXP Lock,I-lock ang ekspansyon at muling mag-load
UI_EXPSTOP_RELOAD_MSG,Each charge prevents EXP gain from one monster kill. Cost per charge: #b%d Penya#nb. How many charges do you want to reload?,Maaari mong itigil ang pagkuha ng karanasan; ang presyo ay #b%d Penya#nb bawat halimaw na pinatay para ma-reload ang sukatan. Ilan ang gusto mong patayin na halimaw?
UI_EXPSTOP_RELOAD_LABEL,Charges:,Halimaw:
UI_EXPSTOP_RELOAD_CONFIRM,Pay %s Penya to reload the EXP Lock gauge?,Babayaran mo ba si %s Penya para punuin muli ang sukatan ng Exp Lock?
UI_ARENA_RANKING_TITLE,Arena Ranking,Ranggo ng Arena
UI_ARENA_RANKING_NAME,Name,Pangalan
UI_ARENA_RANKING_LEVEL,Level,Lebel
UI_ARENA_RANKING_JOB,Job,Trabaho
UI_ARENA_RANKING_KILLS,Kills,Patay
UI_ARENA_RANKING_DEATHS,Deaths,Kamatayan
UI_ARENA_RANKING_RATIO,Ratio,Rasyon
UI_ARENA_RANKING_DIFF,Difference,Pagkakaiba
UI_ARENA_RANKING_PERFECT,Perfect,Perpekto
UI_ARENA_RANKING_LASTUPDATE,Last update:,Huling pag-update:
UI_ARENA_RANKING_RANK,Your rank:,Iyong ranggo:
UI_ARENA_RANKING_NORANK,not ranked,walang ranggo
UI_ARENA_REWARD_TITLE,Arena Rewards,Gantimpala sa Arena
UI_ARENA_REWARD_DESCHDR,Description,Paglalarawan
UI_ARENA_REWARD_DESC,"Defeat other players in the arena to climb the rankings.\nEach week, the top players earn rewards and the rankings reset.",Makipaglaban sa ibang manlalaro sa arena at manalo upang umangat sa ranggo.\nAng ranggo ay magre-reset bawat linggo at ang mga manlalaro sa tuktok ay makakatanggap ng gantimpala.
UI_ARENA_REWARD_PRIZEHDR,Prize Details,Detalye ng Gantimpala
UI_ARENA_REWARD_RESETHDR,Next reset,Susunod na pag-reset
UI_PARTY_MINLEVEL,Min Level,Minimum na antas
UI_PARTY_MINLEVEL_TIP,Minimum party member level required to receive experience.,Minimum na antas ng miyembro ng party na kinakailangan upang makatanggap ng karanasan.
UI_PARTY_MINLEVEL_VAL_M,%d #i(Affected by master player)#ni,%d #i(Naapektuhan ng master player)#ni
UI_PARTY_EXPBONUS,EXP Bonus,Bonus sa pag-exp
UI_PARTY_EXPBONUS_TIP,"EXP bonus for party members. Active members are those participating in combat. Contributions include attacking, healing, and tanking.","Bonus sa karanasan na nakukuha mo sa Party. Ang mga aktibong miyembro ay yaong nakikilahok sa kasalukuyang laban. Kasama sa kontribusyon ang pag-atake, pagpapagaling, at pagtatanggol."
UI_PARTY_EXPBONUS_ACTIVE,x Active,x Active
UI_TOOLTIP_BLESSING_WARNING,Blessed items cannot be dropped or traded.,Ang mga pinagpalang bagay ay hindi maaaring mahulog o maipagpalit.
UI_TOOLTIP_BLESSING,Goddess Blessing,Pagpalain ng Diyosa
UI_OPTION_ONECLICKATTACK,Single Click to Attack,Isang pag-click para umatake
UI_GEM_CREATE,Extract,Kunin ang diwa
UI_COMBATPOWER_RANKING_TITLE,Combat Power Ranking,Pangkat-ranggo ng kapangyarihan sa laban
UI_ACHIEVEMENT_REMAINING,Remaining: %d / %d,Nananatili: %d / %d
UI_ACHIEVEMENT_SOLDOUT,Fully claimed,Naubos na
UI_SHININGDICE_UPGRADE,Power Dice 4/6/12,Makapangyarihang Dadu 4/6/12
UI_SHININGDICE_PIERCING,Power Dice 8/10,Makapangyarihang Dadu 8/10
UI_CRAFTPETCANDY_MAT,Harvested Berry,Nakuhang Berry
UI_CRAFTPETCANDY_CANDY,Pet Candy,Matamis na Alay sa Alagang Hayop
UI_SHININGDICE_BINDING,#cffff0000The resulting Shining Power Dice will be Binding as well.#nc,#cffff0000Ang resulta ng Makapangyarihang Dadu ay magiging Nakakabit din.#nc
UI_TOOLTIP_DURATION,Duration:,Tagal:
UI_TOOLTIP_DURATION_ONLINE,(Online Only),(Online Only)
UI_TOOLTIP_DURATION_OFFLINE,(Online & Offline),(Offline bilang)
UI_TOOLTIP_DURATION_EQUIP,(After first use),(Pagkatapos ng unang paggamit)
UI_TOOLTIP_DURATION_VENDOR,Shop Time:,Oras ng Tindahan:
UI_TOOLTIP_VISUAL_CLOAK,Can be worn over another cloak.,Maaaring isuot sa ibabaw ng ibang kapa.
UI_MESSAGE_ADMINCLIENT,Only Game Masters can login. Please use the public client to play.,Tanging ang mga Game Master lamang ang maaaring mag-login. Mangyaring gamitin ang pampublikong kliyente upang maglaro.
UI_CONVERTWEAP_WEAPON,Weapon,Sandata
UI_CONVERTWEAP_WEAPON_TIP,Insert a common weapon to upgrade it to a Unique weapon.,Ilagay ang isang Karaniwang Sandata sa bintana upang i-upgrade ito sa isang Natatanging Sandata.
UI_CONVERTWEAP_DICE,Shining Power Dice,Makapangyarihang Dadu
UI_CONVERTWEAP_DICE_TIP,You need to use Shining Power Dice.,Kailangan mong gumamit ng Makapangyarihang Dadu.
UI_CONVERTWEAP_GEM,Jewel,Hiyas
UI_CONVERTWEAP_GEM_TIP,Please use the correct jewel.,Mangyaring gamitin ang tamang Hiyas.
UI_TRANSMUTE_TITLE,Item Transmutation,Almari ng Kasuotan
UI_TRANSMUTE_DESTROY,"By transmuting this item, it will become account-linked. You can undo the transmutation by using a Revert Transmutation Scroll on it. Do you want to continue?","Ang prosesong ito ay gagawing naka-link sa account ang iyong item, at maaari lamang alisin gamit ang Revert Transmutation Scroll. Sigurado ka bang gusto mong magpatuloy?"
UI_TRANSMUTE_PRIMARY,Item to Transmute,Pangunahing Item
UI_TRANSMUTE_HEADER,You have #b%d#nb items in your wardrobe.,Mayroon kang #b%d#nb na item sa Almari ng Kasuotan.
UI_TRANSMUTE_INFO,Add items to your wardrobe by using \na #bScroll of Transmutation#nb on an item.,Magdagdag ng higit pang mga item sa iyong Almari ng Kasuotan sa pamamagitan ng paggamit ng \na #bScroll of Transmutation#nb sa isang item.
UI_TRANSMUTE_OUTPUT,Result,Result
UI_TRANSMUTE_PRIMARY_TIP,Insert an item to transmute.,Maglagay ng isang bagay upang magdagdag ng biswal na transmutasyon dito.
UI_TRANSMUTE_SACRIFICE_TIP,Place an item to sacrifice for the appearance.,Maglagay ng isang bagay upang isakripisyo para sa hitsura.
UI_TELEPORT_BTN,Let's go!,Let's go!
UI_TELEPORT_WHERE,Where do you want to go?,Saan mo gustong pumunta??
UI_CASHSHOP_BONUS,Bonus,Karagdagang gantimpala
UI_CASHSHOP_TOTAL,Total,Kabuuan 
UI_CASHSHOP_FRAME_TITLE,Top-Up,Mag-top up
UI_CASHSHOP_MINIMIZE,Minimize,Minimahin
UI_GACHA_DESC_SELECT,Please select which item you want to receive and then press Open. You can only receive #bone item#nb.,Piliin kung aling item ang nais mong matanggap pagkatapos ay pindutin ang Buksan. Maaari ka lamang makatanggap ng #bone item#nb.
UI_CASHSHOP_CASHBACK_DESC,#b[Server Group Purchase Event]#nb\nYou will get back a % of the fCoins spent on this product depending on how many products have been purchased on this server during the event period! Check our website for more information.,#b[Kaganapan sa Pagbili ng Grupo ng Server]#nb\nMakakakuha ka ng % ng mga fCoins na ginastos sa produktong ito depende sa dami ng mga produktong nabili sa server na ito sa panahon ng kaganapan! Bisitahin ang aming website para sa karagdagang impormasyon.
UI_CASHSHOP_CASHBACK_CURRENT,Server Purchases: %d = #b%d%% fCoins Back#nb,Pagbili ng Server: %d = #b%d%% fCoins Bumalik#nb
UI_CASHSHOP_CASHBACK_STEP,%d purchases: %d%% fCoins Back,%d purchases: %d%% fCoins Back
UI_TOOLTIP_DST_BLEED_POISON_RESIST,Bleed & Poison Resistance,Lumalaban sa Pagdurugo at Lason
UI_COMBATPOWER_RANKING_PRIZE,The top-ranked players of each job will receive exclusive prizes! Check our website for more information.,Ang mga manlalaro na may pinakamataas na ranggo sa bawat trabaho ay makakatanggap ng eksklusibong premyo! Bisitahin ang aming website para sa karagdagang impormasyon.
UI_GIANTHUNT_RANKING_TITLE,Giant Hunt Ranking,Ranggo ng Giant Hunt
UI_GIANTHUNT_RANKING_PRIZE,The top-ranked players will receive exclusive prizes! Check our website for more information.\n\nYour Hunting Points: #b%d#nb,Ang mga manlalaro na may pinakamataas na ranggo ay makakatanggap ng eksklusibong premyo! Bisitahin ang aming website para sa karagdagang impormasyon.\n\nAng iyong hunting point: #b%d#nb
UI_GIANTHUNT_RANKING_POS,(Top %d%%),(Tuktok %d%%)
UI_GIANT_HUNT_POINT,Hunting Points,Punto ng pangangaso
UI_PURCHASE_EVENT_DESC,Receive rewards for reaching specific #bfCoins#nb spending goals in the Flyff Shop! Spending and rewards are tracked per character.,Makakatanggap ng mga gantimpala pagkatapos gumastos ng tiyak na #bfCoins#nb na halaga sa Cash Shop! Ang halaga at mga gantimpala ay binibilang bawat karakter.
UI_PURCHASE_EVENT_TIME,Event ends:,Katapusan ng Panahon ng Kaganapan:
UI_CASHSHOP_CURRENCY,fCoins,fCoins
UI_PURCHASE_EVENT_MEMBERS,Guild Members,Mga Miyembro ng Guild
UI_PURCHASE_EVENT_COMPLETED,This purchase event has been completed!,Natapos na ang kaganapan sa pagbili na ito!
UI_PURCHASE_EVENT_GUILD,#bAll guild members#nb receive rewards when the guild reaches specific #bfCoins#nb spending goals in the Flyff Shop!,#bLahat ng Miyembro ng Guild#nb ay makakatanggap ng mga gantimpala pagkatapos gumastos ng ilang miyembro ng tiyak na #bfCoins#nb na halaga sa Cash Shop!
UI_TOOLTIP_NEW_UPGRADE_EFFECT,This weapon has alternative upgrade effects.,Ang sandatang ito ay may alternatibong epekto ng pag-upgrade.
UI_CAPTCHA_TITLE,Challenge,Hamon
UI_CAPTCHA_DESC,Please complete the following captcha. This helps keep the game fair by preventing bots and cheats.,Pakisagot ang sumusunod na captcha. Ginagamit namin ang mga hamon upang magbigay ng patas na laro sa lahat ng aming mga manlalaro sa pamamagitan ng pagpigil sa mga bot at pandaraya.
UI_OTP_TITLE,Two-Factor Authentication,Two-Factor Authentication
UI_OTP_MSG,Please enter the 6-digit code from your two-factor authentication app.,Ipasok ang 6 na digit na code mula sa iyong Two Factor Auth App.
UI_OTP_CODE,Code:,Kodigo:
UI_CHARINFO_LINK,Link Account,I-link ang Account
UI_KEEPTIMEEQUIP_CONFIRM,"After first use, the item will become time-limited and can no longer be traded. Proceed?",Ang item ay magiging limitado sa oras pagkatapos ng unang paggamit at hindi na maaaring ipagpalit. Kumpirmahin mo ba?
UI_TOOLTIP_PICKUPSPEED,Looting Speed:,Bilis ng Pagkuha:
UI_LINKACCOUNT,"Would you like to link your character to an account and unlock all game features? If you don't, you will lose access to your character if you clear your cookies.",Mawawala ang iyong karakter kung i-clear mo ang iyong cookies. Magrehistro ngayon upang palaging ma-access ang iyong karakter at i-unlock ang lahat ng mga tampok ng laro?
UI_TOOLTIP_EXPIRED,This item has expired.,Ang item na ito ay nag-expire na.
UI_CHAT_NOTALK,Mute,I-Mute
UI_CHAT_TALK,Unmute,Alisin ang pag-mute
UI_CHAT_IGNORE,Ignore,Balewalain
UI_CHAT_UNIGNORE,Unignore,itigil ang pagbalewala
UI_SELECTSERVER_US,America,Amerika
UI_SELECTSERVER_EU,Europe,Europa
UI_SELECTSERVER_ASIA,Asia,Asya
UI_SELECTSERVER_LABEL,Select your Server and Channel:,Piliin ang iyong Server at Channel:
UI_GUILDBANK_BAGS,Bags,Mga Bag
UI_GUILDBANK_BAGS_TIP,Use Guild Extra Bags to expand the Guild Bank.,Gamitin ang Guild Extra Bags upang palawakin ang Guild Bank.
UI_UPGRADECARD_UNSAFE,"Without a Scroll of EProtect, the material cards will be destroyed if fusion fails.",Kung wala kang Scroll of EProtect mawawala sa iyo ang bagay kapag nabigo.
UI_WORLD_LOCK,Locked,Naka-lock
UI_WORLD_UNLOCK,Unlocked,Hindi naka-lock
UI_GUILD_LASTSEEN,Last Seen:,Huling Nakita:
UI_PET_STAT,Stat,Estadistika
UI_PET_STAT_NONE,None,Wala
UI_PET_ENERGY,Energy,Enerhiya
UI_PET_REROLL_CONFIRM,#bThe pet in the window will be destroyed.#nb Proceed?,#bAng alagang hayop sa window ay mawawasak.#nb Gusto mo bang magpatuloy?
UI_PET_TIER,Tier,Antas
UI_PET_USE_SKILL,Grace,Biyaya
UI_PET_SKILL_TOOLTIP,Use your pet's Grace skill. Consumes energy and depletes the Grace meter. You can drag this command from the Emotes window to a hotkey slot.,Gamitin ang kasanayan ng iyong alagang hayop. Kumakain ng enerhiya at nagpapababa ng progress bar. Mayroong isang draggable key sa Motion window.
UI_PET_RESTAT_TITLE,Pet Reroll,Muling pag-roll ng alagang hayop
UI_PET_RESTAT_BUTTON,Reroll,Muling pag-roll
UI_PET_RESTAT_DISCARD,Discard,Itapon
UI_PET_RESTAT_KEEP,Keep,Panatilihin
UI_PET_RESTAT_CONFIRM_REROLL,Are you sure you want to reroll this tier? The resulting level could be higher or lower than the current level.,Sigurado ka bang gusto mong muling i-roll ang antas na ito? Ang resulta ay maaaring mas mataas o mas mababa kaysa sa kasalukuyang antas.
UI_PET_RESTAT_CONFIRM_DISCARD,Are you sure you want to discard this result?,Sigurado ka bang gusto mong itapon ang resulta na ito?
UI_PET_RESTAT_CONFIRM_KEEP,Are you sure you want to keep this result?,Sigurado ka bang gusto mong panatilihin ang resulta na ito?
UI_TOOLTIP_DST_BLOCK_PENETRATE,Block Penetration,Block Penetration
UI_ITEM_USE_CANDY,How many Pet Candies do you want to use?,Gaano karaming Pet Candies ang gusto mong gamitin?
UI_NAMEMISSING_TITLE,Name Missing,Pangalan Nawawala
UI_NAMEMISSING_MSG,Please enter a name for your character.,Mangyaring maglagay ng pangalan para sa iyong karakter.
UI_ACCEPTTERMS,I accept the terms.,Sang-ayon ako sa mga tuntunin.
UI_ACCEPTTERMS_READ,Read,Basahin
UI_ACCEPTTERMS_TITLE,Accept Terms,Tanggapin ang Mga Tuntunin
UI_ACCEPTTERMS_MSG,Please accept the Terms and Conditions.,Mangyaring tanggapin ang Mga Tuntunin at Kundisyon.
UI_APP_BATTLEPASS_TIP,Displays the Flyff Pass Menu.,Ipinapakita ang Menu ng Battle Pass.
