Key,English,Filipino
TEXTCLIENT_ERROR_ARENA_VAGRANT,A vagrant cannot join the Arena.,A vagrant cannot join the Arena.
TEXTCLIENT_ERROR_ARENA_LEAVE,Please move out of the Arena first.,Please move out of the Arena first.
TEXTCLIENT_ERROR_ARENA_COOLDOWN,You can only use the Arena teleportation every 3 minutes.,You can only use the Arena teleportation every 3 minutes.
TEXTCLIENT_CHANGE_FACE,Change your Appearance.,Change your Appearance.
TEXTCLIENT_CHANGE_FACE_QUESTION,Do you want to change your appearance?,Do you want to change your appearance?
TEXTCLIENT_PARTYQUEST_COOLDOWN,%s must wait %s before doing the dungeon again.,%s must wait %s before doing the dungeon again.
TEXTCLIENT_LOSEMONEY,You lost %s Penya (Total: %s Penya).,You lost %s Penya (Total: %s Penya).
TEXTCLIENT_DUEL_NOACTION,You can't do that during a duel.,You can't do that during a duel.
TEXTCLIENT_USE_CARD_MENU,You can use this item with Card Upgrade menu at Card Master.,You can use this item with Card Upgrade menu at Card Master.
TEXTCLIENT_CARDUPGRADE_SUCCESS,Card upgrade successful!,Card upgrade successful!
TEXTCLIENT_CARDUPGRADE_FAIL,Card upgrade failed.,Card upgrade failed.
TEXTCLIENT_CARDUPGRADE_FAIL2,Card upgrade failed. %d of registered card will be destroyed.,Card upgrade failed. %d of registered card will be destroyed.
TEXTCLIENT_CARDRESHUFFLE_SUCCESS,You received %s.,You received %s.
TEXTCLIENT_SOULLINKCONVERT_SUCCESS,Convert Successful!,Convert Successful!
TEXTCLIENT_GUILD_ADDSUPPM,%s increased the amount of members you can have in the guild by 5!,%s increased the amount of members you can have in the guild by 5!
TEXTCLIENT_REPORT_SUCCESS,Successfully sent report.,Successfully sent report.
TEXTCLIENT_REPORT_WAIT,You must wait before reporting the same player.,You must wait before reporting the same player.
TEXTCLIENT_APP_ACHIEVEMENTS,Achievements,Achievements
TEXTCLIENT_ACHIEVEMENT_CLAIMSUCCESS,Successfully claimed,Successfully claimed
TEXTCLIENT_ACHIEVEMENT_CLAIMNOTHING,You have nothing to claim,You have nothing to claim
TEXTCLIENT_ACHIEVEMENT_LEVELREACH,"You reached level %d of achievement ""%s""","You reached level %d of achievement ""%s"""
TEXTCLIENT_ACHIEVEMENT_COMPLETE,"You completed ""%s""","You completed ""%s"""
TEXTCLIENT_ACHIEVEMENT_TITLEUNLOCK,You unlocked title [%s],You unlocked title [%s]
TEXTCLIENT_PARTYMESSAGEERROR3,Your party is already level 40. You cannot use this item.,Your party is already level 40. You cannot use this item.
TEXTCLIENT_PARTYALREADYPERMANENT,The party is already permanent.,The party is already permanent.
TEXTCLIENT_PARTYPERMANENT,The party is now permanent! Members are not automatically ejected when they are offline.,The party is now permanent! Members are not automatically ejected when they are offline.
TEXTCLIENT_MOBQUEST,You can only attack this monster during the quest %s.,You can only attack this monster during the quest %s.
TEXTCLIENT_UPGRADESAFE_NOPROTECTSCROLL,Not enough Protection Scroll.,Not enough Protection Scroll.
TEXTCLIENT_UPGRADESAFE_NOMATERIAL,Not enough Upgrade Material.,Not enough Upgrade Material.
TEXTCLIENT_UPGRADESAFE_NOGOLD,Not enough Penya.,Not enough Penya.
TEXTCLIENT_UPGRADESAFE_WRONGMATERIAL,Wrong Upgrade Material.,Wrong Upgrade Material.
TEXTCLIENT_UPGRADESAFE_NOMINERAL,You need at least #b%d#nb additional %s.,You need at least #b%d#nb additional %s.
TEXTCLIENT_PARTY_CHANGEEXP,Party Experience changed to %s.,Party Experience changed to %s.
TEXTCLIENT_PARTY_CHANGEITEM,Party Distribute Item changed to %s.,Party Distribute Item changed to %s.
TEXTCLIENT_JOIN_GROUP_APPROVAL,Please wait for Leader Approval.,Please wait for Leader Approval.
TEXTCLIENT_JOIN_GUILD_APPROVAL,Please wait for Master Approval.,Please wait for Master Approval.
TEXTCLIENT_PARTYFAILJOIN,%s refused that you join the party.,%s refused that you join the party.
TEXTCLIENT_GUILDFAILJOIN,%s refused that you join the guild.,%s refused that you join the guild.
TEXTCLIENT_FLY_NOSKILL,Cannot use this skill while flying.,Cannot use this skill while flying.
TEXTCLIENT_BOSS_METEONYKER_MSG1,Fools! I will melt you all!,Fools! I will melt you all!
TEXTCLIENT_BOSS_METEONYKER_MSG2,You will burn! You will all burn!,You will burn! You will all burn!
TEXTCLIENT_BOSS_METEONYKER_MSG3,%s! Come closer! Face me! Burn!,%s! Come closer! Face me! Burn!
TEXTCLIENT_BOSS_CLONE,You thought I was alone?!,You thought I was alone?!
TEXTCLIENT_BUFF_CANCEL_NO,Cannot remove the Buff now.,Cannot remove the Buff now.
TEXTCLIENT_BUFF_CANCEL,The Buff has been removed.,The Buff has been removed.
TEXTCLIENT_ERROR_SNATCH,No Penya to steal from this target.,No Penya to steal from this target.
TEXTCLIENT_ERROR_ITEM_ACCESSLEVEL,You don't have the required access to use this item.,You don't have the required access to use this item.
TEXTCLIENT_ERROR_CATCHERPRIORITY,You can only kill and collect one Catcher at a time.,You can only kill and collect one Catcher at a time.
TEXTCLIENT_MAX_COLLECTOR_LEVEL,Collector can be upgraded up to +5.,Collector can be upgraded up to +5.
TEXTCLIENT_MAX_HARVEST_LEVEL,Harvesting gloves can only be upgraded up to +5.,Harvesting gloves can only be upgraded up to +5.
TEXTCLIENT_CAN_JOIN_GUILD,You can already join a guild.,You can already join a guild.
TEXTCLIENT_CAN_REJOIN_GUILD,You can join a guild now.,You can join a guild now.
TEXTCLIENT_NEED_PET,You must summon a pet first.,You must summon a pet first.
TEXTCLIENT_CHANGENAME_PET,Pet name successfully changed.,Pet name successfully changed.
TEXTCLIENT_PET_SKILL_NOUSE,Your pet must have at least %d energy and a full progress bar to use the skill.,Your pet must have at least %d energy and a full progress bar to use the skill.
TEXTCLIENT_PET_SKILL_HASBUFF,The skill is already active.,The skill is already active.
TEXTCLIENT_REAPMONEY_SHORT,Received %s Penya - Total %s,Received %s Penya - Total %s
TEXTCLIENT_REAPITEM_SHORT,Received %s,Received %s
TEXTCLIENT_TROUPEREAPITEM_SHORT,%s received %s,%s received %s
TEXTCLIENT_MAINTENANCE,Server Maintenance in %s,Server Maintenance in %s
TEXTCLIENT_MAINTENANCE_CANCEL,Server Maintenance is cancelled,Server Maintenance is cancelled
TEXTCLIENT_PRIVATE_SHOP_MAXPRICE,The price of %s cannot exceed %s Penya.,The price of %s cannot exceed %s Penya.
TEXTCLIENT_VENDOR_SHOP_CREATE,Your Vendor Shop is now open.,Your Vendor Shop is now open.
TEXTCLIENT_VENDOR_SHOP_CLOSE,Your Vendor Shop has been closed.,Your Vendor Shop has been closed.
TEXTCLIENT_VENDOR_SHOP_NOTOWN,You cannot purchase items from your own Vendor.,You cannot purchase items from your own Vendor.
TEXTCLIENT_SENDITEM_PLACE,You have %d items to receive. Please make room in your inventory and login again.,You have %d items to receive. Please make room in your inventory and login again.
TEXTCLIENT_ERROR_ITEMLOCK,This item is marked as Favorite.,This item is marked as Favorite.
TEXTCLIENT_EXTRABAG_INUSE,You are already using 2 Extra Bags.,You are already using 2 Extra Bags.
TEXTCLIENT_EXTRABAG_USED,Inventory is now expanded.,Inventory is now expanded.
TEXTCLIENT_APP_EXTRABAG,Inventory View,Inventory View
TEXTCLIENT_BOUNTYINPUT_NOMURDERER,Someone has to kill you in order to put a bounty.,Someone has to kill you in order to put a bounty.
TEXTCLIENT_BOUNTYINPUT_SUCCESS,Successfully registered bounty.,Successfully registered bounty.
TEXTCLIENT_BOUNTYINPUT_WAIT,You must wait before registering a bounty on this player.,You must wait before registering a bounty on this player.
TEXTCLIENT_BOUNTYPOS_OFFLINE,%s is currently offline.,%s is currently offline.
TEXTCLIENT_INVENTORYSPACE,Your inventory space increased by %d!,Your inventory space increased by %d!
TEXTCLIENT_UPGRADEANNOUNCE,%s upgraded %s to %s+%d!,%s upgraded %s to %s+%d!
TEXTCLIENT_UPGRADEANNOUNCE_BOUND,%s upgraded [Soul-Bound] %s to %s+%d!,%s upgraded [Soul-Bound] %s to %s+%d!
TEXTCLIENT_LEVELUPANNOUNCE,%s reached level %d!,%s reached level %d!
TEXTCLIENT_APP_GACHA,Gacha,Gacha
TEXTCLIENT_GACHA_RESET_SUCCESS,The box has been successfully reset.,The box has been successfully reset.
TEXTCLIENT_APP_BOT,Bot,Bot
TEXTCLIENT_SKILL_AWAKE,Item received a bonus.,Item received a bonus.
TEXTCLIENT_SKILL_AWAKE_FAILED,No bonus is available for this item.,No bonus is available for this item.
TEXTCLIENT_INVALID_TARGET_ITEM,Cannot be done.,Cannot be done.
TEXTCLIENT_ITEM_LEVELDOWN_ALREADY,Better effect has already been activated.,Better effect has already been activated.
TEXTCLIENT_UNBINDING,The item is now tradable.,The item is now tradable.
TEXTCLIENT_EXPSTOP_EMPTY,Reload the Experience Lock gauge first.,Reload the Experience Lock gauge first.
TEXTCLIENT_EXPSTOP_STOP,You receive experience from monsters now!,You receive experience from monsters now!
TEXTCLIENT_EXPSTOP_START,Your experience is now locked.,Your experience is now locked.
TEXTCLIENT_EXPSTOP_ALMOST,Your Experience Lock gauge is almost empty.,Your Experience Lock gauge is almost empty.
TEXTCLIENT_EXPSTOP_ACTIVE,You don't receive experience because Experience Lock is active.,You don't receive experience because Experience Lock is active.
TEXTCLIENT_EXPSTOP_RELOAD,Your Experience Lock gauge is now %d.,Your Experience Lock gauge is now %d.
TEXTCLIENT_ARENA_RANKING_LOADING,The arena ranking is currently loading. Please refresh in a few seconds.,The arena ranking is currently loading. Please refresh in a few seconds.
TEXTCLIENT_ARENA_RANKING_WINNER,The best player of the Arena this week is %s!,The best player of the Arena this week is %s!
TEXTCLIENT_ARENA_RANKING_MAIL,Congratulations for your rank %d in the PvP Arena this week!,Congratulations for your rank %d in the PvP Arena this week!
TEXTCLIENT_QUEST_NOTELEPORT,Blinkwings are not allowed during the quest %s.,Blinkwings are not allowed during the quest %s.
TEXTCLIENT_SECRETBOOST_RECEIVE,You just found a %s!,You just found a %s!
TEXTCLIENT_SECRETBOOST_TROUPERECEIVE,%s just found a %s!,%s just found a %s!
TEXTCLIENT_BLESSEDNESS_INVALID,That item cannot be Blessed.,That item cannot be Blessed.
TEXTCLIENT_AWAKE_SUCCESS,Item has been awakened.,Item has been awakened.
TEXTCLIENT_BLESSING_CANCELNO,This feature can only be used on blessed items.,This feature can only be used on blessed items.
TEXTCLIENT_BLESSING_CANCEL,Blessing of the Goddess has been removed.,Blessing of the Goddess has been removed.
TEXTCLIENT_RETURNING_REWARD,Here is a gift since you haven't logged in for a long time!,Here is a gift since you haven't logged in for a long time!
TEXTCLIENT_DROPITEM_TOOMUCH,There are too many items already on the ground.,There are too many items already on the ground.
TEXTCLIENT_GEM_SUCCESS,You have created %dx %s.,You have created %dx %s.
TEXTCLIENT_GEM_FAILURE,Jewel creation failed.,Jewel creation failed.
TEXTCLIENT_COMBATPOWER_RANKING_MAIL,Congratulations for your rank %d (%s) in the Combat Power ranking!,Congratulations for your rank %d (%s) in the Combat Power ranking!
TEXTCLIENT_PVPLIMIT,This PvP kill is not counted because you already fought together a little while ago.,This PvP kill is not counted because you already fought together a little while ago.
TEXTCLIENT_GEM_WRONG,Please use the correct Jewel for the weapon.,Please use the correct Jewel for the weapon.
TEXTCLIENT_CONVERTUNIQUE_SUCCESS,Conversion to Unique weapon successful!,Conversion to Unique weapon successful!
TEXTCLIENT_CONVERTUNIQUE_FAIL,Conversion to Unique weapon failed.,Conversion to Unique weapon failed.
TEXTCLIENT_BOUNTY_OTHERCHANNEL,The player is currently in a different channel.,The player is currently in a different channel.
TEXTCLIENT_BOUNTY_SAFETY,The player is currently in a safety zone.,The player is currently in a safety zone.
TEXTCLIENT_TELEPORT_NEAR,You are already very close to this place!,You are already very close to this place!
TEXTCLIENT_GIANTHUNT_RANKING_MAIL,Congratulations for your rank %d in the Giant Hunt ranking!,Congratulations for your rank %d in the Giant Hunt ranking!
TEXTCLIENT_GIANTHUNT_RANKING_MAIL1,Congratulations for reaching %d points in the Giant Hunt ranking!,Congratulations for reaching %d points in the Giant Hunt ranking!
TEXTCLIENT_GIANTHUNT_RECEIVE,You received %d Giant Hunting Points (Total %d)!,You received %d Giant Hunting Points (Total %d)!
TEXTCLIENT_CASHSHOP_MAINTENANCE,You cannot purchase because the server will have a maintenance in a few seconds.,You cannot purchase because the server will have a maintenance in a few seconds.
TEXTCLIENT_CTRLRECOVERY,You found a HP container!,You found a HP container!
TEXTCLIENT_PURCHASE_CLAIMED,Rewards successfully claimed,Rewards successfully claimed
TEXTCLIENT_REAPCASH,You received %s Bonus fCoins.,You received %s Bonus fCoins.
TEXTCLIENT_UPGRADEEFFECT_NONE,The weapon does not have any upgrade effect.,The weapon does not have any upgrade effect.
TEXTCLIENT_UPGRADEEFFECT,Upgrade effects are changed for this weapon.,Upgrade effects are changed for this weapon.
TEXTCLIENT_INVALIDOTP,Invalid Two Factor authentication code.,Invalid Two Factor authentication code.
TEXTCLIENT_CAPTCHAFAILED,Failed to complete the challenge. Try again please.,Failed to complete the challenge. Try again please.
TEXTCLIENT_SERVERCLOSED,The game is in maintenance. Please wait.,The game is in maintenance. Please wait.
TEXTCLIENT_PRIVATE_SHOP_LEVEL,You must complete your 1st Job Change to open a Private Shop.,You must complete your 1st Job Change to open a Private Shop.
TEXTCLIENT_VENDOR_SHOP_LEVEL,You must reach level %d to open a Vendor Shop.,You must reach level %d to open a Vendor Shop.
TEXTCLIENT_CANT_CHAT_LEVEL,Guest Characters under Level %d cannot use the chat.,Guest Characters under Level %d cannot use the chat.
TEXTCLIENT_CANT_CHAT_LEVEL2,Characters under Level %d cannot use the chat.,Characters under Level %d cannot use the chat.
TEXTCLIENT_TOOMANYREQUESTS,Too many requests. Please try again later.,Too many requests. Please try again later.
TEXTCLIENT_PLAYERDISCONNECTED,Player %s disconnected.,Player %s disconnected.
TEXTCLIENT_ERROR_CATCHERLEVEL,You must complete your 1st Job Change to attack this monster.,You must complete your 1st Job Change to attack this monster.
TEXTCLIENT_ERROR_RESURRECTPK,You can only be resurrected on a PK channel.,You can only be resurrected on a PK channel.
TEXTCLIENT_GUILD_ADDBAG,%s expanded the guild bank!,%s expanded the guild bank!
UI_CASHSHOP_MAXPURCHASE,Maximum amount of purchases per character: %d,Pinakamataas na halaga ng mga pagbili ng bawat karakter: %d
TEXTCLIENT_LEADERSHIPOFF,Cannot transfer Leadership to offline player.,Cannot transfer Leadership to offline player.
TEXTCLIENT_PET_NOTFOUND,You do not have a summoned pet.,You do not have a summoned pet.
TEXTCLIENT_PET_USEFEED,You have used %d pet candy.,You have used %d pet candy.
TEXTCLIENT_PET_HATCH,Bring your Pet to the Pet Tamer to upgrade it!,Bring your Pet to the Pet Tamer to upgrade it!
TEXTCLIENT_PET_WRONGCANDY,You must use the correct Pet Candy to feed your pet.,You must use the correct Pet Candy to feed your pet.
TEXTCLIENT_PET_HATCH_CONF,Turns an egg into a D Level pet. Pet class will be decided at random.,Turns an egg into a D Level pet. Pet class will be decided at random.
TEXTCLIENT_PET_REQEGG,Use on your egg.,Use on your egg.
TEXTCLIENT_PET_REROLL_TIER,The tier of the pet must be higher or equal.,The tier of the pet must be higher or equal.
TEXTCLIENT_PET_REROLL_ALREADY,Your pet already has the maximum level possible.,Your pet already has the maximum level possible.
