Key,English,Filipino
NPC_000546,"There are many shops in the city that sell everything from food and drink, to weapons and armor. Have a look around to see what we have available!",Maraming tindahan sa lungsod na nagbebenta ng lahat mula pagkain at inumin hanggang sandata at baluti. Silipin mo and tingnan kung ano ang available!
NPC_000547,"You can also purchase exotic items from the many private shops in the area. These shops are usually run by other adventurers, such as yourself.",Maaari ka ring bumili ng mga exotic items mula sa mga private shops sa area. Karaniwang pinapatakbo ito ng mga ibang adventurer gaya mo.
NPC_000548,People from all over Madrigal visit this city every day to shop and enjoy the sights. It is so beautiful here. Is there anything else I can assist you with? ,Dumarayo rito ang mga tao mula sa buong Madrigal araw-araw para mamili at mag-enjoy. Napakaganda rito. May maitutulong pa ba ako?
NPC_000549,"If your Health Points (HP) reach zero, you will die. Not to worry, though, you have several options when this happens.","Kapag umabot sa zero ang iyong Health Points (HP), mamatay ka. Huwag mag-alala—may ilang opsyon ka."
NPC_000550,"If you select Lodestar, you will be summoned back to town and resurrected. Alternatively, players who've chosen the Assist Job can often resurrect you where you died.","Kung pipiliin mo ang Lodestar, masusummon ka pabalik sa bayan at mare-resurrect. Bilang alternatibo, ang mga player na pumili ng Assist Job ay madalas makakapag-resurrect sa'yo sa lugar ng iyong pagkamatay."
NPC_000551,"In addition to this, you can also purchase a Scroll of Resurrection by selecting the Premium Item Shop icon on your task bar. This allows you to resurrect in place.","Bilang karagdagan, maaari kang bumili ng Scroll of Resurrection sa pamamagitan ng pagpili ng Premium Item Shop icon sa task bar. Pinapahintulutan ka nitong mag-resurrect sa mismong lugar."
NPC_000554,"Goodbye, adventurer. Enjoy your stay in Flarine!","Paalam, adventurer. Mag-enjoy sa pananatili mo sa Flarine!"
NPC_000558,"I am Iske Trinity, and I am one of the guides in Flarine City. I also run a beauty shop. If you need any help or information, just ask me or my twin sisters!","Ako si Iske Trinity, isa sa mga guide sa Flarine City. Ako rin ang nagpapatakbo ng beauty shop. Kung kailangan mo ng tulong o impormasyon, itanong mo lang sa akin o sa kambal kong mga kapatid!"
NPC_000564,"My name is Ismerelda Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!","Ako si Ismerelda Trinity, isa sa mga guide sa Flarine City. Kung kailangan mo ng tulong o impormasyon, itanong mo lang sa akin o sa isa sa aking mga kambal na kapatid!"
NPC_000570,"I am Ispim Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!","Ako si Ispim Trinity, isa sa mga guide sa Flarine City. Kung kailangan mo ng tulong o impormasyon, itanong mo lang sa akin o sa isa sa aking kambal na kapatid!"
NPC_000576,"I am Isruel Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!","Ako si Isruel Trinity, isa sa mga guide sa Flarine City. Kung kailangan mo ng tulong o impormasyon, itanong mo lang sa akin o sa isa sa aking kambal na kapatid!"
NPC_000579,*sigh* I miss Kimberly so much. I can barely focus on my duties...,*sigh* Miss na miss ko si Kimberly. Halos hindi na ako maka-concentrate sa trabaho ko...
NPC_000580,"Would you do me a favor, please?","Pwede mo ba akong pakiusapan ng isang pabor, please?"
NPC_000581,"Ugh, I still get so many complaints about the machines I sold to Saint City and Darken City. I may have used substandard building materials from the Dekane Mine. Ah well...","Ugh, ang dami ko pa ring reklamo tungkol sa mga makinang ibinenta ko sa Saint City at Darken City. Baka gumamit ako ng hindi gaanong kalidad na materyales mula sa Dekane Mine. Ayos lang..."
NPC_000582,"My name is Jeff Prosis and I am the Machine Developer of Flarine. Kimberley, my wife, is a guide in Saint City.","Ako si Jeff Prosis at ako ang Machine Developer ng Flarine. Si Kimberley, ang asawa ko, ay guide sa Saint City."
NPC_000583,"Say hello to my wife, Kimberly, in Saint City if you happen to see her, will you?","Sabihin mo kay Kimberly na kumusta mula sa akin kapag nakita mo siya sa Saint City, ha?"
NPC_000584,"Iblis above! Ddukguk has disappeared! Oh, what should I do now. Please, somebody help me!!!",Iblis sa itaas! Nawala si Ddukguk! Ano na ngayon gagawin ko. Tulungan niyo naman ako!!!
NPC_000585,"I have wanted to be a cook since I was a child and now, in my old age, I can finally live my dream. I have never been more happy.","Mula pagkabata gusto ko nang maging cook at ngayon, sa edad ko na, natutupad na ang pangarap ko. Hindi pa ako naging mas masaya."
NPC_000586,My name is Juglin Girliart and I am helping Losha cook.,Ako si Juglin Girliart at tumutulong ako magluto kay Losha.
NPC_000587,Happy New Year!,Maligayang Bagong Taon!
NPC_000588,Welcome to the #b#cffff0000Office#nc#nb of Flarine. How can I be of service?,Maligayang pagdating sa #b#cffff0000Office.#nc#nb ng Flarine. Paano ako makakatulong?
NPC_000589,"So what can you do for me, huh?","So, ano ang maitutulong mo sa akin, ha?"
NPC_000590,"*Sigh* Boboku is so manly, strong and kind. But I could never date him because his belly is too big!","*Sigh* Ang lakas talaga ni Boboku—maskulado, malakas at mabait. Pero hindi ko siya pwedeng ligawan dahil sobrang laki ng tiyan niya!"
NPC_000591,My name is Julia Trinity and I manage the Office of Flarine. How can I help you today?,Ako si Julia Trinity at ako ang nagma-manage ng Office ng Flarine. Paano kita matutulungan ngayon?
NPC_000592,"Spread the blessing of Rhisis throughout Madrigal! Sprinkle the tears of Rhisis upon the ground. Welcome to the club, Assist!","Ikalat ang pagpapala ni Rhisis sa buong Madrigal! Budburan ang lupa ng luha ni Rhisis. Welcome sa club, Assist!"
NPC_000593,"An Assist should naturally have a giving heart. It's one of the fundamental teachings of Aenn, the Ringmaster Hero.","Dapat may mapagbigay na puso ang isang Assist. Isa 'yan sa mga pangunahing aral ni Aenn, ang Ringmaster Hero."
NPC_000594,They call me Kidmen Nicore. I'm a Sergeant at the Madrigal Job Training Center and I hope to guide brave souls as they follow the path to becoming an Assist.,Sinasabing Kidmen Nicore ang pangalan ko. Ako ay Sergeant sa Madrigal Job Training Center at inaasahan kong gagabayan ko ang matatapang na kaluluwa patungo sa landas ng pagiging Assist.
NPC_000595,"Be careful out there, young one. I sense great potential in you.","Mag-ingat ka roon, bata. Nakikita ko ang malaking potensyal sa iyo."
NPC_000596,"We must lead these brave adventurers on the right path, Radyon.","Dapat nating gabayan ang mga matatapang na adventurer sa tamang landas, Radyon."
NPC_000597,"Hello, my friend. There is something I require your assistance with. Will you help me?","Kumusta, kaibigan. May kailangan akong tulong mo. Tutulungan mo ba ako?"
NPC_000598,The Heroes saved us all from certain doom. We are forever grateful for their bravery. Will you follow the path of the Heroes?,Iniligtas tayo ng mga Hero mula sa tiyak na kapahamakan. Habambuhay tayong nagpapasalamat sa kanilang tapang. Susundan mo ba ang landas ng mga Hero?
NPC_000599,"My name is Sage Kimel and I am here as a guide to those seeking the knowledge of the Heroes. Sage Radion is the greatest Wise Man of all of us. If you seek knowledge, go to him.","Ako si Sage Kimel at narito ako bilang gabay sa mga naghahanap ng kaalaman tungkol sa mga Hero. Si Sage Radion ang pinakamahalagang Wise Man sa aming lahat. Kung naghahanap ka ng karunungan, puntahan siya."
NPC_000600,The Heroes live on through all of us.,Buhay pa rin ang mga Hero sa ating lahat.
NPC_000601,"Hello there, traveler! This area, the plain of Bubble, was created by Bubble himself, long ago.","Kumusta, manlalakbay! Ang lugar na ito, ang Plain of Bubble, ay nilikha ni Bubble mismo, noon nang matagal na panahon."
NPC_000602,The earth trembled as the battle between Shade and the Heroes was fought viciously. Scars from this battle can be seen all over madrigal.,Nanginginig ang lupa nang pinag-alab ang labanan nina Shade at ng mga Hero. Makikita mo pa ang mga sugat ng labanan sa buong Madrigal.
NPC_000603,"Welcome, my name is Kurmin Hersan and I watch over the Plain of Bubble. It's an amazing area filled with life. It is a powerful place that seems to fill your soul with love and euphoria.","Maligayang pagdating, ako si Kurmin Hersan at binabantayan ko ang Plain of Bubble. Ang lugar na ito ay puno ng buhay—nakakapanginig at puno ng pagmamahal at euphoria."
NPC_000604,"Oh man! All this shoveling, all day long! Can't I have a break?!",Naku! Lahat ng paghuhukay buong araw! Pwede bang magpahinga na ako minsan?!
NPC_000605,"*Langdrong grins at you*\nYou want me to say hello to you? Haha, never! I may live like you humans but I am nothing like you! So nyah!","*Langdrong grins at you*\nGusto mo ba ng bati mula sa akin? Haha, hindi! Maaaring parang mamuhay ako tulad ninyo, pero hindi ako katulad ninyo! So nyah!"
NPC_000606,Me? You want to know who I am? Hahaha! What a shame the feeling isn't mutual. I am High-Dwarpet Langdrong Clo and I'm the keeper of the Mercenaries Book of Technique. Happy?,"Ako? Gusto mong malaman kung sino ako? Hahaha! Sayang, hindi pareho ang pakiramdam. Ako si High-Dwarpet Langdrong Clo at ako ang tagapag-ingat ng Mercenaries Book of Technique. Masaya ka ba?"
NPC_000607,Steer clear of the other Dwarpets. They may not be as nice as I am.,Lumayo ka sa ibang Dwarpets. Maaaring hindi sila kasing bait ko.
NPC_000608,My name is Flaris Pang. I am the oldest son of the Pang family. We have managed the Lodelights for generations.,Ako si Flaris Pang. Ako ang panganay na anak ng Pang family. Pinamamahalaan namin ang Lodelights nang generasyon na.
NPC_000609,Need a moment? Grab a chocolate bar from Losha's Premium Foods Shop!,Kailangan mo ba ng pahinga? Kumuha ka ng chocolate bar sa Losha's Premium Foods Shop!
NPC_000610,"I wonder, can you do something for me? I could really use your help.",Naisip ko—pwede mo ba akong tulungan? Talagang kailangan ko ng tulong mo.
NPC_000611,"Hello, welcome to Losha's Premium Foods Shop! We are here to serve the citizens of Flarine with the most tasty treats Penya can buy! So whaddya say, are ya' hungry?","Maligayang pagdating sa Losha's Premium Foods Shop! Naghahain kami sa mga mamamayan ng Flarine ng pinakamasarap na pagkain na mabibili mo sa penya! So, gutom ka ba?"
NPC_000612,"My name is Losha Encline. Apprentice Sotta, my little sister Loyah, and myself all live together and help to run my Food Shop. I've been told I'm the best cook in Madrigal! Care to try a Kimbap?","Ako si Losha Encline. Kasama ko rito si Apprentice Sotta, ang nakababatang kapatid kong si Loyah, at magkasama naming pinapatakbo ang Food Shop. Sinasabi ng iba na ako ang pinakamahusay na kusinera sa Madrigal! Tikman mo ang aming Kimbap?"
NPC_000613,"Thank you, come again!","Salamat, balik ka na!"
NPC_000614,Hungry? Visit my sister Losha's Food Shop! *YUM*,Gutóm ka ba? Punta ka sa food shop ng kapatid kong si Losha! *YUM*
NPC_000615,"My sister and I make a lot of super yummy food! One day, I hope to open a shop of my own, but I still have a lot to learn. Will you try some of our delicious Chicken Sticks? The secret's in the sauce!","Magkapatid kami at gumagawa kami ng napakasarap na pagkain! Balang araw magbubukas din ako ng sarili kong shop, pero marami pa akong kailangang matutunan. Tikman mo ang Chicken Sticks namin—sekreto ang sauce!"
NPC_000616,"My name is Loyah Encline, and I'm a cook for my elder sister Losha's Food Shop. We're working on a new recipe for Mushpoie Stew, but I can't tell you the ingredients. It's a family secret!","Ako si Loyah Encline, kusinera sa Food Shop ng ate kong si Losha. Gumagawa kami ng bagong resipe para sa Mushpoie Stew, pero hindi ko puwedeng sabihin ang mga sangkap—family secret!"
NPC_000617,Bon Appetit!,Bon Appetit!
NPC_000618,Are you a Vagrant? Do you need weapons or armor? I've got what you need!,Vagrant ka ba? Kailangan mo ba ng sandata o kalasag? Meron ako ng kailangan mo!
NPC_000619,"Hello, potential customer! Thanks for stopping by! Please, feel free to look at my collection of Vagrant weapons and armor. Careful though, you touch it, you buy it!","Kumusta, potensyal na customer! Salamat sa pagdaan! Silipin mo ang koleksyon ko ng Vagrant weapons at armor. Pag hinawakan mo, nabibili mo—ingat!"
NPC_000620,"My name is Luda and I run the Vagrant Store of Flarine. I opened this shop after Boboku and Boboko stopped selling Vagrant items. Now I corner the market, hahaha!","Ako si Luda at ako ang nagpapatakbo ng Vagrant Store ng Flarine. Binuksan ko ito pagkatapos tumigil sina Boboku at Boboko sa pagbebenta ng Vagrant items. Ngayon, monopoly na ako, hahaha!"
NPC_000621,Be careful out there. I wouldn't want to lose a potential customer! *Chuckles*,Mag-ingat ka roon. Ayaw kong mawala ang potensyal na customer! *Tawang bahagya*
NPC_000622,"Come one, come all! Get your supplies here! You're gonna need it!","Halina kayo, kumuha ng suplay dito! Kakailanganin niyo 'yan!"
NPC_000623,"Listen carefully, here's what I need you to do.","Makinig mabuti, ito ang kailangan kong ipagawa sa'yo."
NPC_000624,"Going somewhere? You look a little unprepared, so I'd think twice about leaving Flarine without stocking up on supplies. Good thing for you, I'm here. So, whaddya need?",Papunta ka ba? Mukhang hindi ka gaanong handa—isipin mong mabuti kung aalis ng Flarine nang walang suplay. Buti na lang nandito ako. Ano'ng kailangan mo?
NPC_000625,"Who am I? I'm Lui Keraldine, of course. My friends call me Handsome Lui. Since we're not friends, why don't you just call me Lui. If you buy something from my General Store here, I *might* let you call me Handsome.","Sino ako? Siyempre, ako si Lui Keraldine. Tinatawag akong Handsome Lui ng mga kaibigan ko. Dahil hindi tayo magkaibigan, tawagin mo na lang akong Lui. Kung bibili ka sa General Store ko, baka payagan kitang tawagin akong Handsome."
