Key,English,Italian
NPC_000550,"If you select Lodestar, you will be summoned back to town and resurrected. Alternatively, players who've chosen the Assist Job can often resurrect you where you died.","If you select Lodestar, you will be summoned back to town and resurrected. Alternatively, players who've chosen the Assist Job can often resurrect you where you died."
NPC_000551,"In addition to this, you can also purchase a Scroll of Resurrection by selecting the Premium Item Shop icon on your task bar. This allows you to resurrect in place.","In addition to this, you can also purchase a Scroll of Resurrection by selecting the Premium Item Shop icon on your task bar. This allows you to resurrect in place."
NPC_000554,"Goodbye, adventurer. Enjoy your stay in Flarine!","Goodbye, adventurer. Enjoy your stay in Flarine!"
NPC_000558,"I am Iske Trinity, and I am one of the guides in Flarine City. I also run a beauty shop. If you need any help or information, just ask me or my twin sisters!","I am Iske Trinity, and I am one of the guides in Flarine City. I also run a beauty shop. If you need any help or information, just ask me or my twin sisters!"
NPC_000564,"My name is Ismerelda Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!","My name is Ismerelda Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!"
NPC_000570,"I am Ispim Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!","I am Ispim Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!"
NPC_000576,"I am Isruel Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!","I am Isruel Trinity, and I am one of the guides in Flarine City. If you need any help or information, just ask me or one of my twin sisters!"
NPC_000579,*sigh* I miss Kimberly so much. I can barely focus on my duties...,*sigh* I miss Kimberly so much. I can barely focus on my duties...
NPC_000580,"Would you do me a favor, please?","Would you do me a favor, please?"
NPC_000581,"Ugh, I still get so many complaints about the machines I sold to Saint City and Darken City. I may have used substandard building materials from the Dekane Mine. Ah well...","Ugh, I still get so many complaints about the machines I sold to Saint City and Darken City. I may have used substandard building materials from the Dekane Mine. Ah well..."
NPC_000582,"My name is Jeff Prosis and I am the Machine Developer of Flarine. Kimberley, my wife, is a guide in Saint City.","My name is Jeff Prosis and I am the Machine Developer of Flarine. Kimberley, my wife, is a guide in Saint City."
NPC_000583,"Say hello to my wife, Kimberly, in Saint City if you happen to see her, will you?","Say hello to my wife, Kimberly, in Saint City if you happen to see her, will you?"
NPC_000584,"Iblis above! Ddukguk has disappeared! Oh, what should I do now. Please, somebody help me!!!","Iblis above! Ddukguk has disappeared! Oh, what should I do now. Please, somebody help me!!!"
NPC_000585,"I have wanted to be a cook since I was a child and now, in my old age, I can finally live my dream. I have never been more happy.","I have wanted to be a cook since I was a child and now, in my old age, I can finally live my dream. I have never been more happy."
NPC_000586,My name is Juglin Girliart and I am helping Losha cook.,My name is Juglin Girliart and I am helping Losha cook.
NPC_000587,Happy New Year!,Happy New Year!
NPC_000588,Welcome to the #b#cffff0000Office#nc#nb of Flarine. How can I be of service?,Welcome to the #b#cffff0000Office#nc#nb of Flarine. How can I be of service?
NPC_000589,"So what can you do for me, huh?","So what can you do for me, huh?"
NPC_000590,"*Sigh* Boboku is so manly, strong and kind. But I could never date him because his belly is too big!","*Sigh* Boboku is so manly, strong and kind. But I could never date him because his belly is too big!"
NPC_000591,My name is Julia Trinity and I manage the Office of Flarine. How can I help you today?,My name is Julia Trinity and I manage the Office of Flarine. How can I help you today?
NPC_000592,"Spread the blessing of Rhisis throughout Madrigal! Sprinkle the tears of Rhisis upon the ground. Welcome to the club, Assist!","Spread the blessing of Rhisis throughout Madrigal! Sprinkle the tears of Rhisis upon the ground. Welcome to the club, Assist!"
NPC_000593,"An Assist should naturally have a giving heart. It's one of the fundamental teachings of Aenn, the Ringmaster Hero.","An Assist should naturally have a giving heart. It's one of the fundamental teachings of Aenn, the Ringmaster Hero."
NPC_000594,They call me Kidmen Nicore. I'm a Sergeant at the Madrigal Job Training Center and I hope to guide brave souls as they follow the path to becoming an Assist.,They call me Kidmen Nicore. I'm a Sergeant at the Madrigal Job Training Center and I hope to guide brave souls as they follow the path to becoming an Assist.
NPC_000595,"Be careful out there, young one. I sense great potential in you.","Be careful out there, young one. I sense great potential in you."
NPC_000596,"We must lead these brave adventurers on the right path, Radyon.","We must lead these brave adventurers on the right path, Radyon."
NPC_000597,"Hello, my friend. There is something I require your assistance with. Will you help me?","Hello, my friend. There is something I require your assistance with. Will you help me?"
NPC_000598,The Heroes saved us all from certain doom. We are forever grateful for their bravery. Will you follow the path of the Heroes?,The Heroes saved us all from certain doom. We are forever grateful for their bravery. Will you follow the path of the Heroes?
NPC_000599,"My name is Sage Kimel and I am here as a guide to those seeking the knowledge of the Heroes. Sage Radion is the greatest Wise Man of all of us. If you seek knowledge, go to him.","My name is Sage Kimel and I am here as a guide to those seeking the knowledge of the Heroes. Sage Radion is the greatest Wise Man of all of us. If you seek knowledge, go to him."
NPC_000600,The Heroes live on through all of us.,The Heroes live on through all of us.
NPC_000601,"Hello there, traveler! This area, the plain of Bubble, was created by Bubble himself, long ago.","Hello there, traveler! This area, the plain of Bubble, was created by Bubble himself, long ago."
NPC_000602,The earth trembled as the battle between Shade and the Heroes was fought viciously. Scars from this battle can be seen all over madrigal.,The earth trembled as the battle between Shade and the Heroes was fought viciously. Scars from this battle can be seen all over madrigal.
NPC_000603,"Welcome, my name is Kurmin Hersan and I watch over the Plain of Bubble. It's an amazing area filled with life. It is a powerful place that seems to fill your soul with love and euphoria.","Welcome, my name is Kurmin Hersan and I watch over the Plain of Bubble. It's an amazing area filled with life. It is a powerful place that seems to fill your soul with love and euphoria."
NPC_000604,"Oh man! All this shoveling, all day long! Can't I have a break?!","Oh man! All this shoveling, all day long! Can't I have a break?!"
NPC_000605,"*Langdrong grins at you*\nYou want me to say hello to you? Haha, never! I may live like you humans but I am nothing like you! So nyah!","*Langdrong grins at you*\nYou want me to say hello to you? Haha, never! I may live like you humans but I am nothing like you! So nyah!"
NPC_000606,Me? You want to know who I am? Hahaha! What a shame the feeling isn't mutual. I am High-Dwarpet Langdrong Clo and I'm the keeper of the Mercenaries Book of Technique. Happy?,Me? You want to know who I am? Hahaha! What a shame the feeling isn't mutual. I am High-Dwarpet Langdrong Clo and I'm the keeper of the Mercenaries Book of Technique. Happy?
NPC_000607,Steer clear of the other Dwarpets. They may not be as nice as I am.,Steer clear of the other Dwarpets. They may not be as nice as I am.
