Key,English,Italian
TEXTCLIENT_GUILDCOMBAT_WINNER_NOT_GUILD,"You have already received the reward, or you are not eligible to reclaim the application fee.",Avete già ricevuto il premio in denaro o non avete bisogno di ricevere indietro la quota di iscrizione.
TEXTCLIENT_GUILDCOMBAT_JACKPOT,You have received %d Penya as a Guild Siege reward. Congratulations!,Hai ricevuto %d penya come premio in denaro per l'assedio della gilda. Congratulazioni!
TEXTCLIENT_GUILDCOMBAT_JACKPOT_CANCEL,You received %d Penya minus the amount you paid for the application.,Avete ricevuto %d penya meno l'importo pagato per la candidatura.
TEXTCLIENT_BEAUTYSHOP_DISGUISE,You can't use this while a transy is in use.,Non puoi utilizzare mentre è in uso un transy.
TEXTCLIENT_BANNED,This account is banned. Contact FlyFF Support for assistance.,Questo account è stato bandito. Contattare il supporto FlyFF per assistenza.
TEXTCLIENT_FORBIDDEN_AREA,You cannot go this way.,Non puoi procedere per questa via.
TEXTCLIENT_ACCOUNTNOTVERIFIED,Your account is not verified. Please check your mailbox.,Il suo account non è stato verificato. Si prega di controllare la casella di posta elettronica.
TEXTCLIENT_ACCOUNTBLOCKED,This character is blocked and cannot be accessed. Please contact the Flyff Universe customer service for more information.,"Questo personaggio è bloccato e non è possibile accedervi. Per ulteriori informazioni, contatta il servizio clienti di Flyff Universe."
TEXTCLIENT_RECONNECT_QUESTION,Do you want to try to reconnect?,Vuoi provare a riconnetterti?
TEXTCLIENT_ROSHAMBO_STARTGUID1,You need a Rock-Paper-Scissors Coupon in order to play.,Per giocare è necessario un Coupon Sasso-Carta-Forbice.
TEXTCLIENT_MINIGAME_USING,You are playing a game now!,State giocando una partita!
TEXTCLIENT_MINIGAME_ITEM_POST,Item / Penya was sent to your mailbox.,Un oggetto / Penya è stato inviato alla tua casella di posta.
TEXTCLIENT_ERROR_TRYLATER,Please try again later,Riprova più tardi
TEXTCLIENT_ERROR_LACKITEM,You don't have the right item.,Non avete l'oggetto giusto.
TEXTCLIENT_EXCHANGE_SUCCESS,You have received %s x%d.,Hai ricevuto %s x%d.
TEXTCLIENT_REAPITEM_EVENT,You have received %s as a reward!,Hai ricevuto %s come ricompensa!
TEXTCLIENT_DISCONNECTED_CHEAT,"You have been disconnected from server due to abnormal detected activity. A GM will analyse the report and may decide to ban your account. If you think this is an error, please fill out a bug report indicating exactly what you were doing in game before this message. Thank you.","Sei stato disconnesso dal server a causa di un'attività anomala rilevata. Un GM analizzerà il rapporto e potrebbe decidere di bannare il tuo account. Se pensi che si tratti di un errore, ti preghiamo di compilare una segnalazione di bug indicando esattamente cosa stavi facendo in gioco prima di questo messaggio. Grazie."
TEXTCLIENT_DISCONNECTED_HACK,Your character has been banned because the system detected a cheating software. A partial copy of your client memory has been stored as legal proof. You can create a new character and stop using any external tool. Thank you.,Il tuo personaggio è stato bandito perché il sistema ha rilevato un software di frode. Una copia parziale della memoria del tuo client è stata salvata a titolo di prova legale. Puoi creare un nuovo personaggio e smettere di usare qualsiasi strumento esterno. Grazie.
TEXTCLIENT_CASHMAP_MAPITEMUSE,"If you use the torch, you will be able to see this map. Continue?","Se usi la torcia, sarai in grado di vedere questa mappa. Continuare?"
TEXTCLIENT_PET_NOWUSE,You already have a pet summoned.,Hai già un pet evocato.
TEXTCLIENT_CHAOTIC_NO_FLY,A character with a bad Disposition cannot fly.,Un personaggio con una Disposizione negativa non può volare.
TEXTCLIENT_SERVERTEST,[Notice] This is a test! Server will close in %s and characters will be deleted.,[Avviso] Questo è un test! Il server chiuderà tra %s e i personaggi saranno cancellati.
TEXTCLIENT_EARLY_ACCESS,[Notice] This is the Early Access! Server stability issues and bugs can occur.,[Avviso] Questo è l'accesso anticipato! Possono verificarsi problemi di stabilità del server e bug.
TEXTCLIENT_ALERT_NO_PK,[Notice] A GM (Game Master) will never ask for your Account or Bank Password.,[Avviso] Un GM (Game Master) non chiederà mai la password del vostro conto o della vostra banca.
TEXTCLIENT_ALERT_PK,[Notice] Do not lend or let a player borrow your items. If they do not give the item back it is lost forever.,"[Avviso] Non prestate o lasciate che un giocatore prenda in prestito i vostri oggetti. Se non lo restituiscono, l'oggetto è perso per sempre."
TEXTCLIENT_ERROR_DISTANCE,You are too far from the target.,Sei troppo lontano dall'obiettivo.
TEXTCLIENT_GUILDCOMBAT_KILLING_STREAK,%s is on a killing spree!,%s sta facendo una strage!
TEXTCLIENT_GUILDCOMBAT_RAMPAGE,%s is on a rampage!,%s si sta scatenando!
TEXTCLIENT_GUILDCOMBAT_UNSTOPPABLE,%s is unstoppable!,%s è inarrestabile!
TEXTCLIENT_GROUPQUEST_KILL_TIMER,%d minute(s) remaining to kill the boss,%d minuti rimanenti per uccidere il boss
TEXTCLIENT_GROUPQUEST_KILL,%s killed the %s!,%s ha ucciso il %s!
TEXTCLIENT_GROUPQUEST_KILL_GUILD,%s from Guild %s killed the %s!,%s della gilda %s ha ucciso %s!
TEXTCLIENT_GROUPQUEST_LOOT_TIMER,%d minute(s) remaining to loot the items,%d minuto/i rimanenti per prendere gli oggetti
TEXTCLIENT_ERROR_ARENA_VAGRANT,A vagrant cannot join the Arena.,Un vagrant non può entrare nell'Arena.
TEXTCLIENT_ERROR_ARENA_LEAVE,Please move out of the Arena first.,Per favore esci dall'Arena prima.
TEXTCLIENT_ERROR_ARENA_COOLDOWN,You can only use the Arena teleportation every 3 minutes.,Puoi usare il teletrasporto in Arena ogni 3 minuti.
TEXTCLIENT_CHANGE_FACE,Change your Appearance.,Cambia il tuo Aspetto.
TEXTCLIENT_CHANGE_FACE_QUESTION,Do you want to change your appearance?,Vuoi cambiare il tuo aspetto?
TEXTCLIENT_PARTYQUEST_COOLDOWN,%s must wait %s before doing the dungeon again.,%s deve aspettare %s prima di poter fare il dungeon di nuovo
TEXTCLIENT_LOSEMONEY,You lost %s Penya (Total: %s Penya).,Hai perso %s Penya (Totale: %s Penya).
TEXTCLIENT_DUEL_NOACTION,You can't do that during a duel.,Non puoi farlo durante un duello.
TEXTCLIENT_USE_CARD_MENU,You can use this item with Card Upgrade menu at Card Master.,Puoi utilizzare questo oggetto nel menu Potenziamento Carte dal Maestro di Carte.
TEXTCLIENT_CARDUPGRADE_SUCCESS,Card upgrade successful!,Carta migliorata con successo!
TEXTCLIENT_CARDUPGRADE_FAIL,Card upgrade failed.,Potenziamento carta fallito.
TEXTCLIENT_CARDUPGRADE_FAIL2,Card upgrade failed. %d of registered card will be destroyed.,Potenziamento della carta non riuscito. %d della carta verrà distrutta.
TEXTCLIENT_CARDRESHUFFLE_SUCCESS,You received %s.,You received %s.
TEXTCLIENT_SOULLINKCONVERT_SUCCESS,Convert Successful!,Convert Successful!
TEXTCLIENT_GUILD_ADDSUPPM,%s increased the amount of members you can have in the guild by 5!,%s ha aumentato di 5 il numero di membri che puoi avere nella gilda!
TEXTCLIENT_REPORT_SUCCESS,Successfully sent report.,Report inviato con successo.
TEXTCLIENT_REPORT_WAIT,You must wait before reporting the same player.,Devi aspettare prima di reportare lo stesso giocatore.
TEXTCLIENT_APP_ACHIEVEMENTS,Achievements,Obiettivi
TEXTCLIENT_ACHIEVEMENT_CLAIMSUCCESS,Successfully claimed,Successfully claimed
TEXTCLIENT_ACHIEVEMENT_CLAIMNOTHING,You have nothing to claim,Non hai niente da riscuotere
TEXTCLIENT_ACHIEVEMENT_LEVELREACH,"You reached level %d of achievement ""%s""","Hai raggiunto il livello %d dell'achievement ""%s"""
TEXTCLIENT_ACHIEVEMENT_COMPLETE,"You completed ""%s""","You completed ""%s"""
TEXTCLIENT_ACHIEVEMENT_TITLEUNLOCK,You unlocked title [%s],Hai sbloccato il titolo [%s]
TEXTCLIENT_PARTYMESSAGEERROR3,Your party is already level 40. You cannot use this item.,Il tuo party è già di livello 40. Non puoi utilizzare questo oggetto.
TEXTCLIENT_PARTYALREADYPERMANENT,The party is already permanent.,Il party è già permanente.
TEXTCLIENT_PARTYPERMANENT,The party is now permanent! Members are not automatically ejected when they are offline.,Il party ora è permanente! I membri non verranno espulsi automaticamente quando sono offline.
TEXTCLIENT_MOBQUEST,You can only attack this monster during the quest %s.,Puoi attaccare questo mostro solo durante la missione %s.
TEXTCLIENT_UPGRADESAFE_NOPROTECTSCROLL,Not enough Protection Scroll.,Pergamena di Protezione insufficiente.
TEXTCLIENT_UPGRADESAFE_NOMATERIAL,Not enough Upgrade Material.,Materiali di Potenziamento insufficienti.
TEXTCLIENT_UPGRADESAFE_NOGOLD,Not enough Penya.,Penya insufficienti.
TEXTCLIENT_UPGRADESAFE_WRONGMATERIAL,Wrong Upgrade Material.,Materiali di Potenziamento sbagliato.
TEXTCLIENT_UPGRADESAFE_NOMINERAL,You need at least #b%d#nb additional %s.,Hai bisogno di almeno #b%d#nb %s aggiuntivi.
TEXTCLIENT_PARTY_CHANGEEXP,Party Experience changed to %s.,L'esperienza del Party è cambiata in %s.
TEXTCLIENT_PARTY_CHANGEITEM,Party Distribute Item changed to %s.,La distribuzione degli oggetti nel Party è cambiata in %s.
TEXTCLIENT_JOIN_GROUP_APPROVAL,Please wait for Leader Approval.,Attendi l'approvazione dal Leader.
TEXTCLIENT_JOIN_GUILD_APPROVAL,Please wait for Master Approval.,Attendi l'approvazione dal Master.
TEXTCLIENT_PARTYFAILJOIN,%s refused that you join the party.,%s ha rifiutato il tuo accesso al party.
TEXTCLIENT_GUILDFAILJOIN,%s refused that you join the guild.,%s ha rifiutato il tuo accesso alla gilda.
TEXTCLIENT_FLY_NOSKILL,Cannot use this skill while flying.,Non puoi utilizzare quest'abilità mentre voli.
TEXTCLIENT_BOSS_METEONYKER_MSG1,Fools! I will melt you all!,Sciocchi! vi scioglierò tutti!
TEXTCLIENT_BOSS_METEONYKER_MSG2,You will burn! You will all burn!,Brucerai! Brucerete tutti!
TEXTCLIENT_BOSS_METEONYKER_MSG3,%s! Come closer! Face me! Burn!,%s! Avvicinati! Affrontami! Brucia!
TEXTCLIENT_BOSS_CLONE,You thought I was alone?!,Pensavi che fossi solo?!
TEXTCLIENT_BUFF_CANCEL_NO,Cannot remove the Buff now.,Non puoi rimuovere il Buff ora.
TEXTCLIENT_BUFF_CANCEL,The Buff has been removed.,Il Buff è stato rimosso.
TEXTCLIENT_ERROR_SNATCH,No Penya to steal from this target.,Non puoi rubare nessun Penya a questo bersaglio.
TEXTCLIENT_ERROR_ITEM_ACCESSLEVEL,You don't have the required access to use this item.,Non hai l'accesso richiesto per utilizzare questo oggetto.
TEXTCLIENT_ERROR_CATCHERPRIORITY,You can only kill and collect one Catcher at a time.,Puoi uccidere e raccogliere solo un Catcher alla volta.
TEXTCLIENT_MAX_COLLECTOR_LEVEL,Collector can be upgraded up to +5.,Il Collector può essere migliorato fino a +5.
TEXTCLIENT_MAX_HARVEST_LEVEL,Harvesting gloves can only be upgraded up to +5.,I guanti da raccolta possono solamente essere potenziati fino a +5.
TEXTCLIENT_CAN_JOIN_GUILD,You can already join a guild.,Puoi già unirti a una gilda.
TEXTCLIENT_CAN_REJOIN_GUILD,You can join a guild now.,Puoi unirti a una gilda ora.
TEXTCLIENT_NEED_PET,You must summon a pet first.,Devi prima evocare un pet.
TEXTCLIENT_CHANGENAME_PET,Pet name successfully changed.,Nome del pet cambiato con successo.
TEXTCLIENT_PET_SKILL_NOUSE,Your pet must have at least %d energy and a full progress bar to use the skill.,Your pet must have at least %d energy and a full progress bar to use the skill.
TEXTCLIENT_PET_SKILL_HASBUFF,The skill is already active.,L’abilità è già attiva.
TEXTCLIENT_REAPMONEY_SHORT,Received %s Penya - Total %s,Penya ricevuti %s - Totale %s
TEXTCLIENT_REAPITEM_SHORT,Received %s,Ricevuto %s
TEXTCLIENT_TROUPEREAPITEM_SHORT,%s received %s,%s ha ricevuto %s
TEXTCLIENT_MAINTENANCE,Server Maintenance in %s,Manutenzione del server in %s
TEXTCLIENT_MAINTENANCE_CANCEL,Server Maintenance is cancelled,La Manutenzione del Server è stata cancellata.
TEXTCLIENT_PRIVATE_SHOP_MAXPRICE,The price of %s cannot exceed %s Penya.,Il prezzo di %s non può superare %s Penya.
TEXTCLIENT_VENDOR_SHOP_CREATE,Your Vendor Shop is now open.,Il tuo negozio è stato aperto.
TEXTCLIENT_VENDOR_SHOP_CLOSE,Your Vendor Shop has been closed.,Il tuo negozio è stato chiuso.
TEXTCLIENT_VENDOR_SHOP_NOTOWN,You cannot purchase items from your own Vendor.,Non puoi comprare oggetti dal tuo stesso negozio.
TEXTCLIENT_SENDITEM_PLACE,You have %d items to receive. Please make room in your inventory and login again.,Hai %d oggetti da ritirare. Per favore fai spazio nel tuo inventario e rilogga.
TEXTCLIENT_ERROR_ITEMLOCK,This item is marked as Favorite.,L'oggetto è stato marcato come Preferito.
TEXTCLIENT_EXTRABAG_INUSE,You are already using 2 Extra Bags.,Stai già utilizzando 2 Borse Extra.
TEXTCLIENT_EXTRABAG_USED,Inventory is now expanded.,L'inventario è stato ampliato.
TEXTCLIENT_APP_EXTRABAG,Inventory View,Vista Inventario
TEXTCLIENT_BOUNTYINPUT_NOMURDERER,Someone has to kill you in order to put a bounty.,Qualcuno deve ucciderti per mettere una taglia.
TEXTCLIENT_BOUNTYINPUT_SUCCESS,Successfully registered bounty.,Taglia registrata con successo.
TEXTCLIENT_BOUNTYINPUT_WAIT,You must wait before registering a bounty on this player.,Devi aspettare prima di registrare una taglia su questo giocatore.
TEXTCLIENT_BOUNTYPOS_OFFLINE,%s is currently offline.,%s è attualmente offline.
TEXTCLIENT_INVENTORYSPACE,Your inventory space increased by %d!,Il tuo spazio nell'inventario è aumentato di %d!
TEXTCLIENT_UPGRADEANNOUNCE,%s upgraded %s to %s+%d!,%s ha migliorato %s a %s+%d!
TEXTCLIENT_UPGRADEANNOUNCE_BOUND,%s upgraded [Soul-Bound] %s to %s+%d!,%s ha migliorato [Soul-Bound] %s a %s+%d!
TEXTCLIENT_LEVELUPANNOUNCE,%s reached level %d!,%s ha raggiunto il livello %d!
TEXTCLIENT_APP_GACHA,Gacha,Preso
TEXTCLIENT_GACHA_RESET_SUCCESS,The box has been successfully reset.,La casella è stata svuotata con successo.
TEXTCLIENT_APP_BOT,Bot,Bot
TEXTCLIENT_SKILL_AWAKE,Item received a bonus.,L'oggetto ha ricevuto un bonus.
TEXTCLIENT_SKILL_AWAKE_FAILED,No bonus is available for this item.,Nessun bonus disponibile per questo oggetto.
TEXTCLIENT_INVALID_TARGET_ITEM,Cannot be done.,Non può essere fatto.
TEXTCLIENT_ITEM_LEVELDOWN_ALREADY,Better effect has already been activated.,Un effetto migliore è già stato attivato.
TEXTCLIENT_UNBINDING,The item is now tradable.,L'oggetto è ora scambiabile.
TEXTCLIENT_EXPSTOP_EMPTY,Reload the Experience Lock gauge first.,Ricarica prima l'indicatore Blocco Esperienza.
TEXTCLIENT_EXPSTOP_STOP,You receive experience from monsters now!,Ricevi esperienza dai mostri ora!
TEXTCLIENT_EXPSTOP_START,Your experience is now locked.,La tua esperienza è ora bloccata.
TEXTCLIENT_EXPSTOP_ALMOST,Your Experience Lock gauge is almost empty.,Il tuo indicatore di Blocco Esperienza è quasi vuoto.
TEXTCLIENT_EXPSTOP_ACTIVE,You don't receive experience because Experience Lock is active.,Non ricevi esperienza perché il Blocco Esperienza è attivo.
TEXTCLIENT_EXPSTOP_RELOAD,Your Experience Lock gauge is now %d.,Il tuo indicatore Blocco Esperienza ora è al %d.
TEXTCLIENT_ARENA_RANKING_LOADING,The arena ranking is currently loading. Please refresh in a few seconds.,La classifica dell'arena è attualmente in caricamento. Aggiorna tra qualche secondo.
TEXTCLIENT_ARENA_RANKING_WINNER,The best player of the Arena this week is %s!,Il miglior giocatore dell'Arena questa settimana è %s!
TEXTCLIENT_ARENA_RANKING_MAIL,Congratulations for your rank %d in the PvP Arena this week!,Congratulazioni per il tuo grado %d nell'arena PvP questa settimana!
TEXTCLIENT_QUEST_NOTELEPORT,Blinkwings are not allowed during the quest %s.,I alabalzi non sono consentiti durante la missione %s.
TEXTCLIENT_SECRETBOOST_RECEIVE,You just found a %s!,Hai appena trovato %s!
TEXTCLIENT_SECRETBOOST_TROUPERECEIVE,%s just found a %s!,%s ha trovato un %s!
TEXTCLIENT_BLESSEDNESS_INVALID,That item cannot be Blessed.,Quell'oggetto non può essere Benedetto.
TEXTCLIENT_AWAKE_SUCCESS,Item has been awakened.,L'oggetto è stato risvegliato.
TEXTCLIENT_BLESSING_CANCELNO,This feature can only be used on blessed items.,Questa funzione può essere utilizzata solo su oggetti benedetti.
TEXTCLIENT_BLESSING_CANCEL,Blessing of the Goddess has been removed.,La benedizione è stata rimossa
TEXTCLIENT_RETURNING_REWARD,Here is a gift since you haven't logged in for a long time!,Ecco a te un regalo visto che non accedi da molto tempo!
TEXTCLIENT_DROPITEM_TOOMUCH,There are too many items already on the ground.,Ci sono troppi oggetti per terra.
TEXTCLIENT_GEM_SUCCESS,You have created %dx %s.,Hai creato %dx %s.
TEXTCLIENT_GEM_FAILURE,Jewel creation failed.,Creazione gioiello fallita.
TEXTCLIENT_COMBATPOWER_RANKING_MAIL,Congratulations for your rank %d (%s) in the Combat Power ranking!,Congratulazioni per il tuo grado %d (%s) nella classifica del Combat Power!
TEXTCLIENT_PVPLIMIT,This PvP kill is not counted because you already fought together a little while ago.,Questa uccisione PvP non sarà considerata perché avete già combattuto da poco.
TEXTCLIENT_GEM_WRONG,Please use the correct Jewel for the weapon.,Per favore utilizza il Gioiello corretto per l'arma.
TEXTCLIENT_CONVERTUNIQUE_SUCCESS,Conversion to Unique weapon successful!,Conversione in arma Unica riuscita!
TEXTCLIENT_CONVERTUNIQUE_FAIL,Conversion to Unique weapon failed.,Conversione in arma Unica fallita.
TEXTCLIENT_BOUNTY_OTHERCHANNEL,The player is currently in a different channel.,Il giocatore si trova attualmente in un altro canale.
TEXTCLIENT_BOUNTY_SAFETY,The player is currently in a safety zone.,Il giocatore si trova attualmente in una zona di sicura.
TEXTCLIENT_TELEPORT_NEAR,You are already very close to this place!,Sei già molto vicino a questo posto!
TEXTCLIENT_GIANTHUNT_RANKING_MAIL,Congratulations for your rank %d in the Giant Hunt ranking!,Congratulazioni per il tuo grado %d nella classifica della Caccia ai Giganti!
