Key,English,Italian
UI_GACHA_DESC_GACHA,"When opening the gacha, you will receive #bone#nb of the items listed below. Once an item is obtained, it is removed from the prize pool. You can open several gachas in a row. If you open enough gachas you are #bguaranteed#nb to obtain #ball#nb the items listed below. The pool is then reset.","Quando apri il gacha riceverai #buno#nb degli oggetti elencati di seguito. Una volta ricevuto un oggetto, questo verrà rimosso dal gacha. Puoi aprire diversi gacha di fila. Se apri un numero sufficiente di gacha, avrai la #bgaranzia#nb di ottenere #btutti#nb gli oggetti elencati di seguito. Il gacha verrà quindi reinizializzato."
UI_GACHA_DESC_RESET,If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings.,"Se lo desideri, puoi anche #bripristinare volontariamente il gacha#nb a partire da %d aperture."
UI_GACHA_DESC_RESET_MAX,"If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings, for a max time of %d.","Se lo desideri, puoi anche #bripristinare volontariamente il gacha#nb a partire da %d aperture, per un tempo massimo di %d."
UI_GACHA_DESC_GLOBAL,"When opening the gacha, you will receive #bone#nb of the items listed below. Once an item is obtained, it is removed from the prize pool. You can open several gachas in a row. This pool is shared among #ball players#nb, and the last player to open it receives the item below. The pool is then reset.","Quando apri il gacha riceverai #buno#nb degli oggetti elencati di seguito. Una volta ricevuto un oggetto, questo verrà rimosso dal gacha. Puoi aprire diversi gacha di fila. Questa scatola è condivisa tra #btutti i giocatori#nb e l'ultimo ad aprirla riceverà l'oggetto sottostante. Il gacha verrà quindi reinizializzato."
UI_GACHA_DESC_INFO,For more information please check our General Sales Conditions in the Flyff Shop.,"Per ulteriori informazioni, consulta le nostre Condizioni Generali di Vendita nel Cash Shop."
UI_GACHA_LASTITEM,Last item,Ultimo oggetto
UI_GACHA_PREVIEW,PREVIEW,ANTEPRIMA
UI_GACHA_SOLDOUT,Sold out,Esaurito
UI_WELCOME_MSG,Welcome to the world of		\nFlyff Online!,Benvenuto nel mondo di		\nFlyff Online!
UI_WELCOME_BTN,Let's go!,Andiamo!
UI_TUTORIAL_MSG,Do you want the tutorial?,Vuoi il tutorial?
UI_TOOLTIP_DST_INCOMINGDMG,Incoming Damage,Danni In Arrivo
UI_TOOLTIP_DST_DMGOFFLOADING,Damage Redirection,Ridirezione Danni
UI_TOOLTIP_DST_INCOMINGHEALING,Incoming Healing,Guarigione In Arrivo
UI_TOOLTIP_ELEMENT,Element: %s,Elemento: %s
UI_APP_BOT_TIP,Bot Simulation,Simulazione Bot
UI_TOOLTIP_DST_EXP,Monster EXP,Exp del Mostro
UI_TOOLTIP_DST_ITEM_DROPRATE,Item Drop Rate,Tasso Rilascio Oggetti
UI_TOOLTIP_DST_AUTO_RECOVERY_FP,Auto Attack FP Recovery,Recupero FP Attacco Automatico
UI_TOOLTIP_DST_AUTOHP,Recover %d%% HP When HP Falls Below %d%%,Recupero HP %d%% inferiore a %d%%
UI_OPTION_MYNAME,Show My Name,Mio Nome
UI_OPTION_OTHERNAME,Show Other Players' Names,Altri Nome
UI_OPTION_NPCNAME,Show NPC Names,Nome NPC
UI_TOOLTIP_DST_RECOVERY_EXP,EXP Lost,Exp Persa
UI_GUILD_NAME_COLOR,Guild Name Color,Colore Nome Gilda
UI_TOOLTIP_DST_SPIRIT_STRIKE,Spirit Strike,Colpo Spirito
UI_TOOLTIP_DST_STEAL_FP_DMG,Steal FP,Ruba FP
UI_OPTION_PROVISIONAL_HP,HP Bar Damage History,Cronologia Danni Barra HP
UI_TOOLTIP_DST_SKILL_AWAKE,%s Damage+%d%%,%s Danni+%d%%
UI_LEVELDOWN_CANCEL_TITLE,Remove Level Reduction,Rimuovi Riduzione Livello
UI_MSGBOX_CONFIRM,Confirm,Conferma
UI_CHANGECHAR_TITLE,Change Character,Cambia Personaggio
UI_CHANGECHAR_MSG,Select character and channel:,Seleziona personaggio e canale:
UI_CHARINFO_EXPRATE,EXP Rate,Tasso Exp
UI_CHARINFO_EXPRATE_TIP,Your personal EXP rate. Does not include server and event rates.,Il tuo tasso Exp personale. Non include i tassi del server e degli eventi.
UI_TOOLTIP_ITEM_BINDING,Binding,Legame
UI_TOOLTIP_ITEM_BINDING_DESC,This material makes the target item Soul-Bound.,Questo materiale rende l'oggetto bersaglio Legato all'Anima.
UI_BINDING_NOTICE,#cffff0000This will bind the item to your character. You can undo this with a Scroll of Unbinding.#nc,#cffff0000Questa operazione legherà l'oggetto al tuo personaggio. Puoi annullarla con una Pergamena di Scioglimento.#nc
UI_BINDING_MESSAGE,This item is now bound to your character.,Questo oggetto è ora legato al tuo personaggio.
UI_TOOLTIP_ITEM_BOUND,[Soul-Bound],[Legato all'Anima]
UI_TOOLTIP_ITEM_BOUND_DESC,Can be unbound.,Può essere slegato.
UI_BINDING_TITLE,Binding,Legame
UI_BINDING_CONFIRM,Do you want to continue?,Vuoi continuare?
UI_UNBINDING_TITLE,Unbinding,Scioglimento
UI_UNBINDING_MSG_TITLE,Confirm Unbinding,Conferma Scioglimento
UI_UNBINDING_MSG,Unbind this item? This will remove #ball of its upgrades#nb!,Confermi rimozione #btutti potenziamenti#nb per slegamento?
UI_UNBINDING_LABEL,Insert an item in the slot below:,Inserisci un oggetto nello slot sottostante:
UI_ELEMENT_CHANGE_SLOT,Insert an item here to change its elemental attribute.,Inserisci qui un oggetto per modificarne l'attributo elementale.
UI_ELEMENT_CHANGE_TIP,Change to %s Element,Cambia in elemento %s
UI_EXPSTOP_RELOAD,Reload,Ricarica
UI_EXPSTOP_BTN,Lock EXP,Blocco Exp
UI_EXPSTOP_BTN_TIP,Stop gaining EXP from monsters you kill. You will still gain EXP from quests.,Smetti di guadagnare esperienza dai mostri uccisi. Continuerai comunque a guadagnare esperienza dalle missioni.
UI_EXPSTOP_RELOAD_TITLE,Recharge EXP Lock,Ricarica Blocco Exp
UI_EXPSTOP_RELOAD_MSG,Each charge prevents EXP gain from one monster kill. Cost per charge: #b%d Penya#nb. How many charges do you want to reload?,"Puoi smettere di guadagnare esperienza, il prezzo è #b%d Penya#nb per ogni mostro ucciso per ricaricare l'indicatore. Quanti mostri vuoi uccidere?"
UI_EXPSTOP_RELOAD_LABEL,Charges:,Mostri:
UI_EXPSTOP_RELOAD_CONFIRM,Pay %s Penya to reload the EXP Lock gauge?,Pagherai %s Penya per ricaricare l'indicatore Blocco Exp?
UI_ARENA_RANKING_TITLE,Arena Ranking,Classifica Arena
UI_ARENA_RANKING_NAME,Name,Nome
UI_ARENA_RANKING_LEVEL,Level,Livello
UI_ARENA_RANKING_JOB,Job,Classe
UI_ARENA_RANKING_KILLS,Kills,Uccisioni
UI_ARENA_RANKING_DEATHS,Deaths,Morti
UI_ARENA_RANKING_RATIO,Ratio,Rapporto
UI_ARENA_RANKING_DIFF,Difference,Differenza
UI_ARENA_RANKING_PERFECT,Perfect,Perfetto
UI_ARENA_RANKING_LASTUPDATE,Last update:,Ultimo aggiornamento:
UI_ARENA_RANKING_RANK,Your rank:,Il tuo grado:
UI_ARENA_RANKING_NORANK,not ranked,non classificato
UI_ARENA_REWARD_TITLE,Arena Rewards,Ricompensa Arena
UI_ARENA_REWARD_DESCHDR,Description,Descrizione
UI_ARENA_REWARD_DESC,"Defeat other players in the arena to climb the rankings.\nEach week, the top players earn rewards and the rankings reset.",Combatti contro altri giocatori nell'arena e vinci per scalare la classifica.\nLa classifica verrà azzerata ogni settimana e i giocatori ai primi posti riceveranno dei premi.
UI_ARENA_REWARD_PRIZEHDR,Prize Details,Dettagli del Premio
UI_ARENA_REWARD_RESETHDR,Next reset,Prossimo ripristino
UI_PARTY_MINLEVEL,Min Level,Livello Min
UI_PARTY_MINLEVEL_TIP,Minimum party member level required to receive experience.,Livello minimo richiesto ai membri del gruppo per ricevere esperienza.
UI_PARTY_MINLEVEL_VAL_M,%d #i(Affected by master player)#ni,%d #i(Influenzato dal giocatore maestro) #ni
UI_PARTY_EXPBONUS,EXP Bonus,Bonus EXP
UI_PARTY_EXPBONUS_TIP,"EXP bonus for party members. Active members are those participating in combat. Contributions include attacking, healing, and tanking.","Bonus Esperienza che ottieni con il gruppo. I membri attivi sono quelli che partecipano al combattimento in corso. Il contributo include attacchi, cure e tanking."
UI_PARTY_EXPBONUS_ACTIVE,x Active,x Attivo
UI_TOOLTIP_BLESSING_WARNING,Blessed items cannot be dropped or traded.,Gli oggetti benedetti non possono essere lasciati cadere né scambiati.
UI_TOOLTIP_BLESSING,Goddess Blessing,Benedizione della Dea
UI_OPTION_ONECLICKATTACK,Single Click to Attack,Attacco con un Solo Clic
UI_GEM_CREATE,Extract,Estratto
UI_COMBATPOWER_RANKING_TITLE,Combat Power Ranking,Classifica Potenza di Combattimento
UI_ACHIEVEMENT_REMAINING,Remaining: %d / %d,Rimanente: %d / %d
UI_ACHIEVEMENT_SOLDOUT,Fully claimed,Esaurito
UI_SHININGDICE_UPGRADE,Power Dice 4/6/12,Dado di Potenza 4/6/12
UI_SHININGDICE_PIERCING,Power Dice 8/10,Dado di Potenza 8/10
UI_CRAFTPETCANDY_MAT,Harvested Berry,Bacche Raccolte
UI_CRAFTPETCANDY_CANDY,Pet Candy,Caramelle per Animali Domestici
UI_SHININGDICE_BINDING,#cffff0000The resulting Shining Power Dice will be Binding as well.#nc,#cffff0000I Dadi del Potere Splendente risultanti saranno anch'essi Legati.#nc
UI_TOOLTIP_DURATION,Duration:,Durata:
UI_TOOLTIP_DURATION_ONLINE,(Online Only),(Solo Online)
UI_TOOLTIP_DURATION_OFFLINE,(Online & Offline),(Online e offline)
UI_TOOLTIP_DURATION_EQUIP,(After first use),(Dopo il primo utilizzo)
UI_TOOLTIP_DURATION_VENDOR,Shop Time:,Tempo Negozio:
UI_TOOLTIP_VISUAL_CLOAK,Can be worn over another cloak.,Può essere indossato sopra un altro mantello.
UI_MESSAGE_ADMINCLIENT,Only Game Masters can login. Please use the public client to play.,"Solo i Game Master possono effettuare l'accesso. Per giocare, usa il client pubblico."
UI_CONVERTWEAP_WEAPON,Weapon,Arma
UI_CONVERTWEAP_WEAPON_TIP,Insert a common weapon to upgrade it to a Unique weapon.,Inserisci un'arma comune per potenziarla e renderla un'arma unica.
UI_CONVERTWEAP_DICE,Shining Power Dice,Dado di Potenza Splendente
UI_CONVERTWEAP_DICE_TIP,You need to use Shining Power Dice.,Devi usare un Dado di Potenza.
UI_CONVERTWEAP_GEM,Jewel,Gioiello
UI_CONVERTWEAP_GEM_TIP,Please use the correct jewel.,Si prega di utilizzare il gioiello corretto.
UI_TRANSMUTE_TITLE,Item Transmutation,Trasmutazione Oggetto
UI_TRANSMUTE_DESTROY,"By transmuting this item, it will become account-linked. You can undo the transmutation by using a Revert Transmutation Scroll on it. Do you want to continue?","Trasmutando questo oggetto, diventerà vincolato all’account. Puoi annullare la trasmutazione usando una Pergamena di Annullamento Trasmutazione su di esso. Vuoi continuare?"
UI_TRANSMUTE_PRIMARY,Item to Transmute,Oggetto da Trasmutare
UI_TRANSMUTE_HEADER,You have #b%d#nb items in your wardrobe.,Hai #b%d#nb oggetti nel guardaroba.
UI_TRANSMUTE_INFO,Add items to your wardrobe by using \na #bScroll of Transmutation#nb on an item.,Aggiungi oggetti al guardaroba usando\nuna #bPergamena di Trasmutazione#nb su un oggetto.
UI_TRANSMUTE_OUTPUT,Result,Risultato
UI_TRANSMUTE_PRIMARY_TIP,Insert an item to transmute.,Inserisci un oggetto da trasformare.
UI_TRANSMUTE_SACRIFICE_TIP,Place an item to sacrifice for the appearance.,Posiziona un oggetto da sacrificare per ottenere l'aspetto.
UI_TELEPORT_BTN,Let's go!,Andiamo!
UI_TELEPORT_WHERE,Where do you want to go?,Dove vuoi andar?
UI_CASHSHOP_BONUS,Bonus,Bonus
UI_CASHSHOP_TOTAL,Total,Totale
UI_CASHSHOP_FRAME_TITLE,Top-Up,Top-Up
UI_CASHSHOP_MINIMIZE,Minimize,Minimizza
UI_GACHA_DESC_SELECT,Please select which item you want to receive and then press Open. You can only receive #bone item#nb.,Seleziona l'oggetto che vuoi ricevere e poi premi Apri. Puoi ricevere solo #buno oggetto#nb.
UI_CASHSHOP_CASHBACK_DESC,#b[Server Group Purchase Event]#nb\nYou will get back a % of the fCoins spent on this product depending on how many products have been purchased on this server during the event period! Check our website for more information.,"#b[Evento Acquisti Gruppo Server]#nb\nRiceverai un rimborso % dei fCoins spesi per questo prodotto, in base a quanti prodotti sono stati acquistati su questo server durante il periodo dell'evento! Controlla il nostro sito per maggiori informazioni."
UI_CASHSHOP_CASHBACK_CURRENT,Server Purchases: %d = #b%d%% fCoins Back#nb,Acquisti Server: %d = #b%d%% rimborso fCoins#nb
UI_CASHSHOP_CASHBACK_STEP,%d purchases: %d%% fCoins Back,%d acquisti: %d%% rimborso fCoins
UI_TOOLTIP_DST_BLEED_POISON_RESIST,Bleed & Poison Resistance,Resistenza a Sanguinamento e Veleno
UI_COMBATPOWER_RANKING_PRIZE,The top-ranked players of each job will receive exclusive prizes! Check our website for more information.,I migliori giocatori per ogni classe riceveranno premi esclusivi! Visita il nostro sito per maggiori dettagli.
UI_GIANTHUNT_RANKING_TITLE,Giant Hunt Ranking,Classifica Caccia al Gigante
UI_GIANTHUNT_RANKING_PRIZE,The top-ranked players will receive exclusive prizes! Check our website for more information.\n\nYour Hunting Points: #b%d#nb,I migliori giocatori riceveranno premi esclusivi! Visita il nostro sito per maggiori dettagli.\n\nI tuoi Punti Caccia: #b%d#nb
UI_GIANTHUNT_RANKING_POS,(Top %d%%),(Miglior %d%%)
UI_GIANT_HUNT_POINT,Hunting Points,Punti Caccia
UI_PURCHASE_EVENT_DESC,Receive rewards for reaching specific #bfCoins#nb spending goals in the Flyff Shop! Spending and rewards are tracked per character.,Receive rewards for reaching specific #bfCoins#nb spending goals in the Flyff Shop! Spending and rewards are tracked per character.
UI_PURCHASE_EVENT_TIME,Event ends:,Event ends:
UI_CASHSHOP_CURRENCY,fCoins,fCoins
UI_PURCHASE_EVENT_MEMBERS,Guild Members,Guild Members
UI_PURCHASE_EVENT_COMPLETED,This purchase event has been completed!,This purchase event has been completed!
UI_PURCHASE_EVENT_GUILD,#bAll guild members#nb receive rewards when the guild reaches specific #bfCoins#nb spending goals in the Flyff Shop!,#bAll guild members#nb receive rewards when the guild reaches specific #bfCoins#nb spending goals in the Flyff Shop!
UI_TOOLTIP_NEW_UPGRADE_EFFECT,This weapon has alternative upgrade effects.,This weapon has alternative upgrade effects.
UI_CAPTCHA_TITLE,Challenge,Challenge
UI_CAPTCHA_DESC,Please complete the following captcha. This helps keep the game fair by preventing bots and cheats.,Please complete the following captcha. This helps keep the game fair by preventing bots and cheats.
UI_OTP_TITLE,Two-Factor Authentication,Two-Factor Authentication
UI_OTP_MSG,Please enter the 6-digit code from your two-factor authentication app.,Please enter the 6-digit code from your two-factor authentication app.
UI_OTP_CODE,Code:,Code:
UI_CHARINFO_LINK,Link Account,Link Account
UI_KEEPTIMEEQUIP_CONFIRM,"After first use, the item will become time-limited and can no longer be traded. Proceed?","After first use, the item will become time-limited and can no longer be traded. Proceed?"
UI_TOOLTIP_PICKUPSPEED,Looting Speed:,Looting Speed:
UI_LINKACCOUNT,"Would you like to link your character to an account and unlock all game features? If you don't, you will lose access to your character if you clear your cookies.","Would you like to link your character to an account and unlock all game features? If you don't, you will lose access to your character if you clear your cookies."
UI_TOOLTIP_EXPIRED,This item has expired.,Questo oggetto è scaduto.
UI_CHAT_NOTALK,Mute,Mute
UI_CHAT_TALK,Unmute,Unmute
UI_CHAT_IGNORE,Ignore,Ignore
UI_CHAT_UNIGNORE,Unignore,Unignore
UI_SELECTSERVER_US,America,America
UI_SELECTSERVER_EU,Europe,Europa
UI_SELECTSERVER_ASIA,Asia,Asia
UI_SELECTSERVER_LABEL,Select your Server and Channel:,Seleziona il tuo server e canale:
UI_GUILDBANK_BAGS,Bags,Bags
UI_GUILDBANK_BAGS_TIP,Use Guild Extra Bags to expand the Guild Bank.,Use Guild Extra Bags to expand the Guild Bank.
UI_UPGRADECARD_UNSAFE,"Without a Scroll of EProtect, the material cards will be destroyed if fusion fails.","Senza Pergamena di E-Protezione, le carte materiali verranno distrutte se la fusione fallisce."
UI_WORLD_LOCK,Locked,Locked
UI_WORLD_UNLOCK,Unlocked,Unlocked
UI_GUILD_LASTSEEN,Last Seen:,Ultimo accesso:
UI_PET_STAT,Stat,Stat
UI_PET_STAT_NONE,None,Nessuno
UI_PET_ENERGY,Energy,Energia
UI_PET_REROLL_CONFIRM,#bThe pet in the window will be destroyed.#nb Proceed?,#bThe pet in the window will be destroyed.#nb Proceed?
UI_PET_TIER,Tier,Tier
UI_PET_USE_SKILL,Grace,Grace
UI_PET_SKILL_TOOLTIP,Use your pet's Grace skill. Consumes energy and depletes the Grace meter. You can drag this command from the Emotes window to a hotkey slot.,Use your pet's Grace skill. Consumes energy and depletes the Grace meter. You can drag this command from the Emotes window to a hotkey slot.
UI_PET_RESTAT_TITLE,Pet Reroll,Pet Reroll
UI_PET_RESTAT_BUTTON,Reroll,Reroll
UI_PET_RESTAT_DISCARD,Discard,Scarta
UI_PET_RESTAT_KEEP,Keep,Keep
UI_PET_RESTAT_CONFIRM_REROLL,Are you sure you want to reroll this tier? The resulting level could be higher or lower than the current level.,Are you sure you want to reroll this tier? The resulting level could be higher or lower than the current level.
UI_PET_RESTAT_CONFIRM_DISCARD,Are you sure you want to discard this result?,Sei sicuro di voler scartare questo risultato?
UI_PET_RESTAT_CONFIRM_KEEP,Are you sure you want to keep this result?,Are you sure you want to keep this result?
UI_TOOLTIP_DST_BLOCK_PENETRATE,Block Penetration,Block Penetration
UI_ITEM_USE_CANDY,How many Pet Candies do you want to use?,How many Pet Candies do you want to use?
UI_NAMEMISSING_TITLE,Name Missing,Name Missing
UI_NAMEMISSING_MSG,Please enter a name for your character.,Inserisci un nome per il tuo personaggio.
UI_ACCEPTTERMS,I accept the terms.,Accetto i termini.
UI_ACCEPTTERMS_READ,Read,Read
UI_ACCEPTTERMS_TITLE,Accept Terms,Accept Terms
UI_ACCEPTTERMS_MSG,Please accept the Terms and Conditions.,Please accept the Terms and Conditions.
UI_APP_BATTLEPASS_TIP,Displays the Flyff Pass Menu.,Displays the Flyff Pass Menu.
UI_BATTLEPASS_REWARD,Rewards,Rewards
UI_BATTLEPASS_MISSION,Missions,Missioni
UI_BATTLEPASS_DAILY,Daily,Daily
UI_BATTLEPASS_WEEKLY,Weekly,Weekly
UI_BATTLEPASS_SEASON,Season,Stagione
UI_BATTLEPASS_MISSION_KILLMONSTER,Defeat Lv. %s+ Monsters,Defeat Lv. %s+ Monsters
UI_BATTLEPASS_MISSION_KILLMONSTER2,Defeat %s,Defeat %s
UI_BATTLEPASS_MISSION_KILLGIANT,Defeat Lv. %s+ Giant or Violet Monsters,Defeat Lv. %s+ Giant or Violet Monsters
UI_BATTLEPASS_MISSION_CHEER,Cheer Another Player,Cheer Another Player
UI_BATTLEPASS_MISSION_COLLECT,Collect from a Catcher,Collect from a Catcher
UI_BATTLEPASS_MISSION_LOGIN,Log In for a Certain Number of Days,Log In for a Certain Number of Days
UI_BATTLEPASS_MISSION_KILLSUPER,Defeat Boss Monsters,Defeat Boss Monsters
UI_BATTLEPASS_MISSION_SPENDGOLD,Spend Penya,Spend Penya
UI_BATTLEPASS_MISSION_SAFETYSMELT,Attempt Safe Upgrade,Attempt Safe Upgrade
UI_BATTLEPASS_MISSION_GUILDCOMBAT,Participate in a Guild Siege,Participate in a Guild Siege
UI_BATTLEPASS_MISSION_DUEL,Duel Another Player,Duel Another Player
UI_BATTLEPASS_MISSION_GUILDWAR,Participate in a Guild Duel,Participate in a Guild Duel
UI_BATTLEPASS_MISSION_ARENA,Defeat an Opponent or Be Defeated in the Arena,Defeat an Opponent or Be Defeated in the Arena
UI_BATTLEPASS_MISSION_HARVEST,Harvest Berries,Harvest Berries
UI_BATTLEPASS_MISSION_RAISEPET,Raise a Pet to %s,Raise a Pet to %s
UI_BATTLEPASS_POINTS,Points,Punti
UI_BATTLEPASS_PASSGRADE,Pass Tier,Pass Tier
UI_BATTLEPASS_INFO,%s ends at: #b%s#nb (Server Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni\n#iSome rewards are enhanced after reaching level %d.#ni,%s ends at: #b%s#nb (Server Time)\nWeekly points limit: #b%d / %d#nb\n#iPoints earned from Season missions are not counted toward the weekly limit.#ni\n#iSome rewards are enhanced after reaching level %d.#ni
UI_BATTLEPASS_PURCHASE,Purchase Extended Pass,Purchase Extended Pass
UI_BATTLEPASS_CLAIM,Claim Rewards,Claim Rewards
UI_BATTLEPASS_TIP_BASICREWARDS,Basic rewards for everyone!,Basic rewards for everyone!
UI_BATTLEPASS_TIP_PAIDREWARDS,Additional rewards available with the Extended Flyff Pass!,Additional rewards available with the Extended Flyff Pass!
UI_BATTLEPASS_COMPLETED,Congratulations for completing the Flyff Pass!,Congratulations for completing the Flyff Pass!
UI_GUILDCOMBAT80_CANCEL_TITLE,Cancel Lv.80 GS Application,Cancel Lv.80 GS Application
UI_GUILDCOMBAT80_CANCEL_MSG,Withdraw your application for the Lv.80 Guild Siege?,Withdraw your application for the Lv.80 Guild Siege?
UI_GUILDCOMBAT80_JOIN_MSG,Enter the Lv.80 Guild Siege Arena now?,Enter the Lv.80 Guild Siege Arena now?
UI_GUILDCOMBAT60_CANCEL_TITLE,Cancel Lv.60 GS Application,Cancel Lv.60 GS Application
UI_GUILDCOMBAT60_CANCEL_MSG,Withdraw your application for the Lv.60 Guild Siege?,Withdraw your application for the Lv.60 Guild Siege?
UI_GUILDCOMBAT60_JOIN_MSG,Enter the Lv.60 Guild Siege Arena now?,Enter the Lv.60 Guild Siege Arena now?
UI_GUILDCOMBATBOARD_TITLE1,Lv.80 Guild Siege Information,Lv.80 Guild Siege Information
UI_GUILDCOMBATBOARD_TITLE2,Lv.60 Guild Siege Information,Lv.60 Guild Siege Information
UI_GUILDCOMBAT_OFFER_TITLE1,Apply for Lv.80 Guild Siege,Apply for Lv.80 Guild Siege
UI_GUILDCOMBAT_OFFER_TITLE2,Apply for Lv.60 Guild Siege,Apply for Lv.60 Guild Siege
UI_GUILDCOMBAT165_CANCEL_TITLE,Lv165 GS - Cancel Application,Lv165 GS - Cancel Application
UI_GUILDCOMBAT165_CANCEL_MSG,Do you want to withdraw from the Level 165 Guild Siege?,Do you want to withdraw from the Level 165 Guild Siege?
UI_GUILDCOMBAT165_JOIN_MSG,Do you join the Level 165 Guild Siege?,Do you join the Level 165 Guild Siege?
UI_GUILDCOMBATBOARD_TITLE3,Level 165 GS Information,Level 165 GS Information
UI_GUILDCOMBAT_OFFER_TITLE3,Apply for Level 165 GS,Apply for Level 165 GS
UI_GUILDCOMBAT_OFFER_PRESENT1,Blue Chips\n- Winning Guild: 34 x number of participating guilds\n- Second Guild: 24 x number of participating guilds\n- Third Guild: 14 x number of participating guilds\n- Fourth Guild: 8 x number of participating guilds\n- Fifth Guild: 4 x number of participating guilds,Blue Chips\n- Winning Guild: 34 x number of participating guilds\n- Second Guild: 24 x number of participating guilds\n- Third Guild: 14 x number of participating guilds\n- Fourth Guild: 8 x number of participating guilds\n- Fifth Guild: 4 x number of participating guilds
UI_GUILDCOMBAT_OFFER_PRESENT2,Blue Chips\n- Winning Guild: 32 x number of participating guilds\n- Second Guild: 22 x number of participating guilds\n- Third Guild: 12 x number of participating guilds\n- Fourth Guild: 7 x number of participating guilds\n- Fifth Guild: 3 x number of participating guilds,Blue Chips\n- Winning Guild: 32 x number of participating guilds\n- Second Guild: 22 x number of participating guilds\n- Third Guild: 12 x number of participating guilds\n- Fourth Guild: 7 x number of participating guilds\n- Fifth Guild: 3 x number of participating guilds
UI_GUILDCOMBAT_STATE_TITLE1,Lv.80 Guild Siege Application Status,Lv.80 Guild Siege Application Status
UI_GUILDCOMBAT_STATE_TITLE2,Lv.60 Guild Siege Application Status,Lv.60 Guild Siege Application Status
UI_GUILDCOMBAT_SELECT_TITLE1,Lv.80 Guild Siege Lineup,Lv.80 Guild Siege Lineup
UI_GUILDCOMBAT_SELECT_TITLE2,Lv.60 Guild Siege Lineup,Lv.60 Guild Siege Lineup
UI_GUILDCOMBAT_RESULT_TITLE1,Lv.80 Guild Siege Results,Lv.80 Guild Siege Results
UI_GUILDCOMBAT_RESULT_TITLE2,Lv.60 Guild Siege Results,Lv.60 Guild Siege Results
UI_GUILDCOMBAT_RANKING_TITLE1,Lv.80 Guild Siege Player Rankings,Lv.80 Guild Siege Player Rankings
UI_GUILDCOMBAT_RANKING_TITLE2,Lv.60 Guild Siege Player Rankings,Lv.60 Guild Siege Player Rankings
UI_GUILDCOMBAT_OFFER_PRESENT3,Blue Chips\n- Winning Guild: 40 x number of participating guilds\n- Second Guild: 30 x number of participating guilds\n- Third Guild: 20 x number of participating guilds\n- Fourth Guild: 10 x number of participating guilds\n- Fifth Guild: 6 x number of participating guilds,Blue Chips\n- Winning Guild: 40 x number of participating guilds\n- Second Guild: 30 x number of participating guilds\n- Third Guild: 20 x number of participating guilds\n- Fourth Guild: 10 x number of participating guilds\n- Fifth Guild: 6 x number of participating guilds
