Key,English,Indonesian
PROPITEM_TXT_110088,Foxy 2% Purple Set (F),Set Ungu Foxy 2% (F)
PROPITEM_TXT_110089,The Foxy 2% Purple Set for female characters.,The Foxy 2% Purple Set untuk karakter wanita.
PROPITEM_TXT_110090,Foxy 2% White Set,Set Putih Foxy 2%.
PROPITEM_TXT_110091,Foxy White Hat (M),Foxy White Hat (M)
PROPITEM_TXT_110092,Foxy White Suit (M),Foxy White Suit (M)
PROPITEM_TXT_110094,Foxy White Shoes (M),Foxy White Shoes (M)
PROPITEM_TXT_110095,Foxy White Backpack,Foxy White Backpack
PROPITEM_TXT_110096,Foxy White Mask,Foxy White Mask
PROPITEM_TXT_110097,Foxy 2% White Set (M),Foxy 2% Set Putih (M)
PROPITEM_TXT_110098,The Foxy 2% White Set for male characters.,Set Putih Foxy 2% untuk karakter pria.
PROPITEM_TXT_110099,Foxy White Hat (F),Foxy White Hat (F)
PROPITEM_TXT_110100,Foxy White Suit (F),Foxy White Suit (F)
PROPITEM_TXT_110102,Foxy White Shoes (F),Foxy White Shoes (F)
PROPITEM_TXT_110103,Foxy 2% White Set (F),Foxy 2% White Set (F)
PROPITEM_TXT_110104,The Foxy 2% White Set for female characters.,Set Putih Foxy 2% untuk karakter wanita.
PROPITEM_TXT_110105,Foxy Lucky Box,Foxy Lucky Box
PROPITEM_TXT_110106,This box contains a Foxy Set with Speed bonus. You can select your gender after opening the Lucky Box.,Kotak ini berisi Set Foxy dengan bonus Kecepatan. Anda dapat memilih jenis kelamin setelah membuka Lucky Box.
PROPITEM_TXT_110107,Orange Sleeping Fox,Orange Sleeping Fox
PROPITEM_TXT_110108,Black Sleeping Fox,Sleeping Fox Hitam 
PROPITEM_TXT_110109,Blue Sleeping Fox,Sleeping Fox Biru
PROPITEM_TXT_110110,Green Sleeping Fox,Sleeping Fox Hijau
PROPITEM_TXT_110111,Pink Sleeping Fox,Sleeping Fox Merah Muda
PROPITEM_TXT_110112,Purple Sleeping Fox,Sleeping Fox Ungu
PROPITEM_TXT_110113,White Sleeping Fox,Sleeping Fox Putih
PROPITEM_TXT_013674,Reconnaissance Set (M),Reconnaissance Set (M)
PROPITEM_TXT_013675,This box contains an entire Reconnaissance Set for a Male Character.,Kotak ini berisi seluruh Set Pengintaian untuk Karakter Pria.
PROPITEM_TXT_013676,Reconnaissance Set (F),Reconnaissance Set (F)
PROPITEM_TXT_013677,This box contains an entire Reconnaissance Set for a Female Character.,Kotak ini berisi seluruh Set Pengintaian untuk Karakter Wanita.
PROPITEM_TXT_110114,Smelting Scroll Package A,Smelting Scroll Package A
PROPITEM_TXT_110115,"A package containing 5x Scroll of SProtect, 4x Scroll of GProtect, 8x Scroll of AProtect and 4x Scroll of Weapon Bonus. All items are also linked.","Sebuah paket berisi 5x Scroll SProtect, 4x Scroll GProtect, 8x Scroll AProtect dan 4x Scroll Bonus Senjata. Semua item juga terhubung."
PROPITEM_TXT_110116,Smelting Scroll Package B,Smelting Scroll Package B
PROPITEM_TXT_110117,"A package containing 10x Scroll of SProtect, 8x Scroll of GProtect, 16x Scroll of AProtect and 8x Scroll of Weapon Bonus. All items are also linked.","Paket berisi 10x Scroll of SProtect, 8x Scroll of GProtect, 16x Scroll of AProtect dan 8x Scroll of Weapon Bonus. Semua item juga terhubung."
PROPITEM_TXT_110118,Smelting Scroll Package C,Smelting Scroll Package C
PROPITEM_TXT_110119,"A package containing 15x Scroll of SProtect, 12x Scroll of GProtect, 24x Scroll of AProtect and 12x Scroll of Weapon Bonus. All items are also linked.","Sebuah paket berisi 15x Scroll SProtect, 12x Scroll GProtect, 24x Scroll AProtect dan 12x Scroll Bonus Senjata. Semua item juga terhubung."
PROPITEM_TXT_110120,Smelting Scroll Package D,Smelting Scroll Package D
PROPITEM_TXT_110121,"A package containing 30x Scroll of SProtect, 24x Scroll of GProtect, 48x Scroll of AProtect and 24x Scroll of Weapon Bonus. All items are also linked.","Sebuah paket berisi 30x Scroll of SProtect, 24x Scroll of GProtect, 48x Scroll of AProtect dan 24x Scroll of Weapon Bonus. Semua item juga terhubung."
PROPITEM_TXT_110122,Update Consumable Package,Update Consumable Package
PROPITEM_TXT_110123,"A package containing 15x Upcut Stone, 15x Vital Drink X or Refresher Hold and 20x Scroll of Return. All items are also linked.","Satu paket berisi 15x Upcut Stone, 15x Vital Drink X atau Refresher Hold dan 20x Scroll of Return. Semua item juga terhubung."
PROPITEM_TXT_110124,Update Smelting Scroll Package A,Update Smelting Scroll Package A
PROPITEM_TXT_110125,A package containing 25x Scroll of SProtect and 25x Scroll of Weapon Bonus. All items are also linked.,Paket yang berisi 25x Scroll of SProtect dan 25x Scroll of Weapon Bonus. Semua item juga terhubung.
PROPITEM_TXT_110126,Update Smelting Scroll Package B,Update Smelting Scroll Package B
PROPITEM_TXT_110127,A package containing 25x Scroll of GProtect and 45x Scroll of AProtect. All items are also linked.,Sebuah paket berisi 25x Scroll of GProtect dan 45x Scroll of AProtect. Semua item juga terhubung.
PROPITEM_TXT_110128,Update ES Scroll Package,Update ES Scroll Package
PROPITEM_TXT_110129,"A package containing 15x Scroll of Amplification ES, 15x Upcut Stone, 15x Vital Drink X or Refresher Hold and 20x Scroll of Return Town. All items are also linked.","Sebuah paket berisi 15x Scroll of Amplification ES, 15x Upcut Stone, 15x Vital Drink X atau Refresher Hold, dan 20x Scroll Return Town. Semua item juga terhubung."
PROPITEM_TXT_110130,Pink Valentine's Bear,Pink Valentine's Bear
PROPITEM_TXT_110131,Give this bear to your beloved. You will for sure get a kiss!,Berikan beruang ini pada kekasihmu. Dapat dipastikan akan mendapat ciuman!
PROPITEM_TXT_110132,White Valentine's Bear,White Valentine's Bear
PROPITEM_TXT_110133,Dark Valentine's Bear,Dark Valentine's Bear
PROPITEM_TXT_110134,Orange Valentine's Bear,Orange Valentine's Bear
PROPITEM_TXT_110135,Green Valentine's Bear,Green Valentine's Bear
PROPITEM_TXT_110136,Purple Valentine's Bear,Purple Valentine's Bear
PROPITEM_TXT_110137,Valentine's 10% Pink Rabbit Set,Valentine's 10% Pink Rabbit Set
PROPITEM_TXT_110138,Valentine's Pink Rabbit Hat (M),Valentine's Pink Rabbit Hat (M)
PROPITEM_TXT_110139,Valentine's Pink Rabbit Suit (M),Valentine's Pink Rabbit Suit (M)
PROPITEM_TXT_110140,Valentine's Pink Rabbit Shoes (M),Valentine's Pink Rabbit Shoes (M)
PROPITEM_TXT_110141,Valentine's Pink Rabbit Backpack,Valentine's Pink Rabbit Backpack
PROPITEM_TXT_110142,Valentine's 10% Pink Rabbit Set (M),Valentine's 10% Pink Rabbit Set (M)
PROPITEM_TXT_110143,The Valentine's 10% Pink Rabbit Set for male characters.,Valentine's 10% Pink Rabbit Set untuk karakter Male.
PROPITEM_TXT_110144,Valentine's Pink Rabbit Hat (F),Valentine's Pink Rabbit Hat (F)
PROPITEM_TXT_110145,Valentine's Pink Rabbit Suit (F),Valentine's Pink Rabbit Suit (F)
PROPITEM_TXT_110146,Valentine's Pink Rabbit Shoes (F),Valentine's Pink Rabbit Shoes (F)
PROPITEM_TXT_110147,Valentine's 10% Pink Rabbit Set (F),Valentine's 10% Pink Rabbit Set (F)
PROPITEM_TXT_110148,The Valentine's 10% Pink Rabbit Set for female characters.,Valentine's 10% Pink Rabbit Set untuk karakter Female.
PROPITEM_TXT_110149,Valentine's 8% White Rabbit Set,Valentine's 8% White Rabbit Set
PROPITEM_TXT_110150,Valentine's White Rabbit Hat (M),Valentine's White Rabbit Hat (M)
PROPITEM_TXT_110151,Valentine's White Rabbit Suit (M),Valentine's White Rabbit Suit (M)
PROPITEM_TXT_110152,Valentine's White Rabbit Shoes (M),Valentine's White Rabbit Shoes (M)
PROPITEM_TXT_110153,Valentine's White Rabbit Backpack,Valentine's White Rabbit Backpack
PROPITEM_TXT_110154,Valentine's 8% White Rabbit Set (M),Valentine's 8% White Rabbit Set (M)
PROPITEM_TXT_110155,The Valentine's 8% White Rabbit Set for male characters.,Valentine's 8% Pink Rabbit Set untuk karakter Male.
PROPITEM_TXT_110156,Valentine's White Rabbit Hat (F),Valentine's White Rabbit Hat (F)
PROPITEM_TXT_110157,Valentine's White Rabbit Suit (F),Valentine's White Rabbit Suit (F)
PROPITEM_TXT_110158,Valentine's White Rabbit Shoes (F),Valentine's White Rabbit Shoes (F)
PROPITEM_TXT_110159,Valentine's 8% Rabbit White Set (F),Valentine's 8% Rabbit White Set (F)
PROPITEM_TXT_110160,The Valentine's 8% White Rabbit Set for female characters.,Valentine's 8% Pink Rabbit Set untuk karakter Female.
PROPITEM_TXT_110161,Valentine's 6% Dark Rabbit Set,Valentine's 6% Dark Rabbit Set
PROPITEM_TXT_110162,Valentine's Dark Rabbit Hat (M),Valentine's Dark Rabbit Hat (M)
PROPITEM_TXT_110163,Valentine's Dark Rabbit Suit (M),Valentine's Dark Rabbit Suit (M)
PROPITEM_TXT_110164,Valentine's Dark Rabbit Shoes (M),Valentine's Dark Rabbit Shoes (M)
PROPITEM_TXT_110165,Valentine's Dark Rabbit Backpack,Valentine's Dark Rabbit Backpack
PROPITEM_TXT_110166,Valentine's 6% Dark Rabbit Set (M),Valentine's 6% Dark Rabbit Set (M)
PROPITEM_TXT_110167,The Valentine's 6% Dark Rabbit Set for male characters.,Valentine's 6% Dark Rabbit Set untuk karakter pria.
PROPITEM_TXT_110168,Valentine's Dark Rabbit Hat (F),Valentine's Dark Rabbit Hat (F)
PROPITEM_TXT_110169,Valentine's Dark Rabbit Suit (F),Valentine's Dark Rabbit Suit (F)
PROPITEM_TXT_110170,Valentine's Dark Rabbit Shoes (F),Valentine's Dark Rabbit Shoes (F)
PROPITEM_TXT_110171,Valentine's 6% Dark Rabbit Set (F),Valentine's 6% Dark Rabbit Set (F)
PROPITEM_TXT_110172,The Valentine's 6% Dark Rabbit Set for female characters.,Valentine's 6% Dark Rabbit Set untuk karakter wanita.
PROPITEM_TXT_110173,Valentine's 4% Orange Rabbit Set,Valentine's 4% Orange Rabbit Set
PROPITEM_TXT_110174,Valentine's Orange Rabbit Hat (M),Valentine's Orange Rabbit Hat (M)
PROPITEM_TXT_110175,Valentine's Orange Rabbit Suit (M),Valentine's Orange Rabbit Suit (M)
PROPITEM_TXT_110176,Valentine's Orange Rabbit Shoes (M),Valentine's Orange Rabbit Shoes (M)
PROPITEM_TXT_110177,Valentine's Orange Rabbit Backpack,Valentine's Orange Rabbit Backpack
PROPITEM_TXT_110178,Valentine's 4% Orange Rabbit Set (M),Valentine's 4% Orange Rabbit Set (M)
PROPITEM_TXT_110179,The Valentine's 4% Orange Rabbit Set for male characters.,Valentine's 4% Orange Rabbit Set untuk karakter pria.
PROPITEM_TXT_110180,Valentine's Orange Rabbit Hat (F),Valentine's Orange Rabbit Hat (F)
PROPITEM_TXT_110181,Valentine's Orange Rabbit Suit (F),Valentine's Orange Rabbit Suit (F)
PROPITEM_TXT_110182,Valentine's Orange Rabbit Shoes (F),Valentine's Orange Rabbit Shoes (F)
PROPITEM_TXT_110183,Valentine's 4% Orange Rabbit Set (F),Valentine's 4% Orange Rabbit Set (F)
PROPITEM_TXT_110184,The Valentine's 4% Orange Rabbit Set for female characters.,Valentine's 4% Orange Rabbit Set untuk karakter wanita.
PROPITEM_TXT_110185,Valentine's 2% Green Rabbit Set,Valentine's 2% Green Rabbit Set
PROPITEM_TXT_110186,Valentine's Green Rabbit Hat (M),Valentine's Green Rabbit Hat (M)
PROPITEM_TXT_110187,Valentine's Green Rabbit Suit (M),Valentine's Green Rabbit Suit (M)
PROPITEM_TXT_110188,Valentine's Green Rabbit Shoes (M),Valentine's Green Rabbit Shoes (M)
PROPITEM_TXT_110189,Valentine's Green Rabbit Backpack,Valentine's Green Rabbit Backpack
PROPITEM_TXT_110190,Valentine's 2% Green Rabbit Set (M),Valentine's 2% Green Rabbit Set (M)
PROPITEM_TXT_110191,The Valentine's 2% Green Rabbit Set for male characters.,Valentine's 2% Green Rabbit Set untuk karakter pria.
PROPITEM_TXT_110192,Valentine's Green Rabbit Hat (F),Valentine's Green Rabbit Hat (F)
PROPITEM_TXT_110193,Valentine's Green Rabbit Suit (F),Valentine's Green Rabbit Suit (F)
PROPITEM_TXT_110194,Valentine's Green Rabbit Shoes (F),Valentine's Green Rabbit Shoes (F)
PROPITEM_TXT_110195,Valentine's 2% Green Rabbit Set (F),Valentine's 2% Green Rabbit Set (F)
PROPITEM_TXT_110196,The Valentine's 2% Green Rabbit Set for female characters.,Valentine's 2% Green Rabbit Set untuk karakter wanita.
PROPITEM_TXT_110197,Valentine's 2% Purple Rabbit Set,Valentine's 2% Purple Rabbit Set
PROPITEM_TXT_110198,Valentine's Purple Rabbit Hat (M),Valentine's Purple Rabbit Hat (M)
PROPITEM_TXT_110199,Valentine's Purple Rabbit Suit (M),Valentine's Purple Rabbit Suit (M)
PROPITEM_TXT_110202,Valentine's Purple Rabbit Shoes (M),Valentine's Purple Rabbit Shoes (M)
PROPITEM_TXT_110203,Valentine's Purple Rabbit Backpack,Valentine's Purple Rabbit Backpack
PROPITEM_TXT_110204,Valentine's 2% Purple Rabbit Set (M),Valentine's 2% Purple Rabbit Set (M)
PROPITEM_TXT_110205,The Valentine's 2% Purple Rabbit Set for male characters.,Valentine's 2% Purple Rabbit Set untuk karakter pria.
PROPITEM_TXT_110206,Valentine's Purple Rabbit Hat (F),Valentine's Purple Rabbit Hat (F)
PROPITEM_TXT_110207,Valentine's Purple Rabbit Suit (F),Valentine's Purple Rabbit Suit (F)
PROPITEM_TXT_110208,Valentine's Purple Rabbit Shoes (F),Valentine's Purple Rabbit Shoes (F)
PROPITEM_TXT_110209,Valentine's 2% Purple Rabbit Set (F),Valentine's 2% Purple Rabbit Set (F)
PROPITEM_TXT_110210,The Valentine's 2% Purple Rabbit Set for female characters.,Valentine's 2% Purple Rabbit Set untuk karakter wanita.
PROPITEM_TXT_110211,Valentine's Rabbit Lucky Box,Valentine's Rabbit Lucky Box
PROPITEM_TXT_110212,This box contains a Valentine's Rabbit Set with Speed bonus. You can select your gender after opening the Lucky Box.,Kotak ini berisi Set Kelinci Valentine dengan bonus Kecepatan. Anda dapat memilih jenis kelamin setelah membuka Lucky Box.
PROPITEM_TXT_110213,Mocomochi Box (Event),Mocomochi Box (Event)
PROPITEM_TXT_110214,This box dropped by mocomochi drop various rewards! Get as much as possible!,Kotak ini dijatuhkan oleh mocomochi dan menjatuhkan berbagai hadiah! Dapatkan sebanyak mungkin!
PROPITEM_TXT_110215,Blue Snowboarder Select Box,Blue Snowboarder Select Box
PROPITEM_TXT_008350,Madrigal Guardian (M) Blue Set,Madrigal Guardian (M) Set Biru
PROPITEM_TXT_008351,Blue Madrigal Guardian set for Male characters that was made with the latest technique.,Set Blue Madrigal Guardian untuk karakter Pria yang dibuat dengan teknik terkini.
PROPITEM_TXT_008360,Madrigal Guardian (F) Blue Set,Madrigal Guardian (F) Set Biru
PROPITEM_TXT_008361,Blue Madrigal Guardian set for Female characters that was made with the latest technique.,Set Biru Madrigal Guardian untuk karakter Wanita yang dibuat dengan teknik terkini.
PROPITEM_TXT_009620,Martial artist Set (M),Martial artist Set (M)
PROPITEM_TXT_009621,Martial artist Set for Male Characters,Martial artist Set ditetapkan untuk Karakter Pria
PROPITEM_TXT_009630,Martial artist Set (F),Martial artist Set (F)
PROPITEM_TXT_009631,Martial artist Set for Female Characters,Martial artist Set ditetapkan untuk Karakter Wanita
PROPITEM_TXT_010762,Traditional Native American Set (M),Traditional Native American Set (M)
PROPITEM_TXT_010763,This box contains a Native American Set for Male Characters.,Kotak ini berisi Native American Set untuk Karakter Pria.
PROPITEM_TXT_010772,Traditional Native American Set (F),Traditional Native American Set (F)
PROPITEM_TXT_010773,This box contains a Native American Set for Female Characters.,Kotak ini berisi Native American Set untuk Karakter Wanita.
PROPITEM_TXT_110216,Cacti's 10% Pink Set,Set 10% Merah Muda Cacti
PROPITEM_TXT_110217,Cacti's Pink Hat (M),Cacti's Pink Hat (M)
PROPITEM_TXT_110218,Cacti's Pink Suit (M),Cacti's Pink Suit (M)
PROPITEM_TXT_110219,Cacti's Pink Shoes (M),Cacti's Pink Shoes (M)
PROPITEM_TXT_110220,Cacti's Pink Backpack,Cacti's Pink Backpack
PROPITEM_TXT_110221,Cacti's Pink Lollipop,Lolipop Merah Muda Cacti
PROPITEM_TXT_110222,Cacti's 10% Pink Set (M),Set 10% Merah Muda Cacti (M)
PROPITEM_TXT_110223,The Cacti's 10% Pink Set for male characters.,Set 10% Pink Cacti untuk karakter pria.
PROPITEM_TXT_110224,Cacti's Pink Hat (F),Cacti's Pink Hat (F)
PROPITEM_TXT_110225,Cacti's Pink Suit (F),Cacti's Pink Suit (F)
PROPITEM_TXT_110226,Cacti's Pink Shoes (F),Cacti's Pink Shoes (F)
PROPITEM_TXT_110227,Cacti's 10% Pink Set (F),Set 10% Merah Muda Cacti (F)
PROPITEM_TXT_110228,The Cacti's 10% Pink Set for female characters.,Set Pink 10% Cacti untuk karakter wanita.
PROPITEM_TXT_110229,Cacti's 8% Green Set,Set Hijau 8% Cacti
PROPITEM_TXT_110230,Cacti's Green Hat (M),Cacti's Green Hat (M)
PROPITEM_TXT_110231,Cacti's Green Suit (M),Cacti's Green Suit (M)
PROPITEM_TXT_110232,Cacti's Green Shoes (M),Cacti's Green Shoes (M)
PROPITEM_TXT_110233,Cacti's Green Backpack,Cacti's Green Backpack
PROPITEM_TXT_110234,Cacti's Green Lollipop,Lolipop Hijau Cacti
PROPITEM_TXT_110235,Cacti's 8% Green Set (M),Set Hijau 8% Cacti (M)
PROPITEM_TXT_110236,The Cacti's 8% Green Set for male characters.,Set Hijau 8% Cacti untuk karakter pria.
PROPITEM_TXT_110237,Cacti's Green Hat (F),Cacti's Green Hat (F)
PROPITEM_TXT_110238,Cacti's Green Suit (F),Cacti's Green Suit (F)
PROPITEM_TXT_110239,Cacti's Green Shoes (F),Cacti's Green Shoes (F)
PROPITEM_TXT_110240,Cacti's 8% Green Set (F),Set Hijau 8% Cacti (F)
PROPITEM_TXT_110241,The Cacti's 8% Green Set for female characters.,Set Hijau 8% Cacti untuk karakter wanita.
PROPITEM_TXT_110242,Cacti's 6% Purple Set,Set Ungu 6% Cacti
PROPITEM_TXT_110243,Cacti's Purple Hat (M),Cacti's Purple Hat (M)
PROPITEM_TXT_110244,Cacti's Purple Suit (M),Cacti's Purple Suit (M)
PROPITEM_TXT_110245,Cacti's Purple Shoes (M),Cacti's Purple Shoes (M)
PROPITEM_TXT_110246,Cacti's Purple Backpack,Cacti's Purple Backpack
PROPITEM_TXT_110247,Cacti's Purple Lollipop,Cacti's Purple Lollipop
PROPITEM_TXT_110248,Cacti's 6% Purple Set (M),Set Ungu 6% Cacti (M)
PROPITEM_TXT_110249,The Cacti's 6% Purple Set for male characters.,Set Ungu 6% Cacti untuk karakter pria.
PROPITEM_TXT_110250,Cacti's Purple Hat (F),Cacti's Purple Hat (F)
PROPITEM_TXT_110251,Cacti's Purple Suit (F),Cacti's Purple Suit (F)
PROPITEM_TXT_110252,Cacti's Purple Shoes (F),Cacti's Purple Shoes (F)
PROPITEM_TXT_110253,Cacti's 6% Purple Set (F),Set Ungu 6% Cacti (F)
PROPITEM_TXT_110254,The Cacti's 6% Purple Set for female characters.,Set Ungu 6% Cacti untuk karakter wanita.
PROPITEM_TXT_110255,Cacti's 4% Orange Set,Set Oranye 4% Cacti
PROPITEM_TXT_110256,Cacti's Orange Hat (M),Cacti's Orange Hat (M)
PROPITEM_TXT_110257,Cacti's Orange Suit (M),Cacti's Orange Suit (M)
PROPITEM_TXT_110258,Cacti's Orange Shoes (M),Cacti's Orange Shoes (M)
PROPITEM_TXT_110259,Cacti's Orange Backpack,Cacti's Orange Backpack
PROPITEM_TXT_110260,Cacti's Orange Lollipop,Cacti's Orange Lollipop
PROPITEM_TXT_110261,Cacti's 4% Orange Set (M),Set Oranye 4% Cacti (M)
PROPITEM_TXT_110262,The Cacti's 4% Orange Set for male characters.,Set Oranye 4% Cacti untuk karakter pria.
PROPITEM_TXT_110263,Cacti's Orange Hat (F),Cacti's Orange Hat (F)
PROPITEM_TXT_110264,Cacti's Orange Suit (F),Cacti's Orange Suit (F)
PROPITEM_TXT_110265,Cacti's Orange Shoes (F),Cacti's Orange Shoes (F)
PROPITEM_TXT_110266,Cacti's 4% Orange Set (F),Set Oranye 4% Cacti (F)
PROPITEM_TXT_110267,The Cacti's 4% Orange Set for female characters.,Set Oranye 4% Cacti untuk karakter wanita.
PROPITEM_TXT_110268,Cacti's 2% Red Set,Set Merah 2% Cacti
PROPITEM_TXT_110269,Cacti's Red Hat (M),Cacti's Red Hat (M)
PROPITEM_TXT_110270,Cacti's Red Suit (M),Cacti's Red Suit (M)
PROPITEM_TXT_110271,Cacti's Red Shoes (M),Cacti's Red Shoes (M)
PROPITEM_TXT_110272,Cacti's Red Backpack,Cacti's Red Backpack
PROPITEM_TXT_110273,Cacti's Red Lollipop,Cacti's Red Lollipop
PROPITEM_TXT_110274,Cacti's 2% Red Set (M),Cacti's 2% Red Set (M)
PROPITEM_TXT_110275,The Cacti's 2% Red Set for male characters.,Set Cacti's 2% Red untuk karakter pria.
PROPITEM_TXT_110276,Cacti's Red Hat (F),Cacti's Red Hat (F)
PROPITEM_TXT_110277,Cacti's Red Suit (F),Cacti's Red Suit (F)
PROPITEM_TXT_110278,Cacti's Red Shoes (F),Cacti's Red Shoes (F)
PROPITEM_TXT_110279,Cacti's 2% Red Set (F),Cacti's 2% Red Set (F)
PROPITEM_TXT_110280,The Cacti's 2% Red Set for female characters.,Set Cacti's 2% Red untuk karakter wanita.
PROPITEM_TXT_110281,Cacti's 2% Cyan Set,Cacti's 2% Cyan Set
PROPITEM_TXT_110282,Cacti's Cyan Hat (M),Cacti's Cyan Hat (M)
PROPITEM_TXT_110283,Cacti's Cyan Suit (M),Cacti's Cyan Suit (M)
PROPITEM_TXT_110284,Cacti's Cyan Shoes (M),Cacti's Cyan Shoes (M)
PROPITEM_TXT_110285,Cacti's Cyan Backpack,Cacti's Cyan Backpack
PROPITEM_TXT_110286,Cacti's Cyan Lollipop,Cacti's Cyan Lollipop
PROPITEM_TXT_110287,Cacti's 2% Cyan Set (M),Cacti's 2% Cyan Set (M)
PROPITEM_TXT_110288,The Cacti's 2% Cyan Set for male characters.,Set Cacti's 2% Cyan untuk karakter pria.
PROPITEM_TXT_110289,Cacti's Cyan Hat (F),Cacti's Cyan Hat (F)
PROPITEM_TXT_110290,Cacti's Cyan Suit (F),Setelan Cyan Cacti (F)
PROPITEM_TXT_110291,Cacti's Cyan Shoes (F),Cacti's Cyan Shoes (F)
PROPITEM_TXT_110292,Cacti's 2% Cyan Set (F),Set Cyan 2% Cacti (F)
PROPITEM_TXT_110293,The Cacti's 2% Cyan Set for female characters.,2% Cyan Set Cacti untuk karakter wanita.
