Key,English,Indonesian
TEXTCLIENT_BANNED,This account is banned. Contact FlyFF Support for assistance.,Akun ini diblokir. Hubungi FlyFF Support untuk mendapatkan bantuan.
TEXTCLIENT_FORBIDDEN_AREA,You cannot go this way.,Kamu tidak bisa pergi dengan cara ini.
TEXTCLIENT_ACCOUNTNOTVERIFIED,Your account is not verified. Please check your mailbox.,Akun Anda tidak diverifikasi. Silakan periksa mailboxmu.
TEXTCLIENT_ACCOUNTBLOCKED,This character is blocked and cannot be accessed. Please contact the Flyff Universe customer service for more information.,Karakter ini diblokir dan tidak bisa diakses. Silakan menghubungi Flyff Universe customer service untuk informasi lebih lanjut.
TEXTCLIENT_RECONNECT_QUESTION,Do you want to try to reconnect?,Apakah Kamu ingin mencoba reconnect?
TEXTCLIENT_ROSHAMBO_STARTGUID1,You need a Rock-Paper-Scissors Coupon in order to play.,Kamu memerlukan Rock-Paper-Scissors Coupon untuk bermain.
TEXTCLIENT_MINIGAME_USING,You are playing a game now!,Kamu sedang bermain game sekarang!
TEXTCLIENT_MINIGAME_ITEM_POST,Item / Penya was sent to your mailbox.,Item / Penya dikirim ke mailbox.Anda.
TEXTCLIENT_ERROR_TRYLATER,Please try again later,Silakan coba lagi nanti
TEXTCLIENT_ERROR_LACKITEM,You don't have the right item.,Kamu tidak memiliki item yang tepat.
TEXTCLIENT_EXCHANGE_SUCCESS,You have received %s x%d.,Kamu telah menerima %s x%d.
TEXTCLIENT_REAPITEM_EVENT,You have received %s as a reward!,Kamu telah menerima %s sebagai hadiah!
TEXTCLIENT_DISCONNECTED_CHEAT,"You have been disconnected from server due to abnormal detected activity. A GM will analyse the report and may decide to ban your account. If you think this is an error, please fill out a bug report indicating exactly what you were doing in game before this message. Thank you.","Kamu telah terputus dari server karena aktivitas terdeteksi yang tidak normal. GM akan menganalisis laporan dan dapat memutuskan untuk memblokir akunmu. Jika menurutmu ini adalah kesalahan, silakan isi laporan bug yang menunjukkan dengan tepat apa yang Kamu lakukan dalam game sebelum pesan ini. Terima kasih."
TEXTCLIENT_DISCONNECTED_HACK,Your character has been banned because the system detected a cheating software. A partial copy of your client memory has been stored as legal proof. You can create a new character and stop using any external tool. Thank you.,Karaktermu di banned karena sistem mendeteksi adanya software cheat. Sebagian memori clientmu telah tersimpan sebagai bukti yang legal. Kamu dapat membuat karakter baru dan berhenti menggunakan tool lain apapun. Terima kasih.
TEXTCLIENT_CASHMAP_MAPITEMUSE,"If you use the torch, you will be able to see this map. Continue?","Jika Kamu menggunakan torch, Kamu akan dapat melihat peta ini. Lanjut?"
TEXTCLIENT_PET_NOWUSE,You already have a pet summoned.,Kamu sudah memiliki hewan peliharaan yang disummon.
TEXTCLIENT_CHAOTIC_NO_FLY,A character with a bad Disposition cannot fly.,Karakter dengan Disposition yang buruk tidak bisa terbang.
TEXTCLIENT_SERVERTEST,[Notice] This is a test! Server will close in %s and characters will be deleted.,[Pemberitahuan] Ini adalah tes! Server akan menutup di %s dan karakter akan dihapus.
TEXTCLIENT_EARLY_ACCESS,[Notice] This is the Early Access! Server stability issues and bugs can occur.,[Pemberitahuan] Ini adalah Early Access! Masalah stabilitas server dan bug dapat terjadi.
TEXTCLIENT_ALERT_NO_PK,[Notice] A GM (Game Master) will never ask for your Account or Bank Password.,[Pemberitahuan] GM (Game Master) tidak akan pernah meminta Akun atau Kata Sandi Bankmu.
TEXTCLIENT_ALERT_PK,[Notice] Do not lend or let a player borrow your items. If they do not give the item back it is lost forever.,"[Pemberitahuan] Jangan meminjamkan atau membiarkan pemain meminjam itemmu. Jika mereka tidak mengembalikan barang itu, itu hilang selamanya."
TEXTCLIENT_ERROR_DISTANCE,You are too far from the target.,Kamu terlalu jauh dari target.
TEXTCLIENT_GUILDCOMBAT_KILLING_STREAK,%s is on a killing spree!,%s sedang dalam pembunuhan besar-besaran!
TEXTCLIENT_GUILDCOMBAT_RAMPAGE,%s is on a rampage!,%s sedang mengamuk!
TEXTCLIENT_GUILDCOMBAT_UNSTOPPABLE,%s is unstoppable!,%s tak terbendung!
TEXTCLIENT_GROUPQUEST_KILL_TIMER,%d minute(s) remaining to kill the boss,%d menit tersisa untuk membunuh bos
TEXTCLIENT_GROUPQUEST_KILL,%s killed the %s!,%s membunuh %s!
TEXTCLIENT_GROUPQUEST_KILL_GUILD,%s from Guild %s killed the %s!,%s dari Guild %s membunuh %s!
TEXTCLIENT_GROUPQUEST_LOOT_TIMER,%d minute(s) remaining to loot the items,%d menit tersisa untuk menjarah barang
TEXTCLIENT_ERROR_ARENA_VAGRANT,A vagrant cannot join the Arena.,Seorang gelandangan tidak dapat bergabung dengan Arena.
TEXTCLIENT_ERROR_ARENA_LEAVE,Please move out of the Arena first.,Silakan keluar dari Arena dulu.
TEXTCLIENT_ERROR_ARENA_COOLDOWN,You can only use the Arena teleportation every 3 minutes.,Kamu hanya dapat menggunakan teleportasi Arena setiap 3 menit.
TEXTCLIENT_CHANGE_FACE,Change your Appearance.,Change your Appearance.
TEXTCLIENT_CHANGE_FACE_QUESTION,Do you want to change your appearance?,Apakah Kamu ingin mengubah penampilan?
TEXTCLIENT_PARTYQUEST_COOLDOWN,%s must wait %s before doing the dungeon again.,%s harus menunggu %s sebelum melakukan dungeon lagi.
TEXTCLIENT_LOSEMONEY,You lost %s Penya (Total: %s Penya).,Kamu kehilangan %s Penya (Total: %s Penya).
TEXTCLIENT_DUEL_NOACTION,You can't do that during a duel.,Kamu tidak dapat melakukan itu selama duel.
TEXTCLIENT_USE_CARD_MENU,You can use this item with Card Upgrade menu at Card Master.,Item ini bisa kamu gunakan dengan menu Card Upgrade di Card Master.
TEXTCLIENT_CARDUPGRADE_SUCCESS,Card upgrade successful!,Card upgrade berhasil!
TEXTCLIENT_CARDUPGRADE_FAIL,Card upgrade failed.,Card upgrade gagal.
TEXTCLIENT_CARDUPGRADE_FAIL2,Card upgrade failed. %d of registered card will be destroyed.,Card upgrade gagal. %d kartu yang terdaftar akan dihancurkan.
TEXTCLIENT_CARDRESHUFFLE_SUCCESS,You received %s.,Kamu mendapatkan %s.
TEXTCLIENT_SOULLINKCONVERT_SUCCESS,Convert Successful!,Konversi sukses!
TEXTCLIENT_GUILD_ADDSUPPM,%s increased the amount of members you can have in the guild by 5!,%s meningkatkan jumlah anggota yang dapat Anda miliki di guild sebesar 5!
TEXTCLIENT_REPORT_SUCCESS,Successfully sent report.,Berhasil mengirim laporan.
TEXTCLIENT_REPORT_WAIT,You must wait before reporting the same player.,Kamu harus menunggu sebelum melaporkan pemain yang sama.
TEXTCLIENT_APP_ACHIEVEMENTS,Achievements,Achievements
TEXTCLIENT_ACHIEVEMENT_CLAIMSUCCESS,Successfully claimed,Klaim berhasil
TEXTCLIENT_ACHIEVEMENT_CLAIMNOTHING,You have nothing to claim,Kamu tidak memiliki apa pun untuk diklaim
TEXTCLIENT_ACHIEVEMENT_LEVELREACH,"You reached level %d of achievement ""%s""","Kamu mencapai level %d achievement ""%s"""
TEXTCLIENT_ACHIEVEMENT_COMPLETE,"You completed ""%s""","Kamu telah menyelesaikan ""%s"""
TEXTCLIENT_ACHIEVEMENT_TITLEUNLOCK,You unlocked title [%s],Kamu mengunlock title [%s]
TEXTCLIENT_PARTYMESSAGEERROR3,Your party is already level 40. You cannot use this item.,Partymu sudah level 40. Anda tidak dapat menggunakan item ini.
TEXTCLIENT_PARTYALREADYPERMANENT,The party is already permanent.,Party sudah permanen.
TEXTCLIENT_PARTYPERMANENT,The party is now permanent! Members are not automatically ejected when they are offline.,Party itu sekarang permanen! Anggota tidak dikeluarkan secara otomatis saat mereka offline.
TEXTCLIENT_MOBQUEST,You can only attack this monster during the quest %s.,Kamu hanya dapat menyerang monster ini selama quest %s.
TEXTCLIENT_UPGRADESAFE_NOPROTECTSCROLL,Not enough Protection Scroll.,Tidak cukup Protection Scroll.
TEXTCLIENT_UPGRADESAFE_NOMATERIAL,Not enough Upgrade Material.,Tidak cukup Upgrade Material.
TEXTCLIENT_UPGRADESAFE_NOGOLD,Not enough Penya.,Tidak cukup Penya
TEXTCLIENT_UPGRADESAFE_WRONGMATERIAL,Wrong Upgrade Material.,Wrong Upgrade Material.
TEXTCLIENT_UPGRADESAFE_NOMINERAL,You need at least #b%d#nb additional %s.,Kamu memerlukan setidaknya #b%d#nb tambahan %s.
TEXTCLIENT_PARTY_CHANGEEXP,Party Experience changed to %s.,Pengalaman Party berubah menjadi %s.
TEXTCLIENT_PARTY_CHANGEITEM,Party Distribute Item changed to %s.,Party Distribute Item diubah menjadi %s.
TEXTCLIENT_JOIN_GROUP_APPROVAL,Please wait for Leader Approval.,Harap tunggu Leader Approval.
TEXTCLIENT_JOIN_GUILD_APPROVAL,Please wait for Master Approval.,Harap tunggu Master Approval.
TEXTCLIENT_PARTYFAILJOIN,%s refused that you join the party.,%s menolak bahwa Kamu bergabung dengan party.
TEXTCLIENT_GUILDFAILJOIN,%s refused that you join the guild.,%s menolakmu bergabung dengan guild.
TEXTCLIENT_FLY_NOSKILL,Cannot use this skill while flying.,Tidak dapat menggunakan skill ini saat terbang.
TEXTCLIENT_BOSS_METEONYKER_MSG1,Fools! I will melt you all!,Bodoh! Aku akan melelehkan kalian semua!
TEXTCLIENT_BOSS_METEONYKER_MSG2,You will burn! You will all burn!,Kamu akan terbakar! Kamu semua akan terbakar!
TEXTCLIENT_BOSS_METEONYKER_MSG3,%s! Come closer! Face me! Burn!,%s! Mendekatlah! Hadapi aku! Bakar!
TEXTCLIENT_BOSS_CLONE,You thought I was alone?!,Kau kira aku sendirian?!
TEXTCLIENT_BUFF_CANCEL_NO,Cannot remove the Buff now.,Tidak dapat menghapus Buff sekarang.
TEXTCLIENT_BUFF_CANCEL,The Buff has been removed.,Buff telah dihapus.
TEXTCLIENT_ERROR_SNATCH,No Penya to steal from this target.,Tidak ada Penya yang bisa dicuri dari target ini.
TEXTCLIENT_ERROR_ITEM_ACCESSLEVEL,You don't have the required access to use this item.,Kamu tidak memiliki akses yang diperlukan untuk menggunakan item ini.
TEXTCLIENT_ERROR_CATCHERPRIORITY,You can only kill and collect one Catcher at a time.,Kamu hanya dapat membunuh dan mengumpulkan satu Catcher pada satu waktu.
TEXTCLIENT_MAX_COLLECTOR_LEVEL,Collector can be upgraded up to +5.,Collector dapat ditingkatkan hingga +5.
TEXTCLIENT_MAX_HARVEST_LEVEL,Harvesting gloves can only be upgraded up to +5.,Harvesting glover hanya dapat diupgrade sampai +5.
TEXTCLIENT_CAN_JOIN_GUILD,You can already join a guild.,Kamu sudah bisa bergabung dengan guild.
TEXTCLIENT_CAN_REJOIN_GUILD,You can join a guild now.,Kamu bisa bergabung dengan guild sekarang.
TEXTCLIENT_NEED_PET,You must summon a pet first.,Kamu harus summon pet terlebih dahulu.
TEXTCLIENT_CHANGENAME_PET,Pet name successfully changed.,Nama pet berhasil diubah.
TEXTCLIENT_PET_SKILL_NOUSE,Your pet must have at least %d energy and a full progress bar to use the skill.,Hewan peliharaan Anda harus memiliki setidaknya %d energi dan bilah kemajuan penuh untuk menggunakan keterampilan tersebut.
TEXTCLIENT_PET_SKILL_HASBUFF,The skill is already active.,Keterampilannya sudah aktif.
TEXTCLIENT_REAPMONEY_SHORT,Received %s Penya - Total %s,Menerima %s Penya - Total %s
TEXTCLIENT_REAPITEM_SHORT,Received %s,Menerima %s
TEXTCLIENT_TROUPEREAPITEM_SHORT,%s received %s,%s received %s
TEXTCLIENT_MAINTENANCE,Server Maintenance in %s,Server Maintenance dalam %s
TEXTCLIENT_MAINTENANCE_CANCEL,Server Maintenance is cancelled,Server Maintenance dibatalkan
TEXTCLIENT_PRIVATE_SHOP_MAXPRICE,The price of %s cannot exceed %s Penya.,Harga %s tidak dapat melebihi %s Penya.
TEXTCLIENT_VENDOR_SHOP_CREATE,Your Vendor Shop is now open.,Vendor Shopmu sekarang buka.
TEXTCLIENT_VENDOR_SHOP_CLOSE,Your Vendor Shop has been closed.,Vendor Shopmu telah ditutup.
TEXTCLIENT_VENDOR_SHOP_NOTOWN,You cannot purchase items from your own Vendor.,Kamu tidak dapat membeli barang dari Vendormu sendiri.
TEXTCLIENT_SENDITEM_PLACE,You have %d items to receive. Please make room in your inventory and login again.,Kamu memiliki item %d untuk diterima. Harap beri ruang di inventorymu dan masuk lagi.
TEXTCLIENT_ERROR_ITEMLOCK,This item is marked as Favorite.,Item ini ditandai sebagai Favorit.
TEXTCLIENT_EXTRABAG_INUSE,You are already using 2 Extra Bags.,Kamu sudah menggunakan 2 Extra Bags.
TEXTCLIENT_EXTRABAG_USED,Inventory is now expanded.,Inventory sekarang diperluas.
TEXTCLIENT_APP_EXTRABAG,Inventory View,Inventory View
TEXTCLIENT_BOUNTYINPUT_NOMURDERER,Someone has to kill you in order to put a bounty.,Seseorang harus membunuhmu untuk menaruh bounty.
TEXTCLIENT_BOUNTYINPUT_SUCCESS,Successfully registered bounty.,Bounty berhasil didaftarkan.
TEXTCLIENT_BOUNTYINPUT_WAIT,You must wait before registering a bounty on this player.,Kamu harus menunggu sebelum mendaftarkan bounty pada pemain ini.
TEXTCLIENT_BOUNTYPOS_OFFLINE,%s is currently offline.,%s saat ini sedang offline.
TEXTCLIENT_INVENTORYSPACE,Your inventory space increased by %d!,Ruang inventory Anda meningkat sebesar %d!
TEXTCLIENT_UPGRADEANNOUNCE,%s upgraded %s to %s+%d!,%s ditingkatkan %s menjadi %s+%d!
TEXTCLIENT_UPGRADEANNOUNCE_BOUND,%s upgraded [Soul-Bound] %s to %s+%d!,%s ditingkatkan [Soul-Bound] %s menjadi %s+%d!
TEXTCLIENT_LEVELUPANNOUNCE,%s reached level %d!,%s mencapai level %d!
TEXTCLIENT_APP_GACHA,Gacha,Gacha
TEXTCLIENT_GACHA_RESET_SUCCESS,The box has been successfully reset.,Kotak telah berhasil direset.
TEXTCLIENT_APP_BOT,Bot,Bot
TEXTCLIENT_SKILL_AWAKE,Item received a bonus.,Item menerima bonus.
TEXTCLIENT_SKILL_AWAKE_FAILED,No bonus is available for this item.,Tidak ada bonus yang tersedia untuk item ini.
TEXTCLIENT_INVALID_TARGET_ITEM,Cannot be done.,Tidak bisa dilakukan.
TEXTCLIENT_ITEM_LEVELDOWN_ALREADY,Better effect has already been activated.,Efek yang lebih baik telah diaktifkan.
TEXTCLIENT_UNBINDING,The item is now tradable.,Barang itu sekarang dapat diperdagangkan.
TEXTCLIENT_EXPSTOP_EMPTY,Reload the Experience Lock gauge first.,Reload pengukur Experience Lock terlebih dahulu.
TEXTCLIENT_EXPSTOP_STOP,You receive experience from monsters now!,Kamu menerima experience dari monster sekarang!
TEXTCLIENT_EXPSTOP_START,Your experience is now locked.,Experiencemu sekarang terkunci.
TEXTCLIENT_EXPSTOP_ALMOST,Your Experience Lock gauge is almost empty.,Experience Lockmu hampir kosong.
TEXTCLIENT_EXPSTOP_ACTIVE,You don't receive experience because Experience Lock is active.,Kamu tidak menerima experience karena Experience Lock aktif.
TEXTCLIENT_EXPSTOP_RELOAD,Your Experience Lock gauge is now %d.,Experience Lockmu sekarang %d.
TEXTCLIENT_ARENA_RANKING_LOADING,The arena ranking is currently loading. Please refresh in a few seconds.,Peringkat arena saat ini sedang dimuat. Harap refresh dalam beberapa detik.
TEXTCLIENT_ARENA_RANKING_WINNER,The best player of the Arena this week is %s!,Pemain terbaik Arena minggu ini adalah %s!
TEXTCLIENT_ARENA_RANKING_MAIL,Congratulations for your rank %d in the PvP Arena this week!,Selamat atas peringkatmu %d di PvP Arena minggu ini!
TEXTCLIENT_QUEST_NOTELEPORT,Blinkwings are not allowed during the quest %s.,Blinkwings tidak diperbolehkan selama quest %s.
TEXTCLIENT_SECRETBOOST_RECEIVE,You just found a %s!,Kamu baru saja menemukan %s!
TEXTCLIENT_SECRETBOOST_TROUPERECEIVE,%s just found a %s!,%s baru saja menemukan %s!
TEXTCLIENT_BLESSEDNESS_INVALID,That item cannot be Blessed.,Barang itu tidak bisa diberkati.
TEXTCLIENT_AWAKE_SUCCESS,Item has been awakened.,Item telah dibangkitkan.
TEXTCLIENT_BLESSING_CANCELNO,This feature can only be used on blessed items.,Fitur ini hanya dapat digunakan pada item yang diberkati.
TEXTCLIENT_BLESSING_CANCEL,Blessing of the Goddess has been removed.,Berkat Goddess telah dihapus.
TEXTCLIENT_RETURNING_REWARD,Here is a gift since you haven't logged in for a long time!,Ini adalah hadiah karena Kamu sudah lama tidak login!
TEXTCLIENT_DROPITEM_TOOMUCH,There are too many items already on the ground.,Ada terlalu banyak barang yang sudah ada di tanah.
TEXTCLIENT_GEM_SUCCESS,You have created %dx %s.,Kamu telah membuat %dx %s.
TEXTCLIENT_GEM_FAILURE,Jewel creation failed.,Penciptaan Jewel gagal.
TEXTCLIENT_COMBATPOWER_RANKING_MAIL,Congratulations for your rank %d (%s) in the Combat Power ranking!,Selamat atas peringkatmu %d (%s) di peringkat Combat Power!
TEXTCLIENT_PVPLIMIT,This PvP kill is not counted because you already fought together a little while ago.,Kill PvP ini tidak dihitung karena kamu sudah bertarung bersama beberapa waktu yang lalu.
TEXTCLIENT_GEM_WRONG,Please use the correct Jewel for the weapon.,Silakan gunakan Jewel yang benar untuk senjatanya.
TEXTCLIENT_CONVERTUNIQUE_SUCCESS,Conversion to Unique weapon successful!,Konversi ke Unique weapon berhasil!
TEXTCLIENT_CONVERTUNIQUE_FAIL,Conversion to Unique weapon failed.,Konversi ke Unique weapon gagal.
TEXTCLIENT_BOUNTY_OTHERCHANNEL,The player is currently in a different channel.,Pemain saat ini berada di saluran yang berbeda.
TEXTCLIENT_BOUNTY_SAFETY,The player is currently in a safety zone.,Pemain saat ini berada di zona aman.
TEXTCLIENT_TELEPORT_NEAR,You are already very close to this place!,Kamu sudah sangat dekat dengan tempat ini!
TEXTCLIENT_GIANTHUNT_RANKING_MAIL,Congratulations for your rank %d in the Giant Hunt ranking!,Selamat atas peringkat anda %d di peringkat Giant Hunt!
TEXTCLIENT_GIANTHUNT_RANKING_MAIL1,Congratulations for reaching %d points in the Giant Hunt ranking!,Selamat telah mencapai %d poin di peringkat Giant Hunt!
TEXTCLIENT_GIANTHUNT_RECEIVE,You received %d Giant Hunting Points (Total %d)!,Anda menerima %d Giant Hunting Points (Total %d)!
TEXTCLIENT_CASHSHOP_MAINTENANCE,You cannot purchase because the server will have a maintenance in a few seconds.,Kamu tidak dapat membeli karena server akan memiliki pemeliharaan dalam beberapa detik.
TEXTCLIENT_CTRLRECOVERY,You found a HP container!,Kamu menemukan HP container!
TEXTCLIENT_PURCHASE_CLAIMED,Rewards successfully claimed,Hadiah berhasil diklaim
TEXTCLIENT_REAPCASH,You received %s Bonus fCoins.,Kamu menerima %s Bonus fCoins.
TEXTCLIENT_UPGRADEEFFECT_NONE,The weapon does not have any upgrade effect.,Senjata itu tidak memiliki efek upgrade apa pun.
TEXTCLIENT_UPGRADEEFFECT,Upgrade effects are changed for this weapon.,Efek upgrade diubah untuk senjata ini.
TEXTCLIENT_INVALIDOTP,Invalid Two Factor authentication code.,Two Factor authentification code tidak valid.
TEXTCLIENT_CAPTCHAFAILED,Failed to complete the challenge. Try again please.,Gagal menyelesaikan tantangan. Silahkan coba lagi .
TEXTCLIENT_SERVERCLOSED,The game is in maintenance. Please wait.,Game ini dalam maintenance. Harap tunggu.
TEXTCLIENT_PRIVATE_SHOP_LEVEL,You must complete your 1st Job Change to open a Private Shop.,Kamu harus menyelesaikan 1st Job Change untuk membuka Private Shop.
TEXTCLIENT_VENDOR_SHOP_LEVEL,You must reach level %d to open a Vendor Shop.,Kamu harus mencapai level %d untuk membuka Vendor Shop.
TEXTCLIENT_CANT_CHAT_LEVEL,Guest Characters under Level %d cannot use the chat.,Guest Characters di bawah Level %d tidak dapat menggunakan chat
TEXTCLIENT_CANT_CHAT_LEVEL2,Characters under Level %d cannot use the chat.,Karakter di bawah Level %d tidak dapat menggunakan chat.
TEXTCLIENT_TOOMANYREQUESTS,Too many requests. Please try again later.,Terlalu banyak requests. Silakan coba lagi nanti.
TEXTCLIENT_PLAYERDISCONNECTED,Player %s disconnected.,Player %s disconnected
TEXTCLIENT_ERROR_CATCHERLEVEL,You must complete your 1st Job Change to attack this monster.,Kamu harus menyelesaikan 1st Job Change untuk menyerang monster ini.
