Key,English,Polish
UI_SHOP_QUICK_SELL_FOOD,Food,Jedzenie
UI_SHOP_QUICK_SELL_POTION,Potion,Eliksiry
UI_SHOP_BACK_TITLE,Buy back item,Odkup Przedmiot
UI_SHOP_BACK_CONFIRM,Buy this item back for %s Penya?,Czy chcesz odkupić ten przedmiot za %s Penya?
UI_TOOLTIP_BOWRANGE,Bow Range,Zasięg Łuku
UI_TOOLTIP_SKILLUP,Skill Damage,Obrażenia Umiejętności
UI_TOOLTIP_SKILLUP_1V1,1v1 Skill Damage,Obrażenia Umiejętności 1v1
UI_TOOLTIP_HEALUP,Healing,Leczenie
UI_TOOLTIP_SKILLRANGE,Skill Range,Skill Range
UI_MAP_MENU,Menu,Menu
UI_MAP_MENU_TIP,Hide/Show the menu,Schowaj/Pokaż Menu
UI_TOOLTIP_RESTOREUP,HP Restoration,Odzysk HP
UI_OPTION_FRAMERATE,FPS,FPS
UI_OPTION_FRAMERATE_TIP,Frames Per Second,Klatki na Sekundę
UI_OPTION_FRAMERATE_SYNC,VSync,VSync
UI_WORLD_FLY_EQUIP,Fly,Lataj
UI_WORLD_FLY_UNEQUIP,Land,Ląduj
UI_WORLD_PARTY,Party x%d,Drużyna x%d
UI_WORLD_BUFF,Buff x%d,Buff x%d
UI_QUESTGOAL_MOBILE,Quest,Misja
UI_INPUT_NUMBER,Input a number,Wprowadź Numer
UI_SKILL_CLOSED,Closed,Zamknięte
UI_SKILL_POINT_COST,Point Cost,Koszt Punktów
UI_SKILL_ADD_COMBO,Add to Combo,Dodaj do Kombo
UI_SKILL_COMBO,Combo Bar,Okno Kombo
UI_CASHSHOP_PENYA_ONLY,Penya Only,Tylko Penya
UI_CASHSHOP_PENYA,Penya,Penya
UI_CASHSHOP_PENYA_VIP,Penya (VIP),Penya (VIP)
UI_CASHSHOP_BINDS,This item #bcannot be traded or sold#nb.,Ten przedmiot #bnie może być sprzedany lub wymieniony#nb.
UI_CASHSHOP_VIRTUAL,This purchase is #bnot an item#nb.,This purchase is #bnot an item#nb.
UI_TOOLTIP_DST_CRITICAL_RESIST,Critical Resist,Odporność na Cios Krytyczny
UI_TOOLTIP_DST_PVP_DMG_RATE,PvP Damage Reduction,Redukcja Obrażeń PVP
UI_TOOLTIP_DST_PVE_DMG_RATE,PvE Damage Reduction,PvE Damage Reduction
UI_TOOLTIP_DST_DEFMAGIC_RATE,Magic Resistance,Obrona Magiczna
UI_TOOLTIP_DST_PVP_DMG,PvP Damage,Obrażenia PVP
UI_TOOLTIP_DST_PVE_DMG,PvE Damage,Obrażenia PvE
UI_TOOLTIP_DST_ASAL,Asalraalaikum Damage,Asalraalaikum Damage
UI_TOOLTIP_WALL_LIVES,Number of lives: %d,Ilość Żyć: %d
UI_BUFF_REMOVE_TITLE,Cancel Buff,Anuluj Buff
UI_BUFF_REMOVE_QUESTION,Remove the buff #b%s#nb? This action cannot be undone.,Czy na pewno usunąć Buff #b%s#nb? Nie można cofnąć tej akcji.
UI_TOOLTIP_REFLEX_HIT,Reflected Damage: %d%% / %d%% (PvP),Lustrzane Odbicie: %d%% / %d%% (PVP)
UI_TOOLTIP_CHANCESTUN_PVP,Stun Probability (PvP),Szansa na Ogłuszenie (PVP)
UI_TOOLTIP_CHANCESTUN_PVE,Stun Probability (PvE),Szansa na Ogłuszenie (PVE)
UI_TOOLTIP_CHANCEPOISON,Poison Probability,Szansa na Zatrucie
UI_TOOLTIP_CHANCESTEALHP,Steal HP Probability,Szansa na Kradzież HP
UI_TOOLTIP_CHANCESTEALMP,Steal MP Probability,Steal MP Probability
UI_TOOLTIP_CHANCESTEALFP,Steal FP Probability,Steal FP Probability
UI_TOOLTIP_CHANCEBLEEDING,Bleeding Probability,Szansa na Krwawienie
UI_OPTION_PARTY_MEMBERS_HP,Party Members HP,HP Członków Drużyny
UI_TOOLTIP_DOTTICK,DoT Tick: %s Seconds,Obrażenia w czasie co: %s Sek.
UI_TOOLTIP_MAXHIT,Max Targets: %d,Max Targets: %d
UI_TOOLTIP_MAXHIT_PVP,Max Targets: %d / %d (PvP),Max Targets: %d / %d (PvP)
UI_PRIVATE_SHOP_OK,Shop,Sklep
UI_PRIVATE_SHOP_OK_TIP,Open a Personal Shop,Otwórz Sklep Gracza
UI_PRIVATE_SHOP_VENDOR,Vendor,Sprzedawca
UI_PRIVATE_SHOP_VENDOR_TIP,Create a vendor to sell your items for you,Stwórz Sprzedawcę który będzie sprzedawał za ciebie
UI_PRIVATE_SHOP_VENDOR_OPEN,Ready to create a vendor?,Czy stworzyć sprzedawcę?
UI_PRIVATE_SHOP_VENDOR_SKIN,Vendor Shop Skin:,Wygląd Sprzedawcy:
UI_TIMEINFO_TITLE,Info,Info
UI_TIMEINFO_SERVER,Current Server,Obecny Serwer
UI_TIMEINFO_TIME,Current Time,Obecny Czas
UI_TIMEINFO_CONNECTION,Connection Time,Czas Połączenia
UI_TIMEINFO_SESSION,Session Duration,Czas Sesji
UI_CHAT_TITLE,Chat,Chat
UI_CHAT_FILTERS,Filters,Filtry
UI_CHAT_VIEW_LANGUAGES,View Languages,Pokaż dostępne Języki
UI_CHAT_YOUR_LANGUAGE,Your Language,Twój wybrany Język
UI_INVENTORY_CONVERT_SOULLINK,Convert to Soul-Linked,Convert to Soul-Linked
UI_INVENTORY_PUTCHAT,Link in Chat,Link na Czacie
UI_INVENTORY_LOCK,Mark Favorite,Zaznacz Ulubione
UI_INVENTORY_UNLOCK,Unmark Favorite,Odznacz Ulubione
UI_APP_EXTRABAG_TIP,Open the compact inventory view.,Otwiera drugi widok twojego ekwipunku.
UI_INVENTORY_TAB_ALL,All,Wszystko
UI_INVENTORY_TAB_GENERAL,General,Ogólny
UI_INVENTORY_TAB_PET,Pet,Zwierzak
UI_INVENTORY_TAB_CLOTH,Cloth,Tkanina
UI_INVENTORY_TAB_QUEST,Quest,Zadanie
UI_INVENTORY_DROP,Drop,Wyrzuć
UI_INVENTORY_DELETE_BTN,Delete,Usunąć
UI_INVENTORY_ACTION_USE,Use,Użyć
UI_INVENTORY_ACTION_EQUIP,Equip,Wyposażyć
UI_TOOLTIP_UNSELLABLE,Cannot be sold to NPCs.,Nie można sprzedać u NPC.
UI_UPGRADE_PROB,Success: #b%s#nb,Sukces: #b%s#nb
UI_OPTION_ADVANCEDSHADERS,Advanced Shaders,Zaawansowane Cienie
UI_OPTION_BLOOM,Bloom,Bloom
UI_OPTION_DOF,Depth of Field,Depth of Field
UI_OPTION_SSAO,SSAO,SSAO
UI_OPTION_VLIGHT,Volumetric Light,Volumetric Light
UI_OPTION_WATERQUALITY,Water Quality,Water Quality
UI_OPTION_WATERQUALITY_TIP,Adjusts water reflection quality and resolution.,Adjusts water reflection quality and resolution.
UI_OPTION_BLOOMQUALITY,Bloom Quality,Bloom Quality
UI_OPTION_BLOOMQUALITY_TIP,Adjusts bloom blur size and intensity.,Adjusts bloom blur size and intensity.
UI_OPTION_COLORBLIND,Colorblind Mode,Colorblind Mode
UI_OPTION_COLORBLIND_TIP,Changes the colorblind filter mode.,Changes the colorblind filter mode.
UI_OPTION_CAMERAFOCUS,Camera Focus,Camera Focus
UI_OPTION_CAMERAFOCUSINFO,Toggles automatic camera zoom and focus when interacting with objects and NPCs.,Toggles automatic camera zoom and focus when interacting with objects and NPCs.
UI_MESSAGE_TIME,%s Ago,%s temu
UI_MESSAGE_CLEAR,Clear messages,Wyczyść wiadomości
UI_INSTANTMSG_TITLE_TIP,Manage your Messages,Zarządzaj swoimi wiadomościami
UI_CHARINFO_PARAM_BEFORE,#b[Before Stat Changes]#nb,#b[Przed zmianami statystyk]#nb
UI_CHARINFO_PARAM_AFTER,#b[After Stat Changes]#nb,#b[Po zmianie statystyk]#nb
UI_CHARINFO_PARAM_BASE,From Stats:,Ze Statystyk:
UI_CHARINFO_PARAM_CUSTOM,From Buffs and Equipment:,Z Wzmocnieniami i Ekwipunkiem:
UI_WORLD_COMBO,COMBO,COMBO
UI_BOUNTYINPUT_TITLE,Register Bounty,Zarejestruj Nagrodę
UI_BOUNTYINPUT_HEADER,You can register a bounty on the last player who killed you. Other players can track the target on the PK channel. The bounty is awarded to the player who kills the target. Minimum bounty: %s Penya.,"Czy na pewno chcesz dodać nagrodę? (To będzie widoczne na liście nagród, min. nagroda %s Penya)"
UI_BOUNTYINPUT_CONFIRM,"Are you sure you want to register a #b%s Penya#nb bounty on #b%s#nb? Once placed, the bounty cannot be canceled.",Czy na pewno chcesz dodać nagrodę #b%s Penya za głowę #b%s#nb? Nie będzie można tego wycofać.
UI_BOUNTYINPUT_REGISTER,Register,Dodaj
UI_BOUNTYINPUT_FEE,+%s%% Fee,+ %s%% Opłata
UI_BOUNTYINPUT_TOTAL,%s Penya,%s Penya
UI_BOUNTYINPUT_LABEL_NAME,Target,Nagroda
UI_BOUNTYINPUT_LABEL_DURATION,Duration,Trwanie
UI_BOUNTYINPUT_LABEL_REWARD,Bounty,Bounty
UI_BOUNTYINPUT_LABEL_TOTAL,Total,Total
UI_BOUNTYINPUT_LABEL_COMMENT,Comment,Komentarz
UI_BOUNTYLIST_TITLE,Bounty List,Lista Nagród
UI_BOUNTYLIST_HEADER_NAME,Target,Nazwa
UI_BOUNTYLIST_HEADER_LEVEL,Level,Level
UI_BOUNTYLIST_HEADER_REWARD,Bounty,Nagroda
UI_BOUNTYLIST_HEADER_TIMELEFT,Time left,Pozostały czas
UI_BOUNTYLIST_HEADER_COMMENT,Comment,Komentarz
UI_BOUNTYPOS_TITLE,Get Target's Location,Pozycja zlecenia
UI_BOUNTYPOS_FEE,Pay %s Penya to see %s's current location?,Czy na pewno chcesz zapłacić %s Penya aby zobaczyć pozycję gracza %s?
UI_APP_GACHA_TIP,Open the Gacha window.,Otwiera menu Gacha.
UI_GACHA_TITLE,Gacha,Gacha
UI_GACHA_OPEN,Open,Otwórz
UI_GACHA_QUANTITY_MAX,Max,Maksimum
UI_GACHA_RESET,Reset,Reset
UI_GACHA_DESC_EMPTY,"Drag and drop an item pack, gift box, gacha box or housing pack into the item slot to view its contents.","Drag and drop an item pack, gift box, gacha box or housing pack into the item slot to view its contents."
UI_GACHA_DESC_ITEMPACK,"When opening the package, you will receive #ball#nb items from the list below. You can open multiple packages in a row.","When opening the package, you will receive #ball#nb items from the list below. You can open multiple packages in a row."
UI_GACHA_DESC_GIFTBOX,"When opening the box, you will receive #bone#nb of the items listed below according to the probabilities. You can open several boxes in a row.","When opening the box, you will receive #bone#nb of the items listed below according to the probabilities. You can open several boxes in a row."
UI_GACHA_DESC_GACHA,"When opening the gacha, you will receive #bone#nb of the items listed below. Once an item is obtained, it is removed from the prize pool. You can open several gachas in a row. If you open enough gachas you are #bguaranteed#nb to obtain #ball#nb the items listed below. The pool is then reset.","When opening the gacha, you will receive #bone#nb of the items listed below. Once an item is obtained, it is removed from the prize pool. You can open several gachas in a row. If you open enough gachas you are #bguaranteed#nb to obtain #ball#nb the items listed below. The pool is then reset."
UI_GACHA_DESC_RESET,If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings.,If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings.
UI_GACHA_DESC_RESET_MAX,"If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings, for a max time of %d.","If you wish you can also #bvoluntarily reset the gacha#nb starting from %d openings, for a max time of %d."
UI_GACHA_DESC_GLOBAL,"When opening the gacha, you will receive #bone#nb of the items listed below. Once an item is obtained, it is removed from the prize pool. You can open several gachas in a row. This pool is shared among #ball players#nb, and the last player to open it receives the item below. The pool is then reset.","When opening the gacha, you will receive #bone#nb of the items listed below. Once an item is obtained, it is removed from the prize pool. You can open several gachas in a row. This pool is shared among #ball players#nb, and the last player to open it receives the item below. The pool is then reset."
UI_GACHA_DESC_INFO,For more information please check our General Sales Conditions in the Flyff Shop.,For more information please check our General Sales Conditions in the Flyff Shop.
UI_GACHA_LASTITEM,Last item,Ostatni przedmiot
UI_GACHA_PREVIEW,PREVIEW,PODGLĄD
UI_GACHA_SOLDOUT,Sold out,Rozdane
UI_WELCOME_MSG,Welcome to the world of		\nFlyff Online!,Witamy w świecie		\nFlyff Online!
UI_WELCOME_BTN,Let's go!,Zaczynamy!
UI_TUTORIAL_MSG,Do you want the tutorial?,Do you want the tutorial?
UI_TOOLTIP_DST_INCOMINGDMG,Incoming Damage,Otrzymywane Obrażenia
UI_TOOLTIP_DST_DMGOFFLOADING,Damage Redirection,Damage Redirection
UI_TOOLTIP_DST_INCOMINGHEALING,Incoming Healing,Incoming Healing
UI_TOOLTIP_ELEMENT,Element: %s,Żywioł: %s
UI_APP_BOT_TIP,Bot Simulation,Symulacja Bota
UI_TOOLTIP_DST_EXP,Monster EXP,Doświadczenie za potwora
UI_TOOLTIP_DST_ITEM_DROPRATE,Item Drop Rate,Współczynnik wypadania przedmiotów
UI_TOOLTIP_DST_AUTO_RECOVERY_FP,Auto Attack FP Recovery,Regeneracja FP po ataku
UI_TOOLTIP_DST_AUTOHP,Recover %d%% HP When HP Falls Below %d%%,Regeneracja HP %d%% poniżej %d%%
UI_OPTION_MYNAME,Show My Name,Moja nazwa
UI_OPTION_OTHERNAME,Show Other Players' Names,Nazwy innych graczy
UI_OPTION_NPCNAME,Show NPC Names,Nazwy bohaterów niezależnych
UI_TOOLTIP_DST_RECOVERY_EXP,EXP Lost,Utracone doświadczenie
UI_GUILD_NAME_COLOR,Guild Name Color,Kolor nazwy gildii 
UI_TOOLTIP_DST_SPIRIT_STRIKE,Spirit Strike,Duchowe Uderzenie
UI_TOOLTIP_DST_STEAL_FP_DMG,Steal FP,Kradzież FP
UI_OPTION_PROVISIONAL_HP,HP Bar Damage History,Historia Obrażeń
UI_TOOLTIP_DST_SKILL_AWAKE,%s Damage+%d%%,%s Obrażenia+%d%%
UI_LEVELDOWN_CANCEL_TITLE,Remove Level Reduction,Anuluj Redukcję
UI_MSGBOX_CONFIRM,Confirm,Potwierdź
UI_CHANGECHAR_TITLE,Change Character,Zmień postać
UI_CHANGECHAR_MSG,Select character and channel:,Zaznacz postać oraz kanał
UI_CHARINFO_EXPRATE,EXP Rate,Współczynnik doświadczenia
UI_CHARINFO_EXPRATE_TIP,Your personal EXP rate. Does not include server and event rates.,Twoja osobista szybkość zdobywania doświadczenia. Nie wlicza bonusów eventowych.
UI_TOOLTIP_ITEM_BINDING,Binding,Wiązanie
UI_TOOLTIP_ITEM_BINDING_DESC,This material makes the target item Soul-Bound.,Ten przedmiot przywiązuje przedmiot do postaci.
UI_BINDING_NOTICE,#cffff0000This will bind the item to your character. You can undo this with a Scroll of Unbinding.#nc,#cffff0000Ta operacja przywiąże przedmiot do twojej postaci. Możesz go odwiązać za pomocą Zwoju Odwiazania.#nc
UI_BINDING_MESSAGE,This item is now bound to your character.,Ten przedmiot jest teraz związany z twoją postacią.
UI_TOOLTIP_ITEM_BOUND,[Soul-Bound],[Związany-Duszą]
UI_TOOLTIP_ITEM_BOUND_DESC,Can be unbound.,Może być rozwiązany.
UI_BINDING_TITLE,Binding,Wiązanie
UI_BINDING_CONFIRM,Do you want to continue?,Czy chcesz kontynuować?
UI_UNBINDING_TITLE,Unbinding,Odwiązanie
UI_UNBINDING_MSG_TITLE,Confirm Unbinding,Potwierdź rozwiązanie.
UI_UNBINDING_MSG,Unbind this item? This will remove #ball of its upgrades#nb!,Unbind this item? This will remove #ball of its upgrades#nb!
UI_UNBINDING_LABEL,Insert an item in the slot below:,Umieść przedmiot w miejscu niżej:
UI_ELEMENT_CHANGE_SLOT,Insert an item here to change its elemental attribute.,Umieść przedmiot tutaj aby zmienić jego żywioł.
UI_ELEMENT_CHANGE_TIP,Change to %s Element,Zmień na %s żywioł
UI_EXPSTOP_RELOAD,Reload,Przeładuj
UI_EXPSTOP_BTN,Lock EXP,Zablokuj doświadczenie
UI_EXPSTOP_BTN_TIP,Stop gaining EXP from monsters you kill. You will still gain EXP from quests.,Przestaje zyskiwać doświadczenie za zabite stwory. Wciąż zyskuje doświadczenie z zadań.
UI_EXPSTOP_RELOAD_TITLE,Recharge EXP Lock,Odśwież Blokadę Dośw.
UI_EXPSTOP_RELOAD_MSG,Each charge prevents EXP gain from one monster kill. Cost per charge: #b%d Penya#nb. How many charges do you want to reload?,"Możesz zatrzymać otrzymywanie doświadczenia, cena wynosi #b%d Penya za potwora. Ile potworów chcesz zabić?"
UI_EXPSTOP_RELOAD_LABEL,Charges:,Potwory:
UI_EXPSTOP_RELOAD_CONFIRM,Pay %s Penya to reload the EXP Lock gauge?,Czy chcesz zapłacić %s Penya aby odświeżyć pasek blokady doświadczenia?
UI_ARENA_RANKING_TITLE,Arena Ranking,Ranking Areny
UI_ARENA_RANKING_NAME,Name,Nazwa
UI_ARENA_RANKING_LEVEL,Level,Poziom
UI_ARENA_RANKING_JOB,Job,Klasa
UI_ARENA_RANKING_KILLS,Kills,Zabić
UI_ARENA_RANKING_DEATHS,Deaths,Śmierci
UI_ARENA_RANKING_RATIO,Ratio,Stosunek
UI_ARENA_RANKING_DIFF,Difference,Różnica
UI_ARENA_RANKING_PERFECT,Perfect,Doskonały
UI_ARENA_RANKING_LASTUPDATE,Last update:,Ostatnia aktualizacja:
UI_ARENA_RANKING_RANK,Your rank:,Twoja ranga:
UI_ARENA_RANKING_NORANK,not ranked,brak rangi
UI_ARENA_REWARD_TITLE,Arena Rewards,Nagrody Areny
UI_ARENA_REWARD_DESCHDR,Description,Opis
UI_ARENA_REWARD_DESC,"Defeat other players in the arena to climb the rankings.\nEach week, the top players earn rewards and the rankings reset.","Walcz z innymi graczami na arenie żeby pnąć się w rankingu.\nRanking resetuje się co tydzień, a najlepsi gracze otrzymują nagrody."
UI_ARENA_REWARD_PRIZEHDR,Prize Details,Szczegóły Nagrody
UI_ARENA_REWARD_RESETHDR,Next reset,Następny reset
UI_PARTY_MINLEVEL,Min Level,Min. Poziom
UI_PARTY_MINLEVEL_TIP,Minimum party member level required to receive experience.,Minimalny poziom członka drużyny wymagany do zdobycia doświadczenia.
UI_PARTY_MINLEVEL_VAL_M,%d #i(Affected by master player)#ni,%d #i(Affected by master player)#ni
UI_PARTY_EXPBONUS,EXP Bonus,Bonus doświadczenia
UI_PARTY_EXPBONUS_TIP,"EXP bonus for party members. Active members are those participating in combat. Contributions include attacking, healing, and tanking.","Dodatkowe doświadczenie które otrzymujesz z drużyną. Aktywni członkowie to tacy którzy uczestniczą w walce. Zalicza się do tego atakowanie, leczenie i przyjmowanie na siebie obrażeń."
UI_PARTY_EXPBONUS_ACTIVE,x Active,x Aktywny
UI_TOOLTIP_BLESSING_WARNING,Blessed items cannot be dropped or traded.,Błogosławionymi przedmiotami nie można handlować oraz nie można ich wyrzucać.
UI_TOOLTIP_BLESSING,Goddess Blessing,Goddess Blessing
UI_OPTION_ONECLICKATTACK,Single Click to Attack,Atak jednym kliknięciem
UI_GEM_CREATE,Extract,Extract
UI_COMBATPOWER_RANKING_TITLE,Combat Power Ranking,Ranking Mocy Bojowej
UI_ACHIEVEMENT_REMAINING,Remaining: %d / %d,Pozostało: %d / %d
UI_ACHIEVEMENT_SOLDOUT,Fully claimed,Rozdane
UI_SHININGDICE_UPGRADE,Power Dice 4/6/12,Kostka Mocy 4/6/12
UI_SHININGDICE_PIERCING,Power Dice 8/10,Kostka Mocy 8/10
UI_CRAFTPETCANDY_MAT,Harvested Berry,Harvested Berry
UI_CRAFTPETCANDY_CANDY,Pet Candy,Pet Candy
UI_SHININGDICE_BINDING,#cffff0000The resulting Shining Power Dice will be Binding as well.#nc,#cffff0000The resulting Shining Power Dice will be Binding as well.#nc
UI_TOOLTIP_DURATION,Duration:,Czas trwania:
UI_TOOLTIP_DURATION_ONLINE,(Online Only),(Online Only)
UI_TOOLTIP_DURATION_OFFLINE,(Online & Offline),(Liczy czas offline)
UI_TOOLTIP_DURATION_EQUIP,(After first use),(Po pierwszym użyciu)
UI_TOOLTIP_DURATION_VENDOR,Shop Time:,Czas sklepu:
UI_TOOLTIP_VISUAL_CLOAK,Can be worn over another cloak.,Może być noszony na pelerynie.
UI_MESSAGE_ADMINCLIENT,Only Game Masters can login. Please use the public client to play.,Tylko Mistrzowie Gry mogą się zalogować. Proszę użyć publicznego klienta aby zagrać.
UI_CONVERTWEAP_WEAPON,Weapon,Broń
UI_CONVERTWEAP_WEAPON_TIP,Insert a common weapon to upgrade it to a Unique weapon.,Włóż zwykłą broń do okienka aby ulepszyć ją do unikalnej broni.
UI_CONVERTWEAP_DICE,Shining Power Dice,Świecąca kość mocy
UI_CONVERTWEAP_DICE_TIP,You need to use Shining Power Dice.,Potrzebujesz użyć Świecącej kości mocy.
UI_CONVERTWEAP_GEM,Jewel,Klejnot
UI_CONVERTWEAP_GEM_TIP,Please use the correct jewel.,"Proszę, użyj poprawnych Klejnotów"
UI_TRANSMUTE_TITLE,Item Transmutation,Item Transmutation
UI_TRANSMUTE_DESTROY,"By transmuting this item, it will become account-linked. You can undo the transmutation by using a Revert Transmutation Scroll on it. Do you want to continue?","By transmuting this item, it will become account-linked. You can undo the transmutation by using a Revert Transmutation Scroll on it. Do you want to continue?"
UI_TRANSMUTE_PRIMARY,Item to Transmute,Item to Transmute
UI_TRANSMUTE_HEADER,You have #b%d#nb items in your wardrobe.,You have #b%d#nb items in your wardrobe.
UI_TRANSMUTE_INFO,Add items to your wardrobe by using \na #bScroll of Transmutation#nb on an item.,Add items to your wardrobe by using \na #bScroll of Transmutation#nb on an item.
UI_TRANSMUTE_OUTPUT,Result,Result
UI_TRANSMUTE_PRIMARY_TIP,Insert an item to transmute.,Insert an item to transmute.
UI_TRANSMUTE_SACRIFICE_TIP,Place an item to sacrifice for the appearance.,Place an item to sacrifice for the appearance.
UI_TELEPORT_BTN,Let's go!,Zaczynajmy!
UI_TELEPORT_WHERE,Where do you want to go?,Gdzie chcesz się udać?
UI_CASHSHOP_BONUS,Bonus,Bonus
UI_CASHSHOP_TOTAL,Total,Ogółem
UI_CASHSHOP_FRAME_TITLE,Top-Up,Doładuj
UI_CASHSHOP_MINIMIZE,Minimize,Minimalizuj
UI_GACHA_DESC_SELECT,Please select which item you want to receive and then press Open. You can only receive #bone item#nb.,Wybierz który przedmiot chcesz otrzymać i kliknij Otworz. Możesz otrzymać tylko #bjeden przedmiot#nb.
UI_CASHSHOP_CASHBACK_DESC,#b[Server Group Purchase Event]#nb\nYou will get back a % of the fCoins spent on this product depending on how many products have been purchased on this server during the event period! Check our website for more information.,#b[Zbiorowy zakup]#nb\nOtrzymasz z powrotem % z wydanych fCoinów w zależności  od tego ile przedmiotów zostało sprzedanych na serwerze podczas wydarzenia. Sprawdź naszą stronę internetową po więcej informacji.
UI_CASHSHOP_CASHBACK_CURRENT,Server Purchases: %d = #b%d%% fCoins Back#nb,Ilość zakupionych: %d = #b%d%% zwróconych fCoinów#nb
UI_CASHSHOP_CASHBACK_STEP,%d purchases: %d%% fCoins Back,%d zakupionych: %d%% zwróconych fCoinów
UI_TOOLTIP_DST_BLEED_POISON_RESIST,Bleed & Poison Resistance,Odporność na zatrucie i krwawienie
UI_COMBATPOWER_RANKING_PRIZE,The top-ranked players of each job will receive exclusive prizes! Check our website for more information.,The top-ranked players of each job will receive exclusive prizes! Check our website for more information.
UI_GIANTHUNT_RANKING_TITLE,Giant Hunt Ranking,Giant Hunt Ranking
UI_GIANTHUNT_RANKING_PRIZE,The top-ranked players will receive exclusive prizes! Check our website for more information.\n\nYour Hunting Points: #b%d#nb,The top-ranked players will receive exclusive prizes! Check our website for more information.\n\nYour Hunting Points: #b%d#nb
UI_GIANTHUNT_RANKING_POS,(Top %d%%),(Top %d%%)
UI_GIANT_HUNT_POINT,Hunting Points,Punkty łowieckie
UI_PURCHASE_EVENT_DESC,Receive rewards for reaching specific #bfCoins#nb spending goals in the Flyff Shop! Spending and rewards are tracked per character.,Receive rewards for reaching specific #bfCoins#nb spending goals in the Flyff Shop! Spending and rewards are tracked per character.
UI_PURCHASE_EVENT_TIME,Event ends:,Czas do zakończenia wydarzenia:
UI_CASHSHOP_CURRENCY,fCoins,fCoiny
UI_PURCHASE_EVENT_MEMBERS,Guild Members,Członkowie gildii
UI_PURCHASE_EVENT_COMPLETED,This purchase event has been completed!,To wydarzenie zostało zakończone!
UI_PURCHASE_EVENT_GUILD,#bAll guild members#nb receive rewards when the guild reaches specific #bfCoins#nb spending goals in the Flyff Shop!,#bAll guild members#nb receive rewards when the guild reaches specific #bfCoins#nb spending goals in the Flyff Shop!
UI_TOOLTIP_NEW_UPGRADE_EFFECT,This weapon has alternative upgrade effects.,Ta broń posiada alternatywne efekty ulepszenia.
UI_CAPTCHA_TITLE,Challenge,Wyzwanie
UI_CAPTCHA_DESC,Please complete the following captcha. This helps keep the game fair by preventing bots and cheats.,"Prosimy o wykonanie prostego testu captcha. Wykorzystujemy wyzwania, aby zapewnić uczciwą grę wszystkim naszym graczom, zapobiegając botom i oszustwom."
UI_OTP_TITLE,Two-Factor Authentication,Uwierzytelnienie dwuskładnikowe
UI_OTP_MSG,Please enter the 6-digit code from your two-factor authentication app.,Proszę wpisać 6-cyfrowy kod z twojej aplikacji do dwuskładnikowego uwierzytelniania.
UI_OTP_CODE,Code:,Kod:
UI_CHARINFO_LINK,Link Account,Połącz konta
UI_KEEPTIMEEQUIP_CONFIRM,"After first use, the item will become time-limited and can no longer be traded. Proceed?",Po użyciu ten przedmiot będzie dostępny przez określony czas i nie będzie mógł zostać wymieniony. Na pewno chcesz go użyć?
UI_TOOLTIP_PICKUPSPEED,Looting Speed:,Prędkość łupowania:
UI_LINKACCOUNT,"Would you like to link your character to an account and unlock all game features? If you don't, you will lose access to your character if you clear your cookies.","Stracisz swoją postać, jeśli wyczyścisz pliki cookie. Zarejestruj się teraz, aby zawsze mieć dostęp do swojej postaci i odblokować wszystkie funkcje gry."
UI_TOOLTIP_EXPIRED,This item has expired.,Przedmiot wygasł.
UI_CHAT_NOTALK,Mute,Mute
UI_CHAT_TALK,Unmute,Unmute
UI_CHAT_IGNORE,Ignore,Ignoruj
UI_CHAT_UNIGNORE,Unignore,Przestań ignorować
UI_SELECTSERVER_US,America,Ameryka
UI_SELECTSERVER_EU,Europe,Europa
UI_SELECTSERVER_ASIA,Asia,Azja
UI_SELECTSERVER_LABEL,Select your Server and Channel:,Wybierz Serwer i Kanał:
UI_GUILDBANK_BAGS,Bags,Bags
UI_GUILDBANK_BAGS_TIP,Use Guild Extra Bags to expand the Guild Bank.,Use Guild Extra Bags to expand the Guild Bank.
